model,scenario,carbon_budget_share,region
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,15.781416987921533,R10REF_ECON
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,17.611563543582122,R10REF_ECON
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,17.611563543582122,R10REF_ECON
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,17.611563543582122,R10REF_ECON
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,17.611563543582122,R10REF_ECON
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,16.131527942455055,R10REF_ECON
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,16.133349551033096,R10REF_ECON
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,14.221381647267597,R10REF_ECON
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,15.683001578577283,R10REF_ECON
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,11.771322341984838,R10REF_ECON
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,12.192700217265433,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-1000,19.232649187023657,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,19.23282758654555,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-1000f,19.232649187023657,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,19.23282758654555,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-1200,19.232649187023657,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,19.23282758654555,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-1200f,19.232649187023657,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,19.23282758654555,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-1400,19.232649187023657,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,19.23282758654555,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-1400f,19.232649187023657,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,19.23282758654555,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,19.23282758654555,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-500f,19.232649187023657,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-600f,19.232649187023657,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,19.23282758654555,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-700f,19.232649187023657,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,19.23282758654555,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-800,19.232649187023657,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,19.23282758654555,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-800f,19.232649187023657,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,19.23282758654555,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-900,19.232649187023657,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,19.23282758654555,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-900f,19.232649187023657,R10REF_ECON
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,19.23282758654555,R10REF_ECON
IMAGE 3.0,ENGAGE-INDCi2030-1000,111.87236006154356,R10NORTH_AM
IMAGE 3.0,ENGAGE-INDCi2030-1000f,111.97607849907263,R10NORTH_AM
IMAGE 3.0,ENGAGE-INDCi2030-1200,111.95222158314182,R10NORTH_AM
IMAGE 3.0,ENGAGE-INDCi2030-1200f,111.8573036740731,R10NORTH_AM
IMAGE 3.0,ENGAGE-INDCi2030-1400f,111.8573036740731,R10NORTH_AM
IMAGE 3.0,ENGAGE-INDCi2030-800f,111.95344475236759,R10NORTH_AM
IMAGE 3.0,ENGAGE-NPi2020-1000,132.30146386023557,R10NORTH_AM
IMAGE 3.0,ENGAGE-NPi2020-1200,132.9805783900107,R10NORTH_AM
IMAGE 3.0,ENGAGE-NPi2020-1400,133.9997049125538,R10NORTH_AM
IMAGE 3.0,ENGAGE-NPi2020-1400f,132.22511034336202,R10NORTH_AM
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,123.64962524195832,R10NORTH_AM
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,120.41458375475516,R10NORTH_AM
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,120.54885246279024,R10NORTH_AM
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,128.3835296608493,R10NORTH_AM
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,120.601152290358,R10NORTH_AM
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,123.95915150384344,R10NORTH_AM
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,126.34289974702673,R10NORTH_AM
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,134.2525635896509,R10NORTH_AM
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,106.93587422244745,R10NORTH_AM
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,122.56210011761648,R10NORTH_AM
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,109.13150932230832,R10NORTH_AM
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,108.20751604455006,R10NORTH_AM
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,110.75854524142893,R10NORTH_AM
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,106.26486532847085,R10NORTH_AM
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,106.62250002368314,R10NORTH_AM
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,116.09684938512514,R10NORTH_AM
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,111.67032387232987,R10NORTH_AM
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,115.00451679111909,R10NORTH_AM
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,124.73274873547818,R10NORTH_AM
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,125.12457825412268,R10NORTH_AM
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,118.52692382620226,R10NORTH_AM
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),123.83458816259599,R10NORTH_AM
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,117.56696422292451,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,109.99768333112192,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,105.48058744178077,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,97.69629724442788,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,103.9255192788914,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,109.99768333112192,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,105.48058744178077,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,97.69629470852672,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,103.9255192788914,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,109.99768333112192,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,109.99768333112192,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,109.99768333112192,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,109.99768333112192,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,109.99768333112192,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,109.99768333112192,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,105.48058744178077,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,97.69629470852672,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,103.9255192788914,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,109.99768333112192,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,109.99768333112192,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,109.99768333112192,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,109.99768333112192,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,113.7226794833308,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,114.80161053304236,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,114.62009837388368,R10NORTH_AM
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,112.31765676540064,R10NORTH_AM
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,122.8735477801052,R10NORTH_AM
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,111.6138495244277,R10NORTH_AM
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,111.6138495244277,R10NORTH_AM
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,111.6138495244277,R10NORTH_AM
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,111.6138495244277,R10NORTH_AM
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,103.85122139206877,R10NORTH_AM
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,103.85750832451016,R10NORTH_AM
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,106.76029556959004,R10NORTH_AM
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,116.50474153146868,R10NORTH_AM
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,90.81453452842504,R10NORTH_AM
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,95.79317331173888,R10NORTH_AM
WITCH 5.0,ENGAGE-INDCi2030-1000,117.80154581363708,R10NORTH_AM
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,104.88911743069299,R10NORTH_AM
WITCH 5.0,ENGAGE-INDCi2030-1000f,117.80154581363708,R10NORTH_AM
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,104.88911743069299,R10NORTH_AM
WITCH 5.0,ENGAGE-INDCi2030-1200,117.80154581363708,R10NORTH_AM
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,104.88911743069299,R10NORTH_AM
WITCH 5.0,ENGAGE-INDCi2030-1200f,117.80154581363708,R10NORTH_AM
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,104.88911743069299,R10NORTH_AM
WITCH 5.0,ENGAGE-INDCi2030-1400,117.80154581363708,R10NORTH_AM
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,104.88911743069299,R10NORTH_AM
WITCH 5.0,ENGAGE-INDCi2030-1400f,117.80154581363708,R10NORTH_AM
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,104.88911743069299,R10NORTH_AM
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,104.88911743069299,R10NORTH_AM
WITCH 5.0,ENGAGE-INDCi2030-500f,117.80154581363708,R10NORTH_AM
WITCH 5.0,ENGAGE-INDCi2030-600f,117.80154581363708,R10NORTH_AM
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,104.88911743069299,R10NORTH_AM
WITCH 5.0,ENGAGE-INDCi2030-700f,117.80154581363708,R10NORTH_AM
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,104.88911743069299,R10NORTH_AM
WITCH 5.0,ENGAGE-INDCi2030-800,117.80154581363708,R10NORTH_AM
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,104.88911743069299,R10NORTH_AM
WITCH 5.0,ENGAGE-INDCi2030-800f,117.80154581363708,R10NORTH_AM
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,104.88911743069299,R10NORTH_AM
WITCH 5.0,ENGAGE-INDCi2030-900,117.80154581363708,R10NORTH_AM
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,104.88911743069299,R10NORTH_AM
WITCH 5.0,ENGAGE-INDCi2030-900f,117.80154581363708,R10NORTH_AM
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,104.88911743069299,R10NORTH_AM
