model,scenario,final_energy_demand,energy_diversity,gini_coefficient,resilience_score,Region
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,0.04141578574039636,0.5202043210054663,0.30751139491439544,0.8691315016602581,R10EUROPE
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,0.0412182640653108,0.5200010428247415,0.30751139491439544,0.8687307018044477,R10EUROPE
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,0.08335112121736747,0.34972028144628414,0.30751139491439544,0.740582797578047,R10EUROPE
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,0.07702839487825813,0.3985005276978028,0.30751139491439544,0.7830403174904563,R10EUROPE
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,0.03810632323932772,0.44929498191586686,0.30751139491439544,0.79491270006959,R10EUROPE
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,0.07016773082115009,0.5161531456505437,0.30751139491439544,0.8938322713860893,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1000,0.07623255922098886,0.35816906643373714,0.30751139491439544,0.7419130205691215,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,0.07658932950284772,0.356884805166398,0.30751139491439544,0.7409855295836412,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1000f,0.07577580280956793,0.3498864277853166,0.30751139491439544,0.73317362550928,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,0.07687595799798826,0.34994851459083703,0.30751139491439544,0.7343358675032208,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1200,0.07782905854780137,0.35153235474342726,0.30751139491439544,0.7368728082056241,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,0.07841052518643551,0.349136201336323,0.30751139491439544,0.7350581214371539,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1200f,0.07865605167615346,0.34945964072206004,0.30751139491439544,0.735627087312609,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,0.07945573108479873,0.34734281074698553,0.30751139491439544,0.7343099367461796,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1400,0.08082822717384816,0.3501370079655555,0.30751139491439544,0.738476630053799,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,0.082283737474952,0.34766915251708597,0.30751139491439544,0.7374642849064335,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1400f,0.08132157630647129,0.3489195944437204,0.30751139491439544,0.7377525656645871,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,0.08250380500359475,0.34563190159443324,0.30751139491439544,0.7356471015124235,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,0.08481930363123295,0.3395898781166127,0.30751139491439544,0.7319205766622411,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-500f,0.06792004717810168,0.400870322585858,0.30751139491439544,0.7763017646783551,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-600f,0.06963345810588037,0.3815288555141296,0.30751139491439544,0.7586737085344053,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,0.07075339894062012,0.37586006711423675,0.30751139491439544,0.7541248609692524,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-700f,0.07125571589623764,0.3696468799508941,0.30751139491439544,0.7484139907615273,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,0.07213645237761343,0.36494752782831835,0.30751139491439544,0.7445953751203271,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-800,0.07284978414802804,0.386036852210626,0.30751139491439544,0.7663980312730494,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,0.07350685024881481,0.38379978519335756,0.30751139491439544,0.7648180303565678,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-800f,0.07263864929236255,0.35997823123924544,0.30751139491439544,0.7401282754460035,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,0.07343173728063535,0.35687637629201524,0.30751139491439544,0.737819508487046,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-900,0.07421448456294662,0.3715922924432304,0.30751139491439544,0.7533181719205724,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,0.07533144240245125,0.36694782623563316,0.30751139491439544,0.7497906635524798,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-900f,0.0743079217437171,0.35293774082724316,0.30751139491439544,0.7347570574853557,R10EUROPE
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,0.07533960071120328,0.3523477321334572,0.30751139491439544,0.7351987277590559,R10EUROPE
IMAGE 3.0,ENGAGE-INDCi2030-1000,0.18904988805150102,0.06177815148675634,0.9258307338123497,1.176658773350607,R10REST_ASIA
IMAGE 3.0,ENGAGE-INDCi2030-1000f,0.18846885575996222,0.021121389734432713,0.9258307338123497,1.1354209793067447,R10REST_ASIA
IMAGE 3.0,ENGAGE-INDCi2030-1200,0.20140056509471602,0.10451784167893695,0.9258307338123497,1.2317491405860026,R10REST_ASIA
IMAGE 3.0,ENGAGE-INDCi2030-1200f,0.2014983209189782,0.09473769170602564,0.9258307338123497,1.2220667464373536,R10REST_ASIA
IMAGE 3.0,ENGAGE-INDCi2030-1400f,0.2159619107656055,0.1119615951481036,0.9258307338123497,1.2537542397260588,R10REST_ASIA
IMAGE 3.0,ENGAGE-INDCi2030-800f,0.17711382806458048,0.017228949192025524,0.9258307338123497,1.1201735110689557,R10REST_ASIA
IMAGE 3.0,ENGAGE-NPi2020-1000,0.1975324682529776,0.07695923836804744,0.9258307338123497,1.2003224404333748,R10REST_ASIA
IMAGE 3.0,ENGAGE-NPi2020-1200,0.20687131374927192,0.11406123688276598,0.9258307338123497,1.2467632844443877,R10REST_ASIA
IMAGE 3.0,ENGAGE-NPi2020-1400,0.21718932046887512,0.13536447936133622,0.9258307338123497,1.278384533642561,R10REST_ASIA
IMAGE 3.0,ENGAGE-NPi2020-1400f,0.21773103130552166,0.13499120302320328,0.9258307338123497,1.2785529681410748,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,0.1552773148615742,0.17782675531448838,0.9258307338123497,1.2589348039884123,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,0.22899372524105943,0.06241089404398799,0.9258307338123497,1.2172353530973972,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,0.16301718587236652,0.18999060106073723,0.9258307338123497,1.2788385207454533,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,0.17685447991953493,0.20290841505613172,0.9258307338123497,1.3055936287880163,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,0.16567147041376892,0.21279684580590782,0.9258307338123497,1.3042990500320264,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,0.2520412699489671,0.06944135793142657,0.9258307338123497,1.2473133616927434,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,0.17883896638497945,0.21016430546524753,0.9258307338123497,1.3148340056625767,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,0.23906108211911595,0.19159388557492205,0.9258307338123497,1.3564857015063878,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,0.24819057284927823,0.11040865247126809,0.9258307338123497,1.284429959132896,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,0.26836377046070037,0.18208409306191817,0.9258307338123497,1.3762785973349683,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,0.24417989857467293,0.15310411351756573,0.9258307338123497,1.3231147459045882,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,0.24698617459913083,0.07842023398657504,0.9258307338123497,1.2512371423980555,R10REST_ASIA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,0.26598467826116795,0.08392419072214377,0.9258307338123497,1.2757396027956616,R10REST_ASIA
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,0.24858059459554013,0.22572588861085166,0.9258307338123497,1.4001372170187416,R10REST_ASIA
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,0.21792217211253012,0.23585741344574657,0.9258307338123497,1.3796103193706264,R10REST_ASIA
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,0.261896507937121,0.0689631069778604,0.9258307338123497,1.256690348727331,R10REST_ASIA
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,0.27157340466072294,0.1091431077087428,0.9258307338123497,1.3065472461818155,R10REST_ASIA
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,0.23715817449432988,0.0958938436749004,0.9258307338123497,1.25888275198158,R10REST_ASIA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,0.07364820950895601,0.4143674958618676,0.9258307338123497,1.4138464391831733,R10REST_ASIA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,0.07289718833712201,0.39329296582012147,0.9258307338123497,1.3920208879695932,R10REST_ASIA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,0.033154863023465535,0.24860071531947395,0.9258307338123497,1.2075863121552892,R10REST_ASIA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),0.06226934214332396,0.33830362715247836,0.9258307338123497,1.3264037031081521,R10REST_ASIA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,0.0799736896834,0.46659292668595437,0.9258307338123497,1.472397350181704,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,0.20487012996964382,0.160090180160528,0.9258307338123497,1.2907910439425216,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,0.20982844242705292,0.14474050109356346,0.9258307338123497,1.2803996773329662,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,0.20996382364191052,0.14491818686329352,0.9258307338123497,1.2807127443175537,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,0.2138206276895834,0.14533795440160102,0.9258307338123497,1.2849893159035342,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,0.20238776434904807,0.16864724158689354,0.9258307338123497,1.2968657397482914,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,0.2097383828849485,0.1424076554791382,0.9258307338123497,1.2779767721764363,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,0.21141170504729045,0.13973032125367563,0.9258307338123497,1.2769727601133158,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,0.21186279727152685,0.14701053540155007,0.9258307338123497,1.2847040664854266,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,0.21187643937484685,0.13668473506031856,0.9258307338123497,1.274391908247515,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,0.2128577436633015,0.13744976930034147,0.9258307338123497,1.2761382467759927,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,0.17853329060775996,0.2515718783006572,0.9258307338123497,1.355935902720767,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,0.18235032447743593,0.238982972350229,0.9258307338123497,1.3471640306400148,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,0.1881949896646091,0.24813390901530957,0.9258307338123497,1.3621596324922685,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,0.19018611296736243,0.2441872497121482,0.9258307338123497,1.3602040964918602,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,0.19337893234572984,0.243013049894291,0.9258307338123497,1.3622227160523706,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,0.19439692445462006,0.24772825022378903,0.9258307338123497,1.3679559084907589,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,0.19644799028173213,0.2147499154458333,0.9258307338123497,1.3370286395399151,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,0.19222919024245955,0.23045557320972537,0.9258307338123497,1.3485154972645346,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,0.1947320357878457,0.23234005182883108,0.9258307338123497,1.3529028214290264,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,0.22123977395095265,0.12072983212738787,0.9258307338123497,1.2678003398906903,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,0.19862414686165916,0.20370016192543336,0.9258307338123497,1.3281550425994422,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,0.20848982234604188,0.15161671226654017,0.9258307338123497,1.2859372684249317,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,0.21422807059540455,0.14975971965460225,0.9258307338123497,1.2898185240623565,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,0.21761780445423137,0.15345935338652678,0.9258307338123497,1.2969078916531078,R10REST_ASIA
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,0.20341787717073292,0.1584976564390402,0.9258307338123497,1.287746267422123,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,0.26310115419939256,0.601787190066719,0.9258307338123497,1.7907190780784612,R10REST_ASIA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,0.423777932266823,0.5777750343773768,0.9258307338123497,1.9273837004565495,R10REST_ASIA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,0.42985304879192004,0.5989762645567622,0.9258307338123497,1.954660047161032,R10REST_ASIA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,0.39486803680493054,0.6206760893191822,0.9258307338123497,1.9413748599364624,R10REST_ASIA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,0.4059768746466187,0.6614913216085844,0.9258307338123497,1.9932989300675528,R10REST_ASIA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,0.42146436950935073,0.6648856287261374,0.9258307338123497,2.012180732047838,R10REST_ASIA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,0.42143079946038237,0.6656602053514664,0.9258307338123497,2.0129217386241987,R10REST_ASIA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,0.3115967664403459,0.52389698184282,0.9258307338123497,1.7613244820955156,R10REST_ASIA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,0.3181227218551533,0.5427512345342819,0.9258307338123497,1.786704690201785,R10REST_ASIA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,0.17384125822639304,0.6420964745115937,0.9258307338123497,1.7417684665503366,R10REST_ASIA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,0.2805135452580051,0.6831715501608665,0.9258307338123497,1.8895158292312213,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1000,0.12688093764407343,0.2912220801712619,0.9258307338123497,1.343933751627685,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,0.12753826103871904,0.29018503241748494,0.9258307338123497,1.3435540272685538,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1000f,0.12934526544859967,0.284601822468484,0.9258307338123497,1.3397778217294334,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,0.13007207801694345,0.282894907934284,0.9258307338123497,1.3387977197635772,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1200,0.13172809250454873,0.2782025117840352,0.9258307338123497,1.3357613381009337,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,0.13275421456077585,0.27703889292163697,0.9258307338123497,1.3356238412947625,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1200f,0.13376387413890672,0.2739429375413544,0.9258307338123497,1.3335375454926108,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,0.13557541321344627,0.2728514455548378,0.9258307338123497,1.334257592580634,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1400,0.13953461845469622,0.27003480780900585,0.9258307338123497,1.335400160076052,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,0.14050167118941784,0.2705593446860676,0.9258307338123497,1.3368917496878352,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1400f,0.13961459906559842,0.270803640944905,0.9258307338123497,1.3362489738228531,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,0.1406248468852779,0.27183195041405933,0.9258307338123497,1.3382875311116869,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,0.14731087962924985,0.2788934222858021,0.9258307338123497,1.3520350357274018,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-500f,0.1226604795846797,0.3529978130282881,0.9258307338123497,1.4014890264253175,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-600f,0.12224466283399943,0.33195990756484606,0.9258307338123497,1.3800353042111952,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,0.12230093169338663,0.3251812194048996,0.9258307338123497,1.373312884910636,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-700f,0.12256343133776199,0.3131134315277341,0.9258307338123497,1.3615075966778458,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,0.1237917697018774,0.3058610836561164,0.9258307338123497,1.3554835871703435,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-800,0.12162255324217056,0.324928438727067,0.9258307338123497,1.3723817257815871,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,0.12166352599258624,0.320823374494485,0.9258307338123497,1.368317634299421,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-800f,0.12541548241954034,0.2991236781827884,0.9258307338123497,1.3503698944146785,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,0.12618782274067203,0.29608527519353783,0.9258307338123497,1.3481038317465597,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-900,0.12278224987115897,0.30389296741614563,0.9258307338123497,1.3525059510996544,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,0.12409620186990146,0.29949715919034303,0.9258307338123497,1.3494240948725942,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-900f,0.12688751683143923,0.2909209152041437,0.9258307338123497,1.3436391658479327,R10REST_ASIA
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,0.1281231719818298,0.288637640840934,0.9258307338123497,1.3425915466351135,R10REST_ASIA
IMAGE 3.0,ENGAGE-INDCi2030-1000,0.057477069896943546,0.2021390869373292,0.044495164580565884,0.30411132141483865,R10PAC_OECD
IMAGE 3.0,ENGAGE-INDCi2030-1000f,0.05851048123835667,0.19132134786722055,0.044495164580565884,0.2943269936861431,R10PAC_OECD
IMAGE 3.0,ENGAGE-INDCi2030-1200,0.061981260175065084,0.23134062640738096,0.044495164580565884,0.33781705116301197,R10PAC_OECD
IMAGE 3.0,ENGAGE-INDCi2030-1200f,0.0636810396261706,0.25818430568402656,0.044495164580565884,0.3663605098907631,R10PAC_OECD
IMAGE 3.0,ENGAGE-INDCi2030-1400f,0.06894472411731804,0.27675782406943705,0.044495164580565884,0.390197712767321,R10PAC_OECD
IMAGE 3.0,ENGAGE-INDCi2030-800f,0.05391413749649141,0.18232623674136786,0.044495164580565884,0.28073553881842517,R10PAC_OECD
IMAGE 3.0,ENGAGE-NPi2020-1000,0.06344901407145512,0.21011876474066732,0.044495164580565884,0.31806294339268837,R10PAC_OECD
IMAGE 3.0,ENGAGE-NPi2020-1200,0.0684282536954693,0.2661141670833246,0.044495164580565884,0.3790375853593598,R10PAC_OECD
IMAGE 3.0,ENGAGE-NPi2020-1400,0.07304941525978476,0.27823469667703155,0.044495164580565884,0.3957792765173822,R10PAC_OECD
IMAGE 3.0,ENGAGE-NPi2020-1400f,0.07349403369146679,0.26368038320108855,0.044495164580565884,0.38166958147312124,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,0.021753159714685118,0.17156481234027726,0.044495164580565884,0.23781313663552825,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,0.03225868819432035,0.13030358571008926,0.044495164580565884,0.2070574384849755,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,0.02111984234622584,0.15630898738697238,0.044495164580565884,0.2219239943137641,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,0.028506192762003134,0.12579850535261092,0.044495164580565884,0.19879986269517994,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,0.0163937154036077,0.1133689652297115,0.044495164580565884,0.17425784521388507,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,0.03850982180214933,0.05218467271952659,0.044495164580565884,0.13518965910224182,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,0.02586987009690465,0.14882951266530636,0.044495164580565884,0.21919454734277688,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,0.04503477796645464,0.10656513792815267,0.044495164580565884,0.19609508047517318,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,0.04847890817113184,0.0708019016658627,0.044495164580565884,0.16377597441756042,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,0.05429762213906641,0.09521025744204668,0.044495164580565884,0.19400304416167896,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,0.037086657816719854,0.06984396478890116,0.044495164580565884,0.1514257871861869,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,0.03530500969934918,0.06826944184662015,0.044495164580565884,0.14806961612653521,R10PAC_OECD
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,0.05183012266657062,0.06449100974801568,0.044495164580565884,0.16081629699515218,R10PAC_OECD
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,0.04559820627555728,0.12216102788777229,0.044495164580565884,0.21225439874389546,R10PAC_OECD
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,0.03407325010347078,0.12789891043761104,0.044495164580565884,0.2064673251216477,R10PAC_OECD
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,0.050975455967771574,0.11542961336810263,0.044495164580565884,0.21090023391644008,R10PAC_OECD
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,0.052116109200893775,0.10029407742479719,0.044495164580565884,0.19690535120625685,R10PAC_OECD
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,0.04223081171490239,0.09607774403825091,0.044495164580565884,0.18280372033371917,R10PAC_OECD
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,0.0385466852478647,0.2861210575515177,0.044495164580565884,0.3691629073799483,R10PAC_OECD
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,0.04090678733078675,0.2795002355714278,0.044495164580565884,0.3649021874827804,R10PAC_OECD
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,0.0007270682689666203,0.21672762068086723,0.044495164580565884,0.26194985353039973,R10PAC_OECD
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),0.055950726755154875,0.3531498736065325,0.044495164580565884,0.4535957649422533,R10PAC_OECD
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,0.033072634128735366,0.373584799322814,0.044495164580565884,0.45115259803211527,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,0.07561437937415519,0.11158128720224107,0.044495164580565884,0.23169083115696212,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,0.08338605248202931,0.08782753792044547,0.044495164580565884,0.21570875498304065,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,0.08269407381535326,0.09155801211723752,0.044495164580565884,0.21874725051315666,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,0.08165710538964298,0.09074722607832093,0.044495164580565884,0.2168994960485298,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,0.08086325796222364,0.1218223952407401,0.044495164580565884,0.2471808177835296,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,0.0863000190754796,0.08843794184172629,0.044495164580565884,0.21923312549777177,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,0.08622606583079702,0.08759362259591176,0.044495164580565884,0.21831485300727466,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,0.08539036300443979,0.1009132970308265,0.044495164580565884,0.23079882461583215,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,0.08471942160720619,0.08540178884353476,0.044495164580565884,0.21461637503130684,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,0.08631875608765502,0.08691198962321818,0.044495164580565884,0.2177259102914391,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,0.06318046646738906,0.18826112659985433,0.044495164580565884,0.2959367576478093,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,0.06495832493522224,0.19010352726740695,0.044495164580565884,0.29955701678319513,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,0.07002936961817856,0.1887140976127747,0.044495164580565884,0.30323863181151917,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,0.07154136092929828,0.1811875307590071,0.044495164580565884,0.2972240562688713,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,0.07567113161083246,0.16825114957452952,0.044495164580565884,0.28841744576592787,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,0.07493606951563837,0.17542095025643414,0.044495164580565884,0.29485218435263844,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,0.07519703459121799,0.17382817248754417,0.044495164580565884,0.29352037165932804,R10PAC_OECD
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,0.07374691831797808,0.18068636763092802,0.044495164580565884,0.29892845052947203,R10PAC_OECD
