model,scenario,shannon_index,region
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,1.0719919425808102,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,1.0760634801581912,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,1.0423345676463363,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,1.0457032960215358,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,0.9982655746381829,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,1.0067887113358753,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,0.8864786373504796,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,1.0907428836201265,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,1.0939177297354323,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,1.0610452484295454,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,1.0358593258805926,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,1.0131446249773624,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,1.0032996486902892,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,0.9962038594162906,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,1.0040756129344173,R10INDIA+
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,0.9814738942702527,R10INDIA+
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,1.043755684658073,R10INDIA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,0.8198709001908605,R10INDIA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,0.8181272587714966,R10INDIA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,0.8329477565722134,R10INDIA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,0.806740294063623,R10INDIA+
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,0.8542323579384717,R10INDIA+
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,0.8158193087918841,R10INDIA+
REMIND-MAgPIE 1.7-3.0,CO_Bridge,0.8811012848246729,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,0.8135692711909561,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,0.8440378565862265,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,0.8497624316088336,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,0.8938812772856998,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,0.8067632532349541,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,0.8158193087918842,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,0.8542323579384717,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,0.8558052518003635,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,0.9003172655291226,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,0.8073780787814333,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,0.8429924115918479,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,0.8435464540600762,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,0.8898687999721523,R10INDIA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,0.6626328791980001,R10INDIA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,0.6160523953416186,R10INDIA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,0.8454824019833946,R10INDIA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,0.7805003153827165,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,0.7285557156524768,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,0.7305021105524915,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,0.7343977440121918,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,0.7121594837898406,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,0.7082763742870091,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,0.7385633171680279,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,0.7096952996040291,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,0.7093959008388684,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,0.7355230803884103,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,0.7084082320688719,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,0.7133307257457688,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,0.6557124020437227,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,0.7188993703681963,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,0.6869864868966478,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,0.7250243508966122,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,0.7090611106541096,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,0.6796211355848016,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,0.7300088413849167,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,0.6927144372553283,R10INDIA+
REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,0.5915902792329276,R10INDIA+
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,0.6034386355699041,R10INDIA+
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,0.6923504950150488,R10INDIA+
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,0.5763841383417455,R10INDIA+
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,0.7260150111468285,R10INDIA+
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,0.7316422216528251,R10INDIA+
WITCH 5.0,EN_INDCi2030_500f,0.9923135776000499,R10INDIA+
WITCH 5.0,EN_NPi2020_400f,1.0081353386935574,R10INDIA+
WITCH 5.0,EN_NPi2020_450,0.9743407593276541,R10INDIA+
WITCH 5.0,EN_NPi2020_450f,1.00771609099554,R10INDIA+
WITCH 5.0,EN_NPi2020_500,0.9896502441028372,R10INDIA+
WITCH 5.0,EN_NPi2020_500f,1.0125154210421674,R10INDIA+
IMAGE 3.2,SSP1_SPA1_19I_D,0.8402105630296137,R10AFRICA
IMAGE 3.2,SSP1_SPA1_19I_D_LB,0.9564152091456858,R10AFRICA
IMAGE 3.2,SSP1_SPA1_19I_LI,0.8348348941366306,R10AFRICA
IMAGE 3.2,SSP1_SPA1_19I_LIRE,0.7106315261797601,R10AFRICA
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,0.859382852078039,R10AFRICA
IMAGE 3.2,SSP1_SPA1_19I_RE,0.811985765825385,R10AFRICA
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,0.924457374423885,R10AFRICA
IMAGE 3.2,SSP2_SPA1_19I_D_LB,0.890503295473462,R10AFRICA
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,0.8518389648734719,R10AFRICA
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,0.8573598758702581,R10AFRICA
