model,scenario,CDR_2050,flexibility_scores,shannon_index,carbon_budgets,robustness_score,Region
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,0.09869895897365526,0.5489460852591008,0.6701858088787227,0.42722391513537045,1.7450547682468494,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1200,0.09576729968800801,0.628861953617233,0.6745096160203267,0.0,1.3991388693255677,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,0.10570238364371368,0.5801578175278179,0.6476689381801339,0.42722391513537045,1.760753054487036,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1200f,0.09553673473229757,0.6432203841487487,0.7061508427830505,0.0,1.4449079616640967,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,0.09874804177137764,0.5888292566246275,0.6751351699643185,0.42722391513537045,1.7899363834956943,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1400,0.09530160644347811,0.6695678773930303,0.7183700608653075,0.0,1.4832395447018158,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,0.103181883994374,0.6164651843306259,0.6738464808725305,0.42722391513537045,1.8207174643329012,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1400f,0.09530511749878202,0.6707629869326887,0.6909965252177801,0.0,1.4570646296492509,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,0.10142228053792104,0.6161880692285345,0.6684761800794365,0.42722391513537045,1.8133104449812625,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,0.10289164522039922,0.6378566170735683,0.6810927135590895,0.42722391513537045,1.8490648909884275,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-500f,0.09514809967355692,0.5107792365221291,0.5787718324487322,0.0,1.1846991686444182,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-600f,0.09415735207645354,0.5260023467991194,0.6053673034541269,0.0,1.2255270023296998,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,0.09874965148015777,0.4372586215925745,0.6107776574735924,0.42722391513537045,1.574009845681695,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-700f,0.0939638428563658,0.5506237098501006,0.6605302906127388,0.0,1.3051178433192052,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,0.09857199576796374,0.47314943244531427,0.6549715214764599,0.42722391513537045,1.6539168648251084,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-800,0.09954480616255508,0.525764456517194,0.5298947249603301,0.0,1.155203987640079,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,0.10896133558759766,0.43948557651441716,0.5494564476985611,0.42722391513537045,1.5251272749359464,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-800f,0.09405801823650982,0.5751120803957792,0.6782969796767242,0.0,1.3474670783090132,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,0.09841934350500625,0.5071459992784914,0.6587284371947268,0.42722391513537045,1.6915176951135948,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-900,0.09632508217934492,0.5560788333530008,0.63658537762601,0.0,1.2889892931583558,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,0.10770791112761102,0.49929630446424583,0.5381838497684097,0.42722391513537045,1.572411980495637,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-900f,0.09415995329070447,0.5936551495779304,0.6841105180844037,0.0,1.3719256209530386,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,0.09837941669959449,0.5326905615572514,0.6731220626474794,0.42722391513537045,1.731415956039696,R10LATIN_AM
IMAGE 3.0,ENGAGE-INDCi2030-1000,0.4623352870282968,0.7857769934327569,0.21787879776378177,0.659151565132293,2.1251426433571283,R10INDIA+
IMAGE 3.0,ENGAGE-INDCi2030-1000f,0.5680998753719472,0.8254010504942653,0.4218586728019052,0.6787898218402304,2.494149420508348,R10INDIA+
IMAGE 3.0,ENGAGE-INDCi2030-1200,0.4615831467757252,0.8160900255309227,0.3268288907256891,0.6601131885274036,2.2646152515597406,R10INDIA+
