model,scenario,Final energy per cap reductions,Share of final energy from electricity,Share of food demand from crops,region
IMAGE 3.2,SSP1_SPA1_19I_LIRE,-0.0005469477857011178,0.11340152949285126,0.00922210509110033,R10REST_ASIA
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,-0.001584798460067649,0.12960579635741745,0.00922210509110033,R10REST_ASIA
IMAGE 3.2,SSP1_SPA1_19I_RE,0.0,0.14015584254521568,0.0008187454754713386,R10REST_ASIA
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,-0.0007666297421156827,0.14941092332555958,0.0008450903141242749,R10REST_ASIA
IMAGE 3.2,SSP2_SPA1_19I_D_LB,-0.0010225572021486454,0.1157689940707915,0.0,R10REST_ASIA
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,-0.0015995489281448692,0.13823472448890498,0.008764078248713503,R10REST_ASIA
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,-0.0007301331860962157,0.12005587900149267,0.0,R10REST_ASIA
IMAGE 3.2,SSP2_SPA2_19I_D,-0.0015366650050547062,0.10794587568560687,0.0,R10REST_ASIA
IMAGE 3.2,SSP2_SPA2_19I_LI,-0.002022945012642864,0.12256850415218995,0.008764078248713503,R10REST_ASIA
IMAGE 3.2,SSP2_SPA2_19I_LIRE,-0.0020883355336078976,0.1128187215025781,0.008764078248713503,R10REST_ASIA
IMAGE 3.2,SSP2_SPA2_19I_RE,-0.0021155671421357915,0.11154619174519947,0.0,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,-0.002427644899479303,0.13022269401323816,0.01701277849748606,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,-0.002325459534441035,0.13162288975906317,0.016418308735938747,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,-0.0024006108367755005,0.12579890287864515,0.014399082961474408,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,-0.0005125518780784571,0.12461565515534467,0.012139728629650848,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,-0.0004516587021703572,0.1189131898298928,0.012139728629650848,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,-0.002153174734724525,0.1251879322173638,0.014237772831961149,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,-0.001977064123283599,0.11862461059641055,0.017804042775036666,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,-0.0010891861908276165,0.11974408163783257,0.015610711888180417,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,-9.866962130024998e-05,0.1144104232538013,0.013044769749064655,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,-0.008187401724221305,0.13389617505200874,0.025253130080588937,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,0.0,0.11685094620409897,0.013044769749064655,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,-0.005205009629846255,0.12026693197810129,0.02247089392554602,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,0.0,0.11853886746296755,0.011563900314282338,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,-0.0023139552813685182,0.1221292810126931,0.016682826972330034,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,-0.002467189602680178,0.12564217121403137,0.014222128964230252,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,-0.002454728656311335,0.12011184514770884,0.02071477900017249,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,-0.002719608798074126,0.1071909759868504,0.014021140956410383,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,-0.002302920499608292,0.1143585492197145,0.014566447391323956,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,-0.0024551232069898662,0.11476664863377622,0.014566447391323956,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,-0.0023761900928938665,0.11833453399119254,0.01573366778936569,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,0.0,0.11592501752780082,0.010091230302312737,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,0.0,0.11989525248050237,0.010334638187881717,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,-0.0012114391684565212,0.12394976073935032,0.01162568986399859,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,-0.000816983609281341,0.08932862304398187,0.011178831464913719,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,0.0,0.1093811363451479,0.010871699810200308,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,0.0,0.10952194631718964,0.01013172755149383,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,0.0,0.1142846610799772,0.010091230302312737,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,-0.0007534460992888875,0.1124374110779569,0.013044769749064655,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,-0.001245333172651103,0.12131998882054934,0.013044769749064655,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,0.0,0.1177073399231166,0.009728050202049365,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,0.0,0.11812413134858768,0.008676057292101524,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,-0.0041058652583919955,0.1283786602808158,0.014549688451874099,R10REST_ASIA
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,-0.002340625137778621,0.12714686749824744,0.013955736369395288,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,0.0,0.13596153544507494,0.00630000831070443,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,-0.0024461854885000286,0.1674395498069,0.00630000831070443,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,0.0,0.1127997726836405,0.00630000831070443,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,-0.0007150892209604048,0.14251072226513045,0.00630000831070443,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,0.0,0.1101221998087743,0.00630000831070443,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,0.0,0.13552992538128728,0.00630000831070443,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,CO_Bridge,0.0,0.12855743177138257,0.00630000831070443,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,-0.0021875348671917746,0.18720285203146386,0.00630000831070443,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,-0.0005572577346695598,0.1327795858697996,0.00630000831070443,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,-0.0014264889378174592,0.1739715788875516,0.00630000831070443,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,-5.4698717926265905e-05,0.15901976716190813,0.00630000831070443,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,-0.007660076511556004,0.23753218698118111,0.00630000831070443,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,0.0,0.13552992538128728,0.00630000831070443,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,0.0,0.1101221998087743,0.00630000831070443,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,0.0,0.1219476183195633,0.00630000831070443,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,0.0,0.10772451884195666,0.00630000831070443,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,-0.0045222752173646255,0.20514423649587865,0.00630000831070443,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,-0.0007743422330205724,0.1415318700238632,0.00630000831070443,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,-0.0036910057883317096,0.1957771759913946,0.00630000831070443,R10REST_ASIA
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,-0.001683105964213484,0.1724154449904059,0.00630000831070443,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,0.0,0.16774900153352668,0.02146363512366145,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,-0.0017403265080474552,0.2306528775412784,0.02146904238079561,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,-0.0009293726294049356,0.17426511036861442,0.0,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,-0.00143307940009978,0.19923105256249463,0.0,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,-0.0031103551510090754,0.20763626347784975,0.0,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,-0.002755649586562013,0.2076266394941546,0.0,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,-0.0024211585767210456,0.20958825907877732,0.0,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,-0.010190350521064265,0.3160881315512716,0.0,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,-0.009635156447373432,0.3088904440173448,0.0,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,-0.002088076246643575,0.21370136061422412,0.0,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,-0.0014999233241348511,0.20718628801699784,0.0,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,-0.0015360930151575858,0.20749842502900961,0.0,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,-0.002167190443918353,0.21713663773177522,0.0,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,0.0,0.20138549830774477,0.0,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,0.0,0.20140010368376254,0.0,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,-0.0025900616328769603,0.2503116637518181,0.0,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,0.0,0.19798023591752206,0.0,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,-0.0007660709366585396,0.23053213857486043,0.0,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,0.0,0.19837147000220967,0.0,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,0.0,0.2029210535629135,0.0,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,0.0,0.19320382069568348,0.0,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,0.0,0.19239214898967588,0.0,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,0.0,0.17695341001639497,0.0,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,-0.0013928753254654272,0.23050034103384837,0.06265035149864462,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,0.0,0.23154686369674454,0.021473751880604963,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,-0.0008301449467327249,0.2323685015242219,0.0,R10REST_ASIA
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,-0.0032763800854557074,0.2301475088168212,0.0,R10REST_ASIA
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,-0.002054504942352625,0.157228085274978,0.0,R10REST_ASIA
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,-0.0023801150101859098,0.1733144884548265,0.0,R10REST_ASIA
WITCH 5.0,EN_INDCi2030_500f,-0.0079245364177302,0.1506762637391107,0.0,R10REST_ASIA
WITCH 5.0,EN_NPi2020_400f,-0.006206992341112178,0.16480983335587573,0.0,R10REST_ASIA
WITCH 5.0,EN_NPi2020_450,-0.005365191581479592,0.18959418249679996,0.0,R10REST_ASIA
WITCH 5.0,EN_NPi2020_450f,-0.005902191658851155,0.17311009205190658,0.0,R10REST_ASIA
WITCH 5.0,EN_NPi2020_500,-0.007105047659119158,0.1930108480980438,0.0,R10REST_ASIA
WITCH 5.0,EN_NPi2020_500f,-0.0054448045053953585,0.16651981463262816,0.0,R10REST_ASIA
IMAGE 3.2,SSP1_SPA1_19I_D,-0.006942996924907116,0.05856262079785257,0.00950805192039117,R10PAC_OECD
IMAGE 3.2,SSP1_SPA1_19I_D_LB,-0.014559679476548307,0.0743591081042031,0.00950805192039117,R10PAC_OECD
IMAGE 3.2,SSP1_SPA1_19I_LI,-0.01048935097262342,0.07030888157828163,0.035406986555729714,R10PAC_OECD
IMAGE 3.2,SSP1_SPA1_19I_LIRE,-0.01064231945279652,0.09190997683032465,0.03532056285552321,R10PAC_OECD
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,-0.016437640015070226,0.09421772259152628,0.03532056285552321,R10PAC_OECD
IMAGE 3.2,SSP1_SPA1_19I_RE,-0.007683077230076302,0.07352523648930503,0.009508261713632504,R10PAC_OECD
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,-0.014759736271946475,0.08060982848058973,0.00950805192039117,R10PAC_OECD
IMAGE 3.2,SSP2_SPA1_19I_D_LB,-0.01009330909100721,0.08534146155334954,0.0,R10PAC_OECD
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,-0.015195381532158589,0.09296438147207836,0.02297004791919932,R10PAC_OECD
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,-0.010126222257170928,0.09271676659939143,0.0,R10PAC_OECD
IMAGE 3.2,SSP2_SPA2_19I_D,-0.010732990504169093,0.0728458957892768,0.0,R10PAC_OECD
IMAGE 3.2,SSP2_SPA2_19I_LI,-0.012788023478514224,0.08686730517017083,0.02297004791919932,R10PAC_OECD
IMAGE 3.2,SSP2_SPA2_19I_LIRE,-0.014155211375922183,0.08974969197294119,0.02297004791919932,R10PAC_OECD
IMAGE 3.2,SSP2_SPA2_19I_RE,-0.014221873674847979,0.09775037938948994,0.0,R10PAC_OECD
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,-0.018295930369326474,0.18935468715866044,0.025693362433761746,R10PAC_OECD
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,-0.018437480529429368,0.1948850739119916,0.025693362433761746,R10PAC_OECD
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,-0.018885549104836072,0.18356975304769796,0.025693362433761746,R10PAC_OECD
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,-0.01570046107161692,0.1703662749057384,0.025693362433761746,R10PAC_OECD
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,-0.015486090458851881,0.16710099700435366,0.025693362433761746,R10PAC_OECD
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,-0.018484704026156012,0.18234777815304848,0.025693362433761746,R10PAC_OECD
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,-0.015272547998299732,0.14587577720331663,0.03300929978958589,R10PAC_OECD
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,-0.015203210652231056,0.1499027522567054,0.0314710530267317,R10PAC_OECD
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,-0.015163974181802722,0.14228566928517694,0.030091699432772012,R10PAC_OECD
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,-0.024072018635250783,0.20539638463806598,0.036220330991000305,R10PAC_OECD
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,-0.015149164206591417,0.13598403892830663,0.030091699432772012,R10PAC_OECD
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,-0.02017176462260363,0.19174266829575892,0.03588377598768522,R10PAC_OECD
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,-0.01497968344408561,0.12872016095806976,0.029934348711779912,R10PAC_OECD
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,-0.015661793881204922,0.1507289445642015,0.0314710530267317,R10PAC_OECD
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,-0.013944225136082622,0.1464569103282355,0.0314710530267317,R10PAC_OECD
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,-0.0156398163300433,0.14329816795548794,0.033460007203745645,R10PAC_OECD
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,-0.015519968921142505,0.1805728176972265,0.0314710530267317,R10PAC_OECD
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,-0.015577518610361968,0.1717530860405388,0.0314710530267317,R10PAC_OECD
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,-0.01586191628607425,0.15934693934928906,0.0314710530267317,R10PAC_OECD
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,-0.015964214958696696,0.16623203787183372,0.0314710530267317,R10PAC_OECD
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,-0.013886687031222006,0.11972525204717666,0.029396427462405783,R10PAC_OECD
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,-0.011810450343295115,0.11386346741108144,0.029396427462405783,R10PAC_OECD
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,-0.013590305027898014,0.12611791633531733,0.028202425388387797,R10PAC_OECD
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,-0.0132917710257658,0.15150400799013447,0.029396427462405783,R10PAC_OECD
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,-0.01351932585097286,0.1463923331515225,0.029396427462405783,R10PAC_OECD
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,-0.014592152021970228,0.133985341907705,0.029396427462405783,R10PAC_OECD
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,-0.014571637091615727,0.1369348990273277,0.029396427462405783,R10PAC_OECD
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,-0.014733658658800261,0.14122796717543962,0.030091699432772012,R10PAC_OECD
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,-0.0138596692322044,0.13924847721305156,0.030091699432772012,R10PAC_OECD
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,-0.012848959078192002,0.10077981993143903,0.029396427462405783,R10PAC_OECD
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,-0.01041442285334368,0.09521556573726125,0.028202425388387797,R10PAC_OECD
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,-0.01652672922781355,0.16357081424078018,0.0314710530267317,R10PAC_OECD
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,-0.014092227520889233,0.14130092215309686,0.0314710530267317,R10PAC_OECD
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,-0.005903617584944093,0.09842702373538686,0.0,R10PAC_OECD
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,-0.018205542391313168,0.1318623651186555,0.0,R10PAC_OECD
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,-0.0036744347071609035,0.08791248554147324,0.0,R10PAC_OECD
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,-0.007398384086696463,0.11680873546341985,0.0,R10PAC_OECD
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,-0.006113804472398773,0.0740099673634867,0.0,R10PAC_OECD
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,-0.006075736821041969,0.09872651558003798,0.0,R10PAC_OECD
REMIND-MAgPIE 1.7-3.0,CO_Bridge,-0.007575088452337703,0.09335785515262068,0.0,R10PAC_OECD
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,-0.017837377333301208,0.13481389376041353,0.0,R10PAC_OECD
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,-0.009397590343648454,0.1131598318507745,0.0,R10PAC_OECD
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,-0.011458038313723079,0.11967961361175383,0.0,R10PAC_OECD
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,-0.01145390137481038,0.12129645664112926,0.0,R10PAC_OECD
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,-0.030118495120502173,0.20089263571447324,0.0,R10PAC_OECD
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,-0.006075736821041969,0.09872651558003798,0.0,R10PAC_OECD
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,-0.006113804472398773,0.0740099673634867,0.0,R10PAC_OECD
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,-0.00795085209780591,0.0863318147176464,0.0,R10PAC_OECD
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,-0.01145390137481038,0.07908081213035612,0.0,R10PAC_OECD
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,-0.02365850488919448,0.1573265925558766,0.0,R10PAC_OECD
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,-0.009590265690671701,0.12138851617389834,0.0,R10PAC_OECD
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,-0.015711469990416962,0.15777175557582118,0.0,R10PAC_OECD
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,-0.01145390137481038,0.15146283127706506,0.0,R10PAC_OECD
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,-0.018369391429693543,0.11936757181063018,0.06508466854511019,R10PAC_OECD
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,-0.02167802938459057,0.1830503512308912,0.06504951378298263,R10PAC_OECD
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,-0.013129668740054168,0.12600658756050193,0.0,R10PAC_OECD
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,-0.01863866403848287,0.19494598169251087,0.0,R10PAC_OECD
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,-0.023723722380132276,0.22482082918426954,0.0,R10PAC_OECD
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,-0.02293537291620122,0.22570138673963214,0.0,R10PAC_OECD
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,-0.02206445101668754,0.2236193711929419,0.0,R10PAC_OECD
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,-0.03593684759920568,0.3277853628146813,0.0,R10PAC_OECD
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,-0.035698859351026825,0.3155512184692988,0.0,R10PAC_OECD
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,-0.02117701463005732,0.2183724587545834,0.0,R10PAC_OECD
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,-0.018142053139381525,0.18980801012389503,0.0,R10PAC_OECD
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,-0.018479464389683772,0.1914045820466399,0.0,R10PAC_OECD
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,-0.021024561642457223,0.22692208564630112,0.0,R10PAC_OECD
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,-0.013326132394092458,0.17008100431605372,0.0,R10PAC_OECD
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,-0.013185564349760773,0.16882348613395531,0.0,R10PAC_OECD
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,-0.02096056003250328,0.24805869441109524,0.0,R10PAC_OECD
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,-0.012745068710164467,0.1731841930463861,0.0,R10PAC_OECD
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,-0.016276343808156762,0.1954049819575165,0.0,R10PAC_OECD
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,-0.0127443103664404,0.17134348081052214,0.0,R10PAC_OECD
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,-0.013442264534683696,0.17152506126389472,0.0,R10PAC_OECD
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,-0.011713845626326144,0.1481391640300076,0.0,R10PAC_OECD
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,-0.012792610471550739,0.16733217706009373,0.0,R10PAC_OECD
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,-0.011293659279092108,0.14271853756052344,0.0,R10PAC_OECD
REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,-0.024706470584125687,0.15821985359554797,0.09030690406846376,R10PAC_OECD
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,-0.021009491018872894,0.1747735366700655,0.06507263812701214,R10PAC_OECD
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,-0.014930333533095141,0.17449780119408254,0.0,R10PAC_OECD
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,-0.026227503337426808,0.24121756202248418,0.0,R10PAC_OECD
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,-0.01839954002108768,0.08608339208320842,0.0,R10PAC_OECD
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,-0.022667234548703313,0.13407243020967596,0.0,R10PAC_OECD
WITCH 5.0,EN_INDCi2030_500f,-0.03138843872074329,0.2894694833374221,0.0,R10PAC_OECD
WITCH 5.0,EN_NPi2020_400f,-0.028343971120613362,0.1954319274847255,0.0,R10PAC_OECD
WITCH 5.0,EN_NPi2020_450,-0.04676517558450591,0.26732942504264656,0.0,R10PAC_OECD
WITCH 5.0,EN_NPi2020_450f,-0.026191396979925452,0.16766366186056447,0.0,R10PAC_OECD
WITCH 5.0,EN_NPi2020_500,-0.0369434573074154,0.16849227675334622,0.0,R10PAC_OECD
WITCH 5.0,EN_NPi2020_500f,-0.024783659909081324,0.1394254206362351,0.0,R10PAC_OECD
IMAGE 3.2,SSP1_SPA1_19I_D,-0.00982627668723042,0.0758745275599153,0.017729122374420925,R10REF_ECON
IMAGE 3.2,SSP1_SPA1_19I_D_LB,-0.009645099633913828,0.12422517713154374,0.017729122374420925,R10REF_ECON
IMAGE 3.2,SSP1_SPA1_19I_LI,-0.011919038235408144,0.06882724369528054,0.035889615170291767,R10REF_ECON
