model,scenario,environmental_score,environmental_score_2050,Region
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,1.7043554178353313,1.5348827988953566,R10INDIA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,1.7956515198278509,1.652639686715406,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1000,1.0000583185721186,1.2706354120179122,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,1.0,1.2716025624784595,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1000f,1.0000583185721186,1.2957406903205018,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,1.0,1.306332348683783,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1200,1.0000583185721186,1.3159710825234279,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,1.0,1.3308833579676755,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1200f,1.0000583185721186,1.3557099715211456,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,1.0,1.3750827580174163,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1400,1.0000583185721186,1.4388519956295265,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,1.0,1.4449192401847308,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1400f,1.0000583185721186,1.445383470232495,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,1.0,1.4598488688373163,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,1.0,1.5139019119509574,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-500f,1.0000583185721186,1.0,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-600f,1.0000583185721186,1.0639254386855599,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,1.0,1.0828067071314158,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-700f,1.0000583185721186,1.2179952928786326,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,1.0,1.2319726462264833,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-800,1.0000583185721186,1.0042818133662894,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,1.0,1.0310877882986875,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-800f,1.0000583185721186,1.255541801606403,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,1.0,1.2688170852677763,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-900,1.0000583185721186,1.0825181838247768,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,1.0,1.2290100257490486,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-900f,1.0000583185721186,1.2770114485677704,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,1.0,1.2871764486637867,R10INDIA+
IMAGE 3.0,ENGAGE-INDCi2030-1000,0.8766344477774731,0.8438453162833129,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-1000f,1.8742937190333309,1.841469255557574,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-1200,0.8717243392149888,0.8411544594163752,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-1200f,0.8778447782284639,0.8395861894463953,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-1400f,1.876776991510064,1.840570224828824,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-800f,1.8734263876270814,1.839523576291422,R10AFRICA
IMAGE 3.0,ENGAGE-NPi2020-1000,0.8718823136682898,0.8408958677671104,R10AFRICA
IMAGE 3.0,ENGAGE-NPi2020-1200,0.8715296755949867,0.8426859103285056,R10AFRICA
IMAGE 3.0,ENGAGE-NPi2020-1400,0.8754600436436105,0.8409413028843327,R10AFRICA
IMAGE 3.0,ENGAGE-NPi2020-1400f,1.877876520566253,1.8428090898495837,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,1.330697654223973,1.431835914092706,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,1.6343725247352143,1.367748079864272,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,1.3154920706467446,1.400776464301065,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,1.404422567600103,1.489283158333238,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,1.6339038540646227,1.3680371705007999,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,1.6342760198268622,1.36758783246875,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,0.392273431984527,0.461054743296788,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,1.9836532832540092,1.9391201138167382,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1.2354442683313216,1.4682825320085322,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,1.4039457918308538,1.7094389221206265,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,1.8278465396847767,1.5724224031403489,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,1.8284546321366997,1.5720595780118631,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,1.5002670416382595,1.7159677447917911,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,1.2129420814381635,1.4475373635120445,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1.2127264132841458,1.4461466604181639,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,1.6987883016495338,1.82497288401522,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1.6992190439824273,1.8245245226266675,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,1.6986889845513593,1.823923271022613,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,0.5306436925572212,0.6762075619785253,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,0.5337626664863179,0.7056013781702402,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,0.7451196717543324,0.5443191162170133,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),0.780792197261833,0.7337369603166501,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,0.4882009227026116,0.4330218035006995,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,1.8598530353845426,1.7774529788236855,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,1.8601120654471202,1.7777135367808024,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,1.8599697089821339,1.7777464446196762,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,1.8605281278989092,1.7774538804083138,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,1.8403665877968485,1.7777649271045242,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,1.85099342452843,1.7780263866462658,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,1.8507943211564395,1.7780976118317753,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,1.8424310011378822,1.7778284888207065,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,1.858412104224349,1.7779082790601684,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,1.849089712557664,1.77814674819393,R10AFRICA
