model,scenario,final_energy_demand,energy_diversity,gini_coefficient,electricity_price,resilience_score,Region
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,0.21127276927593563,0.726903607670504,1.0,0.6611902035587603,2.5993665805052,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,0.2139821052860628,0.707192663542842,1.0,0.5974199868642395,2.5185947556931443,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,0.2031943672169484,0.7323732942432194,1.0,0.8250227430300606,2.7605904044902285,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,0.23171414039440677,0.6381279598453384,1.0,0.6157772672315782,2.4856193674713234,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,0.22193242017871845,0.6402195723930899,1.0,0.6170986738181354,2.4792506663899436,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,0.21905835362382164,0.6670540128044868,1.0,0.6097558062562086,2.495868172684517,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,0.21534809578586175,0.7022890823532576,1.0,0.6353317101894432,2.5529688883285626,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,0.22866777309675423,0.5839364893247047,1.0,0.686823866250439,2.499428128671898,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,0.22542538621396288,0.5499000958031784,1.0,0.6237339559641738,2.399059437981315,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,0.21597261088590353,0.6487322708524388,1.0,0.6272880582898884,2.4919929400282306,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,0.22167576495271293,0.6550261190370886,1.0,0.5764902545116124,2.453192138501414,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,0.10517106007053746,0.8963388143921153,1.0,0.6966513857663944,2.6981612602290475,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,0.14812888283784412,0.6125236200168048,1.0,0.6818341821607669,2.4424866850154157,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,1.0,0.6033131259305822,1.0,0.12078509564865277,2.724098221579235,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,0.9872071953592362,0.709710317687228,1.0,0.10543932634209484,2.8023568393885587,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,0.9997532397051883,0.6315422387944291,1.0,0.11508842208843702,2.7463839005880546,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,0.9836788192372803,0.7529314490368471,1.0,0.05286911132567152,2.7894793795997987,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,0.9819744700855962,0.5818028497758934,1.0,0.10189176225669516,2.665669082118185,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,0.980719456685085,0.5665690544451346,1.0,0.11783698404716163,2.665125495177381,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,CO_Bridge,0.9271145031407927,0.5053414436818954,1.0,0.1195399862333499,2.5519959330560376,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,0.9672249263492757,0.683934148586484,1.0,0.10543812100868222,2.7565971959444417,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,0.9512346798933154,0.7212817084919823,1.0,0.07145950425324119,2.743975892638539,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,0.9261134634305652,0.6817098808351136,1.0,0.1057391865099837,2.7135625307756626,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,0.9029875273401338,0.6840235808099908,1.0,0.10000662079925701,2.6870177289493817,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,0.9812472977341964,1.0,1.0,0.09331193117333877,3.074559228907535,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,0.980719456685085,0.5665690544451346,1.0,0.11783698404716163,2.665125495177381,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,0.9819744700855962,0.5818028497758934,1.0,0.10189176225669516,2.665669082118185,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,0.954030236574396,0.5496788821573709,1.0,0.11485632844352803,2.618565447175295,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,0.9377957015939186,0.5465311166898043,1.0,0.11369545844117822,2.598022276724901,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,0.971500574024519,0.7669852387170107,1.0,0.13319453883597693,2.8716803515775067,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,0.9050194707885683,0.669109475422317,1.0,0.14859602133138816,2.7227249675422733,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,0.9113265456206798,0.7268785424654701,1.0,0.13180063770717515,2.7700057257933253,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,0.8879628700428595,0.7101870957928543,1.0,0.1336107806411572,2.731760746476871,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,0.22606762576197276,0.5718378830203634,0.0,0.3058129484222287,1.1037184572045649,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,0.20152942964817375,0.821296438281804,0.0,0.3251518533990752,1.347977721329053,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,0.7509881835963145,0.5495428786519798,1.0,0.37519585698992963,2.6757269192382243,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,0.6702174769199338,0.8432849641328952,1.0,0.47260072503203726,2.9861031660848663,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,0.8978322460171257,0.9310025434294924,1.0,0.2731773074589032,3.102012096905521,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,0.8579882931275452,0.8572419097352608,1.0,0.26031345357499724,2.9755436564378033,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,0.8444757377462466,0.8214152021426828,1.0,0.2517845143468432,2.9176754542357726,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,0.6787044915299756,0.5086113701257127,1.0,0.28929288303836265,2.4766087446940506,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,0.6841873182337224,0.516313427649884,1.0,0.2735469430387935,2.4740476889223997,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,0.8083440006331046,0.7572737161495895,1.0,0.24558160075329996,2.811199317535994,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,0.7295983036620053,0.6227044830186004,1.0,0.1717503757446028,2.5240531624252087,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,0.7287715388693957,0.6171011180042975,1.0,0.16291501397775765,2.5087876708514507,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,0.8082388491978328,0.7579762122553882,1.0,0.24294593835756353,2.8091609998107843,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,0.8492930508881289,0.919639057624859,1.0,0.31266510146592047,3.0815972099789084,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,0.8327518033433847,0.865489443616227,1.0,0.2957373990181812,2.993978645977793,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,0.7033754026146808,0.6351064232565239,1.0,0.31727858206593695,2.6557604079371417,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,0.8059205009579254,0.7947029036016626,1.0,0.2677211648774858,2.868344569437074,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,0.7113886502789639,0.6236717450401281,1.0,0.3226452621229467,2.6577056574420386,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,0.7853748396225635,0.7443819578155783,1.0,0.2556335457113485,2.78539034314949,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,0.7182158885300355,0.6138743262835151,1.0,0.31646913371635216,2.648559348529903,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,0.7013347384587343,0.5051847074832916,1.0,0.20183228350277022,2.408351729444796,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,0.7700784416254038,0.6852515121465987,1.0,0.24773512978396264,2.7030650835559653,R10LATIN_AM
