model,scenario,region,economic_score,environmental_score,resource_score,resilience_score,robustness_score,transition_speed_score,economic_dimension_score,environmental_dimension_score,resource_dimension_score,resilience_dimension_score,robustness_dimension_score,transition_speed_dimension_score
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,R10AFRICA,0.3449975961998702,1.8367127718622078,0.0,0.6717742353254738,2.119303329955933,0.8709991791937839,0.3449975961998702,0.8984359458963542,0.0,0.28221280830024853,0.6360656045164059,0.38779209146447097
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,R10AFRICA,0.3732653038860486,1.8426599455557975,0.0,0.7737932630739242,2.206221992812843,1.0411769508079103,0.3732653038860486,0.9021350660153498,0.0,0.34618255583248053,0.6733532683496641,0.4800720754282768
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,R10AFRICA,0.38017991127547257,1.8402719280855941,0.0,0.7952759992252867,2.0388383696490986,1.1546097314505515,0.38017991127547257,0.9006497279499653,0.0,0.3596530351953373,0.6015465462191442,0.541581725480622
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,R10AFRICA,0.29301481360422904,1.8343443222909723,0.0,0.6643761840395888,2.1087438842277635,0.8927973596265275,0.29301481360422904,0.8969627789920099,0.0,0.27757395333923607,0.6315356560607364,0.3996122940778583
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,R10AFRICA,0.28022534102398106,1.8364591229718459,0.0,0.6703866138800598,2.1606629661530095,0.8176250004117817,0.28022534102398106,0.8982781772213769,0.0,0.28134271773486585,0.6538086778690333,0.35884960199967403
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,R10AFRICA,0.3268142641622605,1.8367391885258129,0.0,0.6577806730353786,2.1975478898646905,0.7842820407846997,0.3268142641622605,0.8984523769637575,0.0,0.2734383211626023,0.6696321223477032,0.34076916910583105
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,R10AFRICA,0.2499913345774374,1.8570098196646159,0.0,0.43684742269161947,1.9722861027372187,1.182698222872307,0.2499913345774374,0.9110606348243118,0.0,0.134904906780202,0.572995962554083,0.5568128894180862
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,R10AFRICA,0.24761792979324637,1.8351928353099347,0.0,0.5857121196479776,2.242392840513079,0.6894855512574711,0.24761792979324637,0.8974905509625943,0.0,0.22824864167876463,0.6888703778550269,0.28936516698249154
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,R10AFRICA,0.13730836048727635,1.5319138827979468,0.0,0.481654454624181,2.352717492713572,0.5428741836635703,0.13730836048727635,0.7088521602402554,0.0,0.16300059229743782,0.7361990919488618,0.20986421616998402
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,R10AFRICA,0.15538525272517925,1.5293920698185568,0.0,0.5044828736358767,2.5607002299606454,0.6263153848655014,0.15538525272517925,0.7072836018612625,0.0,0.17731486516366168,0.8254226273172873,0.25511074064730727
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,R10AFRICA,0.1133304943077914,1.529667732595256,0.0,0.4325115843491474,2.423620512994401,0.5249307455044432,0.1133304943077914,0.7074550630924091,0.0,0.1321861739101691,0.7666161266580429,0.2001342721833256
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,R10AFRICA,0.15081128905160607,1.535280784413982,0.0,0.5070700976941076,2.3056782241681253,0.6002595854911386,0.15081128905160607,0.7109463606366517,0.0,0.1789371514514945,0.7160194852357158,0.24098181695989218
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,R10AFRICA,0.5316495886854996,0.9980234503596345,0.0,1.2871623838134303,2.325922962208895,1.6173402260070011,0.5316495886854996,0.3767742789265629,0.0,0.6680842027049086,0.7247043747823868,0.7925002926484656
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,R10AFRICA,0.7923584338922423,1.916414233852219,1.1423326749250953,1.5248588690474574,1.3316536832813748,0.41720600295504334,0.7923584338922423,0.9480099615129477,0.15744512018899112,0.8171287925750624,0.29816791628418643,0.1417198422570464
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,R10AFRICA,0.8147018777854217,1.9040780552338878,1.1423326749250953,1.5675109227666868,1.32868602295391,0.40903702492105154,0.8147018777854217,0.9403369038775572,0.15744512018899112,0.8438732261220852,0.296894805113068,0.137290161724581
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,R10AFRICA,0.7850118172513529,1.7495455568693923,1.1457254438133253,1.5781452989378124,1.2307107417008512,0.8822272152623187,0.7850118172513529,0.8442182594271855,0.15791273782534723,0.8505413778761586,0.2548639082808516,0.39388056576121294
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,R10AFRICA,0.8302424099173782,1.749729186862809,1.147941389154977,1.668027600948908,1.22541760923042,0.8548315199660911,0.8302424099173782,0.8443324766063192,0.15821815654294757,0.9069009442645272,0.25259318140016707,0.3790250749492546
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,R10AFRICA,0.8361615726002447,1.9745896725392673,4.758584572013188,1.5803142288451806,0.9771343904218929,0.39019772182127627,0.8361615726002447,0.9841948699696501,0.6558649124863933,0.8519013780805474,0.1460809446252813,0.12707442924996307
