model,scenario,shannon_index,region
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,0.7589192076771205,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,0.7747956674853101,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,0.7797695863261498,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,0.7863702590498599,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,0.7678079213561694,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,0.8081399741770268,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,0.9149575389281611,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,0.8876885271084093,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,0.9071900631581827,R10INDIA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,0.9118187174504399,R10INDIA+
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,0.8966084121354007,R10INDIA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,0.8666373305524728,R10INDIA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,0.8664184714179851,R10INDIA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,0.8727670212809192,R10INDIA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,0.8701094919474297,R10INDIA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,0.8257383756203532,R10INDIA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,0.8261081762185305,R10INDIA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,0.8215895615844493,R10INDIA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,0.8509536069207849,R10INDIA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,0.885030781727484,R10INDIA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,0.779128531898936,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1000,1.0166846786667516,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,1.0162384950441448,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1000f,0.9896417966360059,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,0.986606609309419,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1200,0.9863484428181346,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,0.9865052048993407,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1200f,0.9879807137619788,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,0.988863669745235,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1400,0.9918848736168263,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,0.991240472922947,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1400f,0.9920703907813391,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,0.9550565144133688,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,0.9300145875835484,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-500f,0.9923135776000499,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-600f,1.001375522502617,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,1.0133461441566762,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-700f,1.0147985478252939,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,1.0155233088699067,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-800,0.9935828396016166,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,0.997276228037393,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-800f,1.0163739236672746,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,1.0164591910710419,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-900,1.0061168135694198,R10INDIA+
