model,scenario,environmental_score,environmental_score_2050,Region
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,1.0722738217912986,1.3394785289918762,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-800,1.0723195849810891,1.1632963359858173,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,1.0722738217912986,1.1840382138643843,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-800f,1.0723195849810891,1.3577158266027314,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,1.0722738217912986,1.3679879511272808,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-900,1.0723195849810891,1.223833930526017,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,1.0722738217912986,1.3371861179790905,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-900f,1.0723195849810891,1.3743285704589683,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,1.0722738217912986,1.3821940254987086,R10INDIA+
IMAGE 3.0,ENGAGE-INDCi2030-1000,0.7911394745402668,0.8811732026457201,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-1000f,1.7898379850754977,1.8801306898911343,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-1200,0.7884093612877429,0.87999257094967,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-1200f,0.7918124411686281,0.8793044818664966,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-1400f,1.7912187315522978,1.8797362340629085,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-800f,1.7893557324050327,1.8792770099201959,R10AFRICA
IMAGE 3.0,ENGAGE-NPi2020-1000,0.7884971980724147,0.879879112110143,R10AFRICA
IMAGE 3.0,ENGAGE-NPi2020-1200,0.7883011246322823,0.8806645054215557,R10AFRICA
IMAGE 3.0,ENGAGE-NPi2020-1400,0.7904864836239001,0.8798990470759024,R10AFRICA
