model,scenario,CDR_2050,flexibility_scores,shannon_index,carbon_budgets,robustness_score,Region
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,0.2038225214002027,0.4684940805378661,0.4635151278783909,0.005471533771165418,1.141303263587625,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,0.20645682029316353,0.4654728513927136,0.4642303980051227,0.0053392896391131735,1.141499359330113,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,0.19938639570556052,0.46294712942836347,0.4654079909331854,0.0056392494789067405,1.1333807655460162,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,0.19127553339057762,0.47850428808399204,0.46751222697729883,0.005699496384241465,1.14299154483611,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,0.19891694041764982,0.5028413699714418,0.46306539471109015,0.005471533771165418,1.170295238871347,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,0.19940317205580488,0.5017701998851072,0.4665218521881017,0.0053392896391131735,1.1730345137681268,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,0.19354958475747625,0.5078530058696592,0.46511497586426914,0.005639249658559753,1.1721568161499643,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,0.19014527351110125,0.49120738525306473,0.4668548575297451,0.005699496384241465,1.1539070126781525,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,0.1842409288467783,0.5137648308219811,0.46485738519650643,0.005699496384241465,1.1685626412495074,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,0.20917060440610194,0.3741287639999622,0.4616760044522275,0.005699496384241465,1.0506748692425332,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,0.20718610347427555,0.38406431117722145,0.46177424179702753,0.005699496384241465,1.058724152832766,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,0.20387031214062343,0.40064906881522555,0.46026635115579445,0.005699496384241465,1.070485228495885,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,0.2014462524799223,0.4095464589754927,0.4608781585562022,0.005699496384241465,1.0775703663958587,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,0.2114716694061967,0.42586907812459807,0.46142639247639444,0.005471533771165418,1.1042386737783547,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,0.21426833421474542,0.42496725939708135,0.46260260648041346,0.0053392896391131735,1.1071774897313533,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,0.20422708134304593,0.4383360161766815,0.4611937277592638,0.0056392494789067405,1.109396074757898,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,0.1992365262282552,0.4259257097989787,0.4605789519345722,0.005699496384241465,1.0914406843460476,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,0.19682797395731141,0.4394216755380842,0.4638323856178469,0.005699496384241465,1.105781531497484,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,0.2096035981027174,0.37217371938645893,0.4642650797875989,0.005699496384241465,1.0517418936610168,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,0.19324758786823432,0.4589486339237802,0.4688944412788525,0.005699496384241465,1.1267901594551086,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,0.22695300002813795,0.5130430978239621,0.4705683702030007,0.004952660578643483,1.2155171286337443,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,0.23570773095957823,0.522238409274608,0.4780557870499762,0.0048098019288869915,1.2408117292130494,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,0.2188258286646235,0.5316317876314306,0.4816210189464995,0.005145584287992842,1.2372242195305463,R10LATIN_AM
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,0.23279605290946498,0.49476484637765283,0.4689849747232235,0.004911123047904046,1.2014569970582454,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,0.2633899537839653,0.3801881060608445,0.5640703462687874,0.006256005795076526,1.2139044119086737,R10LATIN_AM
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,0.06097147620367278,0.2916231946228491,0.6936600427839619,0.005538713200745743,1.0517934268112294,R10LATIN_AM
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,0.0599447361534489,0.2877068988023977,0.6951687458348672,0.005538713200745743,1.0483590939914595,R10LATIN_AM
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,0.1025113504436297,0.2537227030991817,0.6861883604086766,0.005538713200745743,1.0479611271522338,R10LATIN_AM
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,0.09526431883300009,0.25355691555252047,0.687822675309576,0.005538713200745743,1.0421826228958422,R10LATIN_AM
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,0.07421847852357907,0.16437646488969165,0.7077620075126366,0.0053893911565707844,0.9517463420824781,R10LATIN_AM
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,0.073770976757135,0.16494773014556846,0.7076705569311779,0.0053558471356751165,0.9517451109695564,R10LATIN_AM
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,0.08189227123686892,0.16816438265519923,0.6817420514646463,0.005569942687020752,0.9373686480437351,R10LATIN_AM
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,0.06190607252467708,0.2386052308254544,0.6770389707408501,0.005559026985396524,0.9831093010763781,R10LATIN_AM
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,0.0844813917741795,0.19007640817061788,0.5926649687071743,0.0042668276743053285,0.871489596326277,R10LATIN_AM
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,0.13214308313703885,0.0,0.6342921626890153,0.0050467402657325385,0.7714819860917866,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1000,0.09510915552363593,0.3836382840509836,0.5372516280981777,0.0035108231007505196,1.0195098907735478,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,0.10635438673355634,0.34789087429001087,0.5318050164409265,0.0048441219595991665,0.9908943994240929,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1000f,0.09364782875438626,0.39497767587527,0.5836557945317662,0.0035108231007505196,1.0757921222621731,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,0.09771535454268959,0.3538786049611542,0.5724345307277063,0.0048441219595991665,1.0288726121911493,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1200,0.09481291130038697,0.40539644390427504,0.5742086505998338,0.0035108231007505196,1.0779288289052464,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,0.10464898516822072,0.373999277228015,0.5631955368373189,0.0048441219595991665,1.0466879211931537,R10LATIN_AM
