model,scenario,final_energy_demand,energy_diversity,gini_coefficient,electricity_price,resilience_score,Region
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,0.5749477628710191,0.6168496532979367,0.9258307337627812,0.4750524046029744,2.5926805545347116,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,0.5611677461936359,0.6567791523413605,0.9258307337627812,0.5149051228170821,2.6586827551148597,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,0.5753349701507069,0.6112660746343515,0.9258307337627812,0.4739042210507638,2.586335999598603,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,0.5668560905372971,0.6300811892746676,0.9258307337627812,0.4868601288184088,2.609628142393155,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,0.6033449676818939,0.5310693862809177,0.9258307337627812,0.46144097360162056,2.5216860613272134,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,0.5767299762619214,0.5997341949524698,0.9258307337627812,0.46570635335089605,2.5680012583280685,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,0.6064146005863329,0.5452739181650699,0.9258307337627812,0.4443563280705588,2.5218755805847426,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,0.32850039588342766,0.4766094509273362,0.9258307337627812,0.3844764793206129,2.115417059894158,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,0.3523313496577261,0.536388913167026,0.8439262986036251,0.4240403805124651,2.1566869419408423,R10REST_ASIA
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,0.570877814378758,0.5956313603955041,0.9258307337627812,0.44368686987866773,2.536026778415711,R10REST_ASIA
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,0.5090100217418121,0.747993253529937,0.9258307337627812,0.37694860929604307,2.559782618330573,R10REST_ASIA
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,0.5315773288891729,0.4123259435963097,0.9258307337627812,0.41867359958337236,2.2884076058316363,R10REST_ASIA
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,0.5102759442365832,0.4833071819826998,0.9258307337627812,0.4492765185282893,2.3686903785103537,R10REST_ASIA
WITCH 5.0,EN_INDCi2030_500f,0.2220198849134696,0.3101875188529952,0.9258307337627812,0.41828922671183605,1.876327364241082,R10REST_ASIA
WITCH 5.0,EN_NPi2020_400f,0.20923230587303632,0.34514226224677313,0.9258307337627812,0.4112809761248696,1.8914862780074602,R10REST_ASIA
WITCH 5.0,EN_NPi2020_450,0.20820133316354097,0.38658158914648993,0.9258307337627812,0.45234366858665,1.972957324659462,R10REST_ASIA
WITCH 5.0,EN_NPi2020_450f,0.20977510229675592,0.32856859513015396,0.9258307337627812,0.4114032038966604,1.8755776350863516,R10REST_ASIA
