model,scenario,investment_score,investment_score_2050,Region
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,0.1360676082921571,0.13955816089005205,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,0.11810979142923499,0.10418214214452684,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,0.4016549520687733,0.34914438958902744,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,0.33863119666230473,0.33784039904279756,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,0.3736383313094033,0.32512721714846904,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,0.3449975961998702,0.3178014990084969,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,0.3732653038860486,0.39987631132439433,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,0.38017991127547257,0.423848775994549,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,0.29301481360422904,0.2900483688145651,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,0.28022534102398106,0.29285053757869695,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,0.3268142641622605,0.2718880357639964,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,0.2499913345774374,0.3671099827014141,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,0.24761792979324637,0.24441827506210745,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,0.13730836048727635,0.09997757483360939,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,0.15538525272517925,0.12314934540702618,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,0.1133304943077914,0.08265786576027209,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,0.15081128905160607,0.11570315130719,R10AFRICA
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,0.5316495886854996,0.5620776426101584,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,0.7923584338922423,0.6084770212858716,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,0.8147018777854217,0.6111365568369367,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,0.7850118172513529,0.6711152150355264,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,0.8302424099173782,0.6722340295064697,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,0.8361615726002447,0.7232119854137273,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,0.8331113236032882,0.7165607204238986,R10AFRICA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,0.8787088007280194,0.8066740230568012,R10AFRICA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,0.8908169768453578,0.7889810995511086,R10AFRICA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,0.4407610193400414,0.3836118373318651,R10AFRICA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,1.0,1.0,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1000,0.012081770778313726,0.01797965612497931,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,0.017456931021061908,0.02651808737673237,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1000f,0.014769847902373675,0.01770332267941845,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,0.0156951382193258,0.022915837441254302,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1200,0.0171847974625519,0.027813531602751285,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,0.017903610872771994,0.0334274640824653,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1200f,0.006896578119690664,0.023552078977151832,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,0.0070840164772159415,0.026879427043540113,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1400,0.013832003224197312,0.033399217935384994,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,0.015304594635267354,0.03986882962114612,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1400f,0.007890020106519185,0.03166287210419543,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,0.012257161620267399,0.040732874211875,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,0.021562662387915106,0.060809078349391706,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-500f,0.032626478300655876,0.01615924944747674,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-600f,0.025402770903668725,0.00674016697118677,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,0.02230797732533672,0.006253698631202032,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-700f,0.017371070236534728,0.0,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,0.018740060814090298,0.005684334513286216,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800,0.009634323989908334,0.0169794313229516,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,0.009905194833918227,0.017419266270952985,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800f,0.013074262232851958,0.006406067294454104,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,0.012949555088261379,0.012243719418941382,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900,0.006490819396311032,0.012107331653751911,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,0.0,0.010914834482208232,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900f,0.01226955112972859,0.012797004930040486,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,0.015769490780207472,0.020331500517960188,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-1000,0.15158077624690444,0.18063764152034686,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1000f,0.1845183841951103,0.15071147218914252,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1200,0.14293202493081505,0.17058163291570266,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1200f,0.15235648646689037,0.1499889727185745,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1400f,0.1528331811902912,0.1533418105815023,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-800f,0.19465552236449513,0.183064597075417,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1000,0.14002064464101302,0.1575867796900586,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1200,0.13557074533859015,0.1561423405238004,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1400,0.13178001141146561,0.14849990289566048,R10CHINA+
IMAGE 3.0,ENGAGE-NPi2020-1400f,0.11253157987049076,0.10947207284687686,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,0.4454238205731276,0.5528290276767576,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,0.5196269045584315,0.5660618172472146,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,0.44771624951944083,0.5837343829222683,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,0.38357321282102114,0.4439252290351804,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,0.3402739811462855,0.4214418383124865,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,0.44035910454962457,0.4330862298118056,R10CHINA+
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,0.46829392277325654,0.6038997408740601,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,0.38069333021269847,0.36004291261912175,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,0.6569583194337183,0.7022197046841698,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,0.38953947547433226,0.4025585906807081,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,0.33117234373949783,0.34481063132302914,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,0.44659606232066323,0.42696871460425573,R10CHINA+
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,0.5350242323220851,0.5306259178005975,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,0.5801912853441907,0.7990163569278141,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,0.4783701677075019,0.6753015111723776,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,0.4357684677457853,0.4373431620423495,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,0.3778446001273681,0.42494661441185105,R10CHINA+
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,0.364014905552893,0.4023713565786372,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,0.11133213512864724,0.1288468991610935,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,0.09392150429877866,0.09239603832749708,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,0.0,0.0,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),0.08432877125955432,0.09799343686094518,R10CHINA+
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,0.1750836758636296,0.2208601996676316,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,0.568143270190125,0.4663614148169085,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,0.512067068902111,0.43695472590962126,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,0.4846128630111117,0.451692876386835,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,0.5175399032897784,0.4984251881863094,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,0.798812940705411,0.482519110320449,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,0.4990913335698405,0.3979003313984607,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,0.47859693236770373,0.3729132880898868,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,0.6192288371583758,0.46627503291892053,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,0.4695919057808275,0.44394439131484936,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,0.48027299206775526,0.40090740513241735,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,0.8414727638457447,0.5018523855551819,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,1.0,0.5453364462288525,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,0.6646666372509931,0.5023195821831785,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,0.8241182823904809,0.4827017722965858,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,0.7672132523319961,0.4261052796787889,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,0.7750617000162761,0.42229485390697113,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,0.745245601625653,0.49825767879317684,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,0.746558944476066,0.47259264958151076,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,0.794489710986478,0.4775829248678707,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,0.5645383571959335,0.5121578010756024,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,0.7001770411938499,0.4783295595420836,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,0.5057704128347119,0.40198217335056746,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,0.46308362190990504,0.37400100575590234,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,0.4458317834015048,0.3521729498235015,R10CHINA+
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,0.5574120449909928,0.41508496951799595,R10CHINA+
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,0.6767405829551898,0.6628448440483637,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,0.8097883330259458,0.8294832504774131,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,0.8447015676456245,0.8333492654480844,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,0.7874246112328452,0.8643768398895434,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,0.8656665497798233,0.8731299461400555,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,0.9505470016354138,1.0,R10CHINA+
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,0.9487171872139336,0.9970240925221578,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,0.6009151779284588,0.7166468593774362,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,0.5933912565473207,0.6791890105850802,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,0.48939643805571265,0.5698347082272135,R10CHINA+
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,0.7263311298510132,0.9252389844083755,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000,0.39861021261126944,0.18201886435649786,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,0.4045279859530023,0.18993692388084907,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000f,0.39580412440522067,0.2050776144049757,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,0.38455830293111215,0.18259754425377744,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200,0.4006917220852677,0.18770277952784772,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,0.4012013004401793,0.1848144067212007,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200f,0.3896176687059906,0.19467024088408721,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,0.3881564513261976,0.18894810985812244,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1400,0.4111935879800596,0.21027395711560795,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,0.41045576758521635,0.20235907186775806,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1400f,0.4049388103703183,0.210309471527917,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,0.4062185943778595,0.2035872581937578,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,0.4253108388733266,0.21035551056315344,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-500f,0.4121330243145255,0.2175583168536366,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-600f,0.4018033688482803,0.21678839797897742,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-600f-NDCp,0.40541195148968084,0.22847681521283614,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-700f,0.39529489008234003,0.203289346239144,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,0.4003491570594239,0.21409695948414464,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800,0.4094560440157644,0.2176073413174508,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800-NDCp,0.40478628888991924,0.208943869120857,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800f,0.3939756868655121,0.19334406227536421,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-800f-NDCp,0.3965561493441649,0.1960739231116467,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900,0.40629263951004396,0.20513684569267793,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,0.3892855040071889,0.19789599178344333,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900f,0.3910702169161154,0.19223509654916524,R10CHINA+
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,0.39121901810789556,0.19683593337860023,R10CHINA+
IMAGE 3.0,ENGAGE-INDCi2030-1000,0.14007175471674563,0.023070315491565,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1000f,0.18642883590458872,0.05284800021650816,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1200,0.13891879175136962,0.04732107826751686,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1200f,0.1634240170626229,0.04785313429686174,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-1400f,0.17768837140239538,0.07709837272386094,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-INDCi2030-800f,0.16137252733188978,0.016861469220937123,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1000,0.14339707646645292,0.020322141033385605,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1200,0.14325716772846114,0.055589399267175425,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1400,0.15744620225821696,0.0991223833183242,R10MIDDLE_EAST
IMAGE 3.0,ENGAGE-NPi2020-1400f,0.1760347375665847,0.1023066725668108,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,0.3678060428165985,0.7948028868966504,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,0.8942195245531122,0.828885920419477,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,0.7448858051816337,0.9416357944759957,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,0.3881524618742676,0.8112453375734932,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,0.36158749497601317,0.7518556857901718,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,0.9393700719883952,0.8683687084954085,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,0.8017221775846279,1.0,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,0.4413036641015756,0.7947579731519676,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,0.8686330148591159,0.9984376795316012,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,0.48271651875749094,0.8622766864511678,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,0.42124376104702577,0.7697193742074188,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,0.9315607820915883,0.8537258894165052,R10MIDDLE_EAST
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,1.0,0.9352580620204618,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,0.48735500927558095,0.7040848626476587,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,0.41885168964858693,0.6933545446281791,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,0.3843834527996152,0.7036906750829024,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,0.4025525912989636,0.7605504620630675,R10MIDDLE_EAST
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,0.3581088039428347,0.7200265144980205,R10MIDDLE_EAST
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,0.0731164527784834,0.15699744879334024,R10MIDDLE_EAST
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,0.0902890553806706,0.2064125114764591,R10MIDDLE_EAST
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,0.0,0.044951342514994226,R10MIDDLE_EAST
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),0.09666132471222377,0.1786345782179259,R10MIDDLE_EAST
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,0.06944178695456937,0.14255352472213154,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,0.15236942850026455,0.20714414738985498,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,0.13114575535940332,0.10989550604503083,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,0.1355146501026137,0.10207369100820012,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,0.17805565998380704,0.21975943078705776,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,0.14362457325844818,0.054654382336806556,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,0.112269313918295,0.04758195137886701,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,0.12167827406239567,0.037307752048738464,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,0.1521940432758328,0.12047929917915412,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,0.1156427470646902,0.014805622922089642,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,0.09115339184484599,0.0,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,0.2284312634912184,0.2239161621547382,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,0.2510632397622762,0.20907148911004778,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,0.23343661500826032,0.22137087411144107,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,0.22174409777778029,0.21508780288917348,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,0.2286592555223974,0.25885314240800633,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,0.23946025934650197,0.2636857002124557,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,0.24502298094576846,0.3090421639488425,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,0.21648732315603803,0.21341902645503805,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,0.18799254711641714,0.17988332049179823,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,0.1486340572682147,0.1709592002427716,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,0.13745498619618796,0.05097226507888536,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,0.10525656590010433,0.036893783995777946,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,0.10746601854360956,0.0655234480056348,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,0.0818916138431675,0.015421979613180026,R10MIDDLE_EAST
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,0.11431845633478999,0.03961256070890752,R10MIDDLE_EAST
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,0.31968560279634345,0.3241723988556104,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,0.731396944811364,0.41659117836034754,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,0.6975882692388746,0.4187716236520134,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,0.8356070013724596,0.532437481687517,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,0.835189456498701,0.560234738390269,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,0.5887672518962697,0.6647198870724038,R10MIDDLE_EAST
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,0.5904659045704661,0.668761316880004,R10MIDDLE_EAST
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,0.36549498499368327,0.4926455685023662,R10MIDDLE_EAST
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,0.3763536843890978,0.4976944631901213,R10MIDDLE_EAST
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,0.20586457015375992,0.23149003169308718,R10MIDDLE_EAST
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,0.45807614003039954,0.7273715816216823,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1000,0.3148622865118367,0.52367836717048,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,0.3154098933713813,0.5189602144606724,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1000f,0.31485997144488875,0.5318277960351421,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,0.3145375951665411,0.528991316518255,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1200,0.3415490515025776,0.5707105072442497,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,0.34277416327296734,0.5690290548367194,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1200f,0.33076979662319383,0.5796590101713779,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,0.33048282741696494,0.5815210628262515,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1400,0.3470989575827627,0.6120759513873951,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,0.344576142307812,0.6077615981102973,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1400f,0.3395471772424829,0.6142648757466016,R10MIDDLE_EAST
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,0.3410096987439664,0.615364871830456,R10MIDDLE_EAST
