,scenario,model,forest_change_2050,forest_change_2100,bioenergy_threshold_breached,region
660,CD-LINKS_INDC2030i_400,REMIND-MAgPIE 1.7-3.0,-0.015607840929879158,-0.015607840929879158,1,R10REST_ASIA
661,CD-LINKS_NPi2020_1000,REMIND-MAgPIE 1.7-3.0,-2.8144041197553094e-07,-2.8144041197553094e-07,1,R10REST_ASIA
662,CD-LINKS_NPi2020_400,REMIND-MAgPIE 1.7-3.0,0.0,0.0,1,R10REST_ASIA
663,CO_2Deg2020,REMIND-MAgPIE 1.7-3.0,-3.0958445323137074e-05,-3.0958445323137074e-05,1,R10REST_ASIA
664,CO_2Deg2030,REMIND-MAgPIE 1.7-3.0,-0.019849710819976607,-0.019849710819976607,1,R10REST_ASIA
665,CO_Bridge,REMIND-MAgPIE 1.7-3.0,-0.01498557617888352,-0.01498557617888352,1,R10REST_ASIA
666,PEP_1p5C_full_NDC,REMIND-MAgPIE 1.7-3.0,-0.019849710819976607,-0.019849710819976607,1,R10REST_ASIA
667,PEP_1p5C_full_eff,REMIND-MAgPIE 1.7-3.0,-3.0958445323137074e-05,-3.0958445323137074e-05,1,R10REST_ASIA
668,PEP_1p5C_full_goodpractice,REMIND-MAgPIE 1.7-3.0,-0.01498557617888352,-0.01498557617888352,1,R10REST_ASIA
669,PEP_1p5C_full_netzero,REMIND-MAgPIE 1.7-3.0,-0.01498557617888352,-0.01498557617888352,1,R10REST_ASIA
670,PEP_1p5C_red_eff,REMIND-MAgPIE 1.7-3.0,0.0,0.0,1,R10REST_ASIA
671,PEP_2C_full_NDC,REMIND-MAgPIE 1.7-3.0,-0.019849710819976607,-0.019849710819976607,1,R10REST_ASIA
672,PEP_2C_full_eff,REMIND-MAgPIE 1.7-3.0,-3.0958445323137074e-05,-3.0958445323137074e-05,1,R10REST_ASIA
673,PEP_2C_full_goodpractice,REMIND-MAgPIE 1.7-3.0,-0.01498557617888352,-0.01498557617888352,1,R10REST_ASIA
674,PEP_2C_full_netzero,REMIND-MAgPIE 1.7-3.0,-0.01498557617888352,-0.01498557617888352,1,R10REST_ASIA
675,PEP_2C_red_NDC,REMIND-MAgPIE 1.7-3.0,-0.01515781771104513,-0.01515781771104513,1,R10REST_ASIA
676,PEP_2C_red_eff,REMIND-MAgPIE 1.7-3.0,-2.4203875434503086e-05,-2.4203875434503086e-05,1,R10REST_ASIA
677,PEP_2C_red_goodpractice,REMIND-MAgPIE 1.7-3.0,-0.01498557617888352,-0.01498557617888352,1,R10REST_ASIA
678,PEP_2C_red_netzero,REMIND-MAgPIE 1.7-3.0,-0.01498557617888352,-0.01498557617888352,1,R10REST_ASIA
679,CEMICS_SSP1-1p5C-fullCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10REST_ASIA
680,CEMICS_SSP1-1p5C-minCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10REST_ASIA
681,CEMICS_SSP2-1p5C-fullCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10REST_ASIA
682,CEMICS_SSP2-1p5C-minCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10REST_ASIA
683,EN_INDCi2030_300f,REMIND-MAgPIE 2.1-4.2,-0.033821445475779935,-0.033821445475779935,1,R10REST_ASIA
684,EN_INDCi2030_400f,REMIND-MAgPIE 2.1-4.2,-0.04802362853432497,-0.04802362853432497,1,R10REST_ASIA
685,EN_INDCi2030_500f,REMIND-MAgPIE 2.1-4.2,-0.023420282346347354,-0.023420282346347354,1,R10REST_ASIA
686,EN_INDCi2030_600_COV,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10REST_ASIA
687,EN_INDCi2030_600_COV_NDCp,REMIND-MAgPIE 2.1-4.2,-7.619855634431738e-05,-7.619855634431738e-05,1,R10REST_ASIA
688,EN_INDCi2030_600f,REMIND-MAgPIE 2.1-4.2,-0.0184035764448474,-0.0184035764448474,1,R10REST_ASIA
689,EN_INDCi2030_600f_COV,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10REST_ASIA
690,EN_INDCi2030_600f_COV_NDCp,REMIND-MAgPIE 2.1-4.2,-7.94487317334891e-06,-7.94487317334891e-06,1,R10REST_ASIA
691,EN_INDCi2030_600f_NDCp,REMIND-MAgPIE 2.1-4.2,-0.0038673475824232417,-0.0038673475824232417,1,R10REST_ASIA
692,EN_NPi2020_200f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10REST_ASIA
693,EN_NPi2020_300f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10REST_ASIA
694,EN_NPi2020_400,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10REST_ASIA
695,EN_NPi2020_400f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10REST_ASIA
696,EN_NPi2020_500,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10REST_ASIA
697,EN_NPi2020_500f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10REST_ASIA
698,EN_NPi2020_600,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10REST_ASIA
699,EN_NPi2020_600_COV,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10REST_ASIA
700,EN_NPi2020_600f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10REST_ASIA
701,EN_NPi2020_600f_COV,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10REST_ASIA
702,SusDev_SDP-PkBudg1000,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10REST_ASIA
703,SusDev_SSP1-PkBudg900,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10REST_ASIA
704,SusDev_SSP2-PkBudg900,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10REST_ASIA
705,DeepElec_SSP2_ HighRE_Budg900,REMIND-MAgPIE 2.1-4.3,-1.5167485149125692e-05,-1.5769369480417295e-05,1,R10REST_ASIA
706,DeepElec_SSP2_def_Budg1100,REMIND-MAgPIE 2.1-4.3,-0.00010532975797991617,-0.00010737616470637978,1,R10REST_ASIA
707,DeepElec_SSP2_def_Budg900,REMIND-MAgPIE 2.1-4.3,-1.179693289374284e-05,-1.3722962753953682e-05,1,R10REST_ASIA
708,EN_INDCi2030_500f,WITCH 5.0,-0.10144130765975912,-0.29180393726284126,1,R10REST_ASIA
709,EN_NPi2020_400f,WITCH 5.0,-0.10093424504534237,-0.29899253103977363,1,R10REST_ASIA
710,EN_NPi2020_450,WITCH 5.0,-0.11347939597400358,-0.2910953699994602,1,R10REST_ASIA
711,EN_NPi2020_450f,WITCH 5.0,-0.09842963273403754,-0.29899253103977363,1,R10REST_ASIA
712,EN_NPi2020_500,WITCH 5.0,-0.08538253887171904,-0.08858005089845783,1,R10REST_ASIA
713,EN_NPi2020_500f,WITCH 5.0,-0.09678112687342727,-0.29899253103977363,1,R10REST_ASIA
714,SSP1_SPA1_19I_D,IMAGE 3.2,0.029143467304635254,0.07387065823450756,1,R10PAC_OECD
715,SSP1_SPA1_19I_D_LB,IMAGE 3.2,0.02871945516446578,0.0741881560738216,0,R10PAC_OECD
716,SSP1_SPA1_19I_LI,IMAGE 3.2,0.030188122075771553,0.03458552428015546,1,R10PAC_OECD
717,SSP1_SPA1_19I_LIRE,IMAGE 3.2,0.029978884284932478,0.03434441212958951,1,R10PAC_OECD
718,SSP1_SPA1_19I_LIRE_LB,IMAGE 3.2,0.029876668653843336,0.035437239925851474,0,R10PAC_OECD
719,SSP1_SPA1_19I_RE,IMAGE 3.2,0.029154281067651652,0.07388853170753601,1,R10PAC_OECD
720,SSP1_SPA1_19I_RE_LB,IMAGE 3.2,0.02865379064531312,0.07451209100040125,0,R10PAC_OECD
721,SSP2_SPA1_19I_D_LB,IMAGE 3.2,0.028319265689917647,0.07200567632770115,0,R10PAC_OECD
722,SSP2_SPA1_19I_LIRE_LB,IMAGE 3.2,0.0257821026517379,0.026472792376374066,0,R10PAC_OECD
723,SSP2_SPA1_19I_RE_LB,IMAGE 3.2,0.028530685442821058,0.07235115948817651,0,R10PAC_OECD
724,SSP2_SPA2_19I_D,IMAGE 3.2,0.02847871435883076,0.07160682868814167,1,R10PAC_OECD
725,SSP2_SPA2_19I_LI,IMAGE 3.2,0.025614827195006004,0.024573068580203195,1,R10PAC_OECD
726,SSP2_SPA2_19I_LIRE,IMAGE 3.2,0.025472303232551452,0.02410470999137118,1,R10PAC_OECD
727,SSP2_SPA2_19I_RE,IMAGE 3.2,0.02810475524334341,0.07337499790407251,1,R10PAC_OECD
728,EN_INDCi2030_600f_COV,MESSAGEix-GLOBIOM_1.1,-0.0035138115373340995,-0.02288952005933778,1,R10PAC_OECD
729,EN_INDCi2030_600f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,-0.0036489197495922776,-0.022892200951902864,1,R10PAC_OECD
730,EN_INDCi2030_700f,MESSAGEix-GLOBIOM_1.1,0.0004487902803195498,-0.024311734515287536,1,R10PAC_OECD
731,EN_INDCi2030_700f_COV,MESSAGEix-GLOBIOM_1.1,0.0004322219878209743,-0.023892068034732816,1,R10PAC_OECD
732,EN_INDCi2030_700f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.0004322219878209743,-0.023030642775495463,1,R10PAC_OECD
733,EN_INDCi2030_700f_NDCp,MESSAGEix-GLOBIOM_1.1,0.00044608348859834224,-0.024327485361591045,1,R10PAC_OECD
734,EN_NPi2020_200f,MESSAGEix-GLOBIOM_1.1,-0.019388510522787283,-0.025904191792355508,1,R10PAC_OECD
735,EN_NPi2020_300f,MESSAGEix-GLOBIOM_1.1,-0.014893424249895093,-0.024643514196742128,1,R10PAC_OECD
736,EN_NPi2020_400f,MESSAGEix-GLOBIOM_1.1,-0.005622543541510844,-0.02446314172900685,1,R10PAC_OECD
737,EN_NPi2020_450,MESSAGEix-GLOBIOM_1.1,-0.02132336093122833,0.005012888840308344,0,R10PAC_OECD
738,EN_NPi2020_450f,MESSAGEix-GLOBIOM_1.1,-0.005622543541510844,-0.0245434632382224,1,R10PAC_OECD
739,EN_NPi2020_500,MESSAGEix-GLOBIOM_1.1,-0.01292567307774986,0.0028108838069045294,0,R10PAC_OECD
740,EN_NPi2020_500f,MESSAGEix-GLOBIOM_1.1,-0.004999654586010649,-0.025067990826749154,1,R10PAC_OECD
741,EN_NPi2020_600,MESSAGEix-GLOBIOM_1.1,-0.013011935304950789,0.0011099973658466045,0,R10PAC_OECD
742,EN_NPi2020_600_COV,MESSAGEix-GLOBIOM_1.1,-0.012950992796309957,0.002349864005165847,0,R10PAC_OECD
743,EN_NPi2020_600_DR10p,MESSAGEix-GLOBIOM_1.1,-0.026831330246606333,-0.013983163596030246,0,R10PAC_OECD
744,EN_NPi2020_600_DR1p,MESSAGEix-GLOBIOM_1.1,-0.004097371994836813,0.016024020020012075,0,R10PAC_OECD
745,EN_NPi2020_600_DR2p,MESSAGEix-GLOBIOM_1.1,-0.005986607941896288,0.014210838427047234,0,R10PAC_OECD
746,EN_NPi2020_600_DR3p,MESSAGEix-GLOBIOM_1.1,-0.005986607941896288,0.012724740087905972,0,R10PAC_OECD
747,EN_NPi2020_600_DR4p,MESSAGEix-GLOBIOM_1.1,-0.013139787309761092,0.01281271154115321,0,R10PAC_OECD
748,EN_NPi2020_600f,MESSAGEix-GLOBIOM_1.1,-0.0022719066218348516,-0.022553638631549522,1,R10PAC_OECD
749,EN_NPi2020_600f_COV,MESSAGEix-GLOBIOM_1.1,-0.0003753488720833753,-0.021102523213308105,1,R10PAC_OECD
750,EN_NPi2020_600f_DR10p,MESSAGEix-GLOBIOM_1.1,-0.002940558533667592,-0.024736364942477024,1,R10PAC_OECD
751,EN_NPi2020_600f_DR1p,MESSAGEix-GLOBIOM_1.1,0.0020479810933720366,-0.00823650868383291,0,R10PAC_OECD
752,EN_NPi2020_600f_DR2p,MESSAGEix-GLOBIOM_1.1,0.00017912009365786408,-0.022522742929198175,0,R10PAC_OECD
753,EN_NPi2020_600f_DR3p,MESSAGEix-GLOBIOM_1.1,-0.0003753488720833753,-0.020746587162621316,0,R10PAC_OECD
754,EN_NPi2020_600f_DR4p,MESSAGEix-GLOBIOM_1.1,-0.0022719066218348516,-0.01819559458849565,0,R10PAC_OECD
755,EN_NPi2020_700,MESSAGEix-GLOBIOM_1.1,-0.005622543541510844,0.0028220962425947183,0,R10PAC_OECD
756,EN_NPi2020_700_COV,MESSAGEix-GLOBIOM_1.1,-0.0031641532660128535,0.007739909539891593,0,R10PAC_OECD
757,EN_NPi2020_700f,MESSAGEix-GLOBIOM_1.1,-0.0003753488720833753,-0.021102523213308105,1,R10PAC_OECD
758,EN_NPi2020_700f_COV,MESSAGEix-GLOBIOM_1.1,0.0020587597853341244,-0.02107171469348182,1,R10PAC_OECD
759,NGFS2_Divergent Net Zero Policies,MESSAGEix-GLOBIOM_1.1,-0.02464735274713306,-0.014564850136906837,0,R10PAC_OECD
760,NGFS2_Net-Zero 2050,MESSAGEix-GLOBIOM_1.1,-0.021674627866811763,0.0008771286654858934,0,R10PAC_OECD
761,CD-LINKS_INDC2030i_1000,REMIND-MAgPIE 1.7-3.0,,,1,R10PAC_OECD
762,CD-LINKS_INDC2030i_400,REMIND-MAgPIE 1.7-3.0,,,1,R10PAC_OECD
763,CD-LINKS_NPi2020_1000,REMIND-MAgPIE 1.7-3.0,,,0,R10PAC_OECD
764,CD-LINKS_NPi2020_400,REMIND-MAgPIE 1.7-3.0,,,1,R10PAC_OECD
765,CO_2Deg2020,REMIND-MAgPIE 1.7-3.0,,,1,R10PAC_OECD
766,CO_2Deg2030,REMIND-MAgPIE 1.7-3.0,,,1,R10PAC_OECD
767,CO_Bridge,REMIND-MAgPIE 1.7-3.0,,,0,R10PAC_OECD
768,PEP_1p5C_full_NDC,REMIND-MAgPIE 1.7-3.0,,,1,R10PAC_OECD
769,PEP_1p5C_full_eff,REMIND-MAgPIE 1.7-3.0,,,1,R10PAC_OECD
770,PEP_1p5C_full_goodpractice,REMIND-MAgPIE 1.7-3.0,,,1,R10PAC_OECD
771,PEP_1p5C_full_netzero,REMIND-MAgPIE 1.7-3.0,,,1,R10PAC_OECD
772,PEP_1p5C_red_eff,REMIND-MAgPIE 1.7-3.0,,,0,R10PAC_OECD
773,PEP_2C_full_NDC,REMIND-MAgPIE 1.7-3.0,,,1,R10PAC_OECD
774,PEP_2C_full_eff,REMIND-MAgPIE 1.7-3.0,,,1,R10PAC_OECD
775,PEP_2C_full_goodpractice,REMIND-MAgPIE 1.7-3.0,,,1,R10PAC_OECD
776,PEP_2C_full_netzero,REMIND-MAgPIE 1.7-3.0,,,1,R10PAC_OECD
777,PEP_2C_red_NDC,REMIND-MAgPIE 1.7-3.0,,,0,R10PAC_OECD
778,PEP_2C_red_eff,REMIND-MAgPIE 1.7-3.0,,,0,R10PAC_OECD
779,PEP_2C_red_goodpractice,REMIND-MAgPIE 1.7-3.0,,,0,R10PAC_OECD
780,PEP_2C_red_netzero,REMIND-MAgPIE 1.7-3.0,,,0,R10PAC_OECD
781,CEMICS_SSP1-1p5C-fullCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10PAC_OECD
782,CEMICS_SSP1-1p5C-minCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10PAC_OECD
783,CEMICS_SSP2-1p5C-fullCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10PAC_OECD
784,CEMICS_SSP2-1p5C-minCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10PAC_OECD
785,EN_INDCi2030_300f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10PAC_OECD
786,EN_INDCi2030_400f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10PAC_OECD
787,EN_INDCi2030_500f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10PAC_OECD
788,EN_INDCi2030_600_COV,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10PAC_OECD
789,EN_INDCi2030_600_COV_NDCp,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10PAC_OECD
790,EN_INDCi2030_600f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10PAC_OECD
791,EN_INDCi2030_600f_COV,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10PAC_OECD
792,EN_INDCi2030_600f_COV_NDCp,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10PAC_OECD
793,EN_INDCi2030_600f_NDCp,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10PAC_OECD
794,EN_NPi2020_200f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10PAC_OECD
795,EN_NPi2020_300f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10PAC_OECD
796,EN_NPi2020_400,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10PAC_OECD
797,EN_NPi2020_400f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10PAC_OECD
798,EN_NPi2020_500,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10PAC_OECD
799,EN_NPi2020_500f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10PAC_OECD
800,EN_NPi2020_600,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10PAC_OECD
801,EN_NPi2020_600_COV,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10PAC_OECD
802,EN_NPi2020_600f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10PAC_OECD
803,EN_NPi2020_600f_COV,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10PAC_OECD
804,SusDev_SDP-PkBudg1000,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10PAC_OECD
805,SusDev_SSP1-PkBudg900,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10PAC_OECD
806,SusDev_SSP2-PkBudg900,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10PAC_OECD
807,DeepElec_SSP2_ HighRE_Budg900,REMIND-MAgPIE 2.1-4.3,0.0,0.0,0,R10PAC_OECD
808,DeepElec_SSP2_def_Budg1100,REMIND-MAgPIE 2.1-4.3,0.0,0.0,0,R10PAC_OECD
809,DeepElec_SSP2_def_Budg900,REMIND-MAgPIE 2.1-4.3,0.0,0.0,1,R10PAC_OECD
810,EN_INDCi2030_500f,WITCH 5.0,-0.30247476091922454,-0.2908043781497634,1,R10PAC_OECD
811,EN_NPi2020_400f,WITCH 5.0,-0.30247476091922454,-0.2908043781497634,1,R10PAC_OECD
812,EN_NPi2020_450,WITCH 5.0,-0.31048314819302647,-0.294405024419713,1,R10PAC_OECD
813,EN_NPi2020_450f,WITCH 5.0,-0.2900809942785133,-0.2908043781497634,1,R10PAC_OECD
814,EN_NPi2020_500,WITCH 5.0,-0.2702959961447937,-0.11535186784521961,1,R10PAC_OECD
815,EN_NPi2020_500f,WITCH 5.0,-0.24357846362159352,-0.2908043781497634,1,R10PAC_OECD
816,SSP1_SPA1_19I_D,IMAGE 3.2,0.010150479570102844,0.016295291814849122,0,R10REF_ECON
817,SSP1_SPA1_19I_D_LB,IMAGE 3.2,0.010037506674704377,0.019427615842491863,0,R10REF_ECON
818,SSP1_SPA1_19I_LI,IMAGE 3.2,0.026717654267662483,0.03356724581432535,0,R10REF_ECON
819,SSP1_SPA1_19I_LIRE,IMAGE 3.2,0.026790117865862606,0.0329696087337521,0,R10REF_ECON
820,SSP1_SPA1_19I_LIRE_LB,IMAGE 3.2,0.026585651272209465,0.03492863401548363,0,R10REF_ECON
821,SSP1_SPA1_19I_RE,IMAGE 3.2,0.01090795896910346,0.01842164347982933,0,R10REF_ECON
822,SSP1_SPA1_19I_RE_LB,IMAGE 3.2,0.010344998150463525,0.020726713794509966,0,R10REF_ECON
823,SSP2_SPA1_19I_D_LB,IMAGE 3.2,0.008303768737363826,0.015751543208944896,0,R10REF_ECON
824,SSP2_SPA1_19I_LIRE_LB,IMAGE 3.2,0.022777986031819908,0.016828496134114967,0,R10REF_ECON
825,SSP2_SPA1_19I_RE_LB,IMAGE 3.2,0.008272089486480394,0.016770848065278066,0,R10REF_ECON
826,SSP2_SPA2_19I_D,IMAGE 3.2,0.007601603508916921,0.01215386310955946,0,R10REF_ECON
827,SSP2_SPA2_19I_LI,IMAGE 3.2,0.02225785698899385,0.013625713023345032,0,R10REF_ECON
828,SSP2_SPA2_19I_LIRE,IMAGE 3.2,0.020521215815170746,0.012334942963079909,0,R10REF_ECON
829,SSP2_SPA2_19I_RE,IMAGE 3.2,0.007018682869754933,0.008747379353443718,0,R10REF_ECON
830,EN_INDCi2030_600f_COV,MESSAGEix-GLOBIOM_1.1,0.009845242748963534,-0.040190827170533516,0,R10REF_ECON
831,EN_INDCi2030_600f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.00969907711416812,-0.040195329841129834,0,R10REF_ECON
832,EN_INDCi2030_700f,MESSAGEix-GLOBIOM_1.1,0.00969907711416812,-0.03678889165656929,0,R10REF_ECON
833,EN_INDCi2030_700f_COV,MESSAGEix-GLOBIOM_1.1,0.010281816629153395,-0.030815833421830696,0,R10REF_ECON
834,EN_INDCi2030_700f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.010727413055196255,-0.030637227155643265,0,R10REF_ECON
835,EN_INDCi2030_700f_NDCp,MESSAGEix-GLOBIOM_1.1,0.009657425726090019,-0.036796041051377126,0,R10REF_ECON
836,EN_NPi2020_200f,MESSAGEix-GLOBIOM_1.1,0.006146400425067533,-0.038255915723862166,0,R10REF_ECON
837,EN_NPi2020_300f,MESSAGEix-GLOBIOM_1.1,0.0078124259005386,-0.03181643621199637,0,R10REF_ECON
838,EN_NPi2020_400f,MESSAGEix-GLOBIOM_1.1,0.009641264887646606,-0.021713725044138377,0,R10REF_ECON
839,EN_NPi2020_450,MESSAGEix-GLOBIOM_1.1,0.004500927317664549,0.02077193726623111,0,R10REF_ECON
840,EN_NPi2020_450f,MESSAGEix-GLOBIOM_1.1,0.010164280074729637,-0.021043499260713416,0,R10REF_ECON
841,EN_NPi2020_500,MESSAGEix-GLOBIOM_1.1,0.007915288982976443,0.021887544631166767,0,R10REF_ECON
842,EN_NPi2020_500f,MESSAGEix-GLOBIOM_1.1,0.010164280074729637,-0.004066479327737016,0,R10REF_ECON
843,EN_NPi2020_600,MESSAGEix-GLOBIOM_1.1,0.009382453877433472,0.022678587875764378,0,R10REF_ECON
844,EN_NPi2020_600_COV,MESSAGEix-GLOBIOM_1.1,0.010164280074729637,0.02287481907565042,0,R10REF_ECON
845,EN_NPi2020_600_DR10p,MESSAGEix-GLOBIOM_1.1,0.0066634611087842965,0.019718332280216133,0,R10REF_ECON
846,EN_NPi2020_600_DR1p,MESSAGEix-GLOBIOM_1.1,0.010164280074729637,0.02308670698407783,0,R10REF_ECON
847,EN_NPi2020_600_DR2p,MESSAGEix-GLOBIOM_1.1,0.010164280074729637,0.022870486106117305,0,R10REF_ECON
848,EN_NPi2020_600_DR3p,MESSAGEix-GLOBIOM_1.1,0.010057613985055391,0.022872174431396608,0,R10REF_ECON
849,EN_NPi2020_600_DR4p,MESSAGEix-GLOBIOM_1.1,0.009986128230933422,0.022877638887104645,0,R10REF_ECON
850,EN_NPi2020_600f,MESSAGEix-GLOBIOM_1.1,0.011310718569810196,-0.0012737078032763471,0,R10REF_ECON
851,EN_NPi2020_600f_COV,MESSAGEix-GLOBIOM_1.1,0.011645886094625413,-0.0012763021121923734,0,R10REF_ECON
852,EN_NPi2020_600f_DR10p,MESSAGEix-GLOBIOM_1.1,0.009086630228905657,-0.040612938266710974,0,R10REF_ECON
853,EN_NPi2020_600f_DR1p,MESSAGEix-GLOBIOM_1.1,0.011965013267172697,0.022423785836993948,0,R10REF_ECON
854,EN_NPi2020_600f_DR2p,MESSAGEix-GLOBIOM_1.1,0.011468607766237426,0.01817634167750859,0,R10REF_ECON
855,EN_NPi2020_600f_DR3p,MESSAGEix-GLOBIOM_1.1,0.011645886094625413,0.01519392054318891,0,R10REF_ECON
856,EN_NPi2020_600f_DR4p,MESSAGEix-GLOBIOM_1.1,0.011645886094625413,0.0019897336074779504,0,R10REF_ECON
857,EN_NPi2020_700,MESSAGEix-GLOBIOM_1.1,0.010164280074729637,0.02285911028186638,0,R10REF_ECON
858,EN_NPi2020_700_COV,MESSAGEix-GLOBIOM_1.1,0.010164280074729637,0.022854777312333208,0,R10REF_ECON
859,EN_NPi2020_700f,MESSAGEix-GLOBIOM_1.1,0.011645886094625413,0.0019863808382506454,0,R10REF_ECON
860,EN_NPi2020_700f_COV,MESSAGEix-GLOBIOM_1.1,0.011789993559454537,0.002196458001191781,0,R10REF_ECON
861,NGFS2_Divergent Net Zero Policies,MESSAGEix-GLOBIOM_1.1,0.006484225535597854,0.020175537465644156,0,R10REF_ECON
862,NGFS2_Net-Zero 2050,MESSAGEix-GLOBIOM_1.1,0.010164280074729637,0.02287048611705822,0,R10REF_ECON
863,CD-LINKS_INDC2030i_1000,REMIND-MAgPIE 1.7-3.0,-0.0006155781824414008,0.005752404018630253,0,R10REF_ECON
864,CD-LINKS_INDC2030i_400,REMIND-MAgPIE 1.7-3.0,-0.0006155781824414008,0.005752404018630253,0,R10REF_ECON
865,CD-LINKS_NPi2020_1000,REMIND-MAgPIE 1.7-3.0,-7.66305208055873e-05,0.006279432419834696,0,R10REF_ECON
866,CD-LINKS_NPi2020_400,REMIND-MAgPIE 1.7-3.0,-1.534487464993628e-05,0.006352684252643848,0,R10REF_ECON
867,CO_2Deg2020,REMIND-MAgPIE 1.7-3.0,-0.0001778503820287769,0.00621880374078948,0,R10REF_ECON
868,CO_2Deg2030,REMIND-MAgPIE 1.7-3.0,-0.0009383367385346619,0.005470142792270649,0,R10REF_ECON
869,CO_Bridge,REMIND-MAgPIE 1.7-3.0,-0.0007391349254180501,0.0066585962949776145,0,R10REF_ECON
870,PEP_1p5C_full_NDC,REMIND-MAgPIE 1.7-3.0,-0.0009383367385346619,0.005470142792270649,0,R10REF_ECON
871,PEP_1p5C_full_eff,REMIND-MAgPIE 1.7-3.0,-1.942745597888207e-05,0.006389099001048615,0,R10REF_ECON
872,PEP_1p5C_full_goodpractice,REMIND-MAgPIE 1.7-3.0,-0.0007391349254180501,0.0066585962949776145,0,R10REF_ECON
873,PEP_1p5C_full_netzero,REMIND-MAgPIE 1.7-3.0,-0.0007391349254180501,0.0066585962949776145,0,R10REF_ECON
874,PEP_1p5C_red_eff,REMIND-MAgPIE 1.7-3.0,3.0830527966485555e-05,0.00643987317343786,0,R10REF_ECON
875,PEP_2C_full_NDC,REMIND-MAgPIE 1.7-3.0,-0.0009383367385346619,0.005470142792270649,0,R10REF_ECON
876,PEP_2C_full_eff,REMIND-MAgPIE 1.7-3.0,-0.0001778503820287769,0.00621880374078948,0,R10REF_ECON
877,PEP_2C_full_goodpractice,REMIND-MAgPIE 1.7-3.0,-0.0007391349254180501,0.0066585962949776145,0,R10REF_ECON
878,PEP_2C_full_netzero,REMIND-MAgPIE 1.7-3.0,-0.0007391349254180501,0.0066585962949776145,0,R10REF_ECON
879,PEP_2C_red_NDC,REMIND-MAgPIE 1.7-3.0,-0.0009368820256474009,0.005472160619824085,0,R10REF_ECON
880,PEP_2C_red_eff,REMIND-MAgPIE 1.7-3.0,-1.938052975669624e-05,0.006389662115714734,0,R10REF_ECON
881,PEP_2C_red_goodpractice,REMIND-MAgPIE 1.7-3.0,-0.0007344892294230965,0.006100127324918547,0,R10REF_ECON
882,PEP_2C_red_netzero,REMIND-MAgPIE 1.7-3.0,-0.0007344892294230965,0.006100127324918547,0,R10REF_ECON
