model,scenario,final_demand_reduction,electrification,share_food_crop,transition_speed_score,Region
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,0.0,0.0793365418143766,0.23370952455896685,0.3130460663733434,R10INDIA+
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,0.0,0.20587610932165692,0.18400005792406116,0.38987616724571805,R10INDIA+
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,0.0,0.1757128745622993,0.18231225677144647,0.3580251313337458,R10INDIA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,0.0,0.2754673864630012,0.052297401604413554,0.3277647880674147,R10INDIA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,0.06879289483795688,0.38451949972370675,0.052297401604413554,0.5056097961660772,R10INDIA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,0.0,0.26151637116428517,0.052297401604413554,0.3138137727686987,R10INDIA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,0.0,0.34359790118476335,0.052297401604413554,0.3958953027891769,R10INDIA+
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,0.0,0.23664724833741782,0.052297401604413554,0.2889446499418314,R10INDIA+
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,0.0,0.2814562726304918,0.052297401604413554,0.3337536742349053,R10INDIA+
REMIND-MAgPIE 1.7-3.0,CO_Bridge,0.0,0.2867257658439447,0.052297401604413554,0.33902316744835825,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,0.0,0.4534571970835498,0.052297401604413554,0.5057545986879634,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,0.0,0.31101503797532026,0.052297401604413554,0.3633124395797338,R10INDIA+
