,scenario,model,2030,2040,2050,2060,2070,2080,2090,2100,mean_value,mean_value_2050,largest_annual_increase,mean_annual_increase,temperature_category
290,EN_INDCi2030_3000,POLES ENGAGE,0.01115204270124897,0.0087279189801839,0.008697956975600843,0.00863520591483868,0.00802260782932122,0.008078534774257524,0.006417384576812391,0.004686369129722242,0.008052252610248223,0.009525972885677905,0.08410348091806505,0.011417035672999462,C6
291,EN_INDCi2030_3000f,POLES ENGAGE,0.01115204270124897,0.0087279189801839,0.008697956975600843,0.00863520591483868,0.00802260782932122,0.008078534774257524,0.006417384576812391,0.004686369129722242,0.008052252610248223,0.009525972885677905,0.08410348091806505,0.011417035672999462,C6
292,EN_INDCi2030_300f,POLES ENGAGE,0.01116889667369422,0.025081491146515793,0.02486344428539502,0.02250468650320086,0.017872252727074753,0.021414677966262712,0.014535449788415814,0.012132453354534866,0.018696669055636755,0.02037127736853501,0.20559307897683504,0.024110616071138076,C2
293,EN_INDCi2030_400f,POLES ENGAGE,0.011163089021090025,0.02504103802393276,0.025131383570041917,0.019317129698340308,0.018854046829229577,0.016209555691408552,0.015736327401005733,0.01578582358420522,0.018404799227406763,0.020445170205021568,0.2002043035648507,0.027275399014210062,C2
294,EN_INDCi2030_800f,POLES ENGAGE,0.011157050787089036,0.023511057356070106,0.023312485761288172,0.018964616085337806,0.016644604083533295,0.012560848866619987,0.011028045903532992,0.010047841899652283,0.01590331884289046,0.019326864634815772,0.15007068643699656,0.021439026552353052,C4
295,EN_INDCi2030_900f,POLES ENGAGE,0.011100791817072833,0.02170944448280579,0.02080745949684077,0.016013955051470106,0.013147992767788236,0.013500089107810514,0.013466417498275521,0.013489203492926668,0.015404419214373806,0.01787256526557313,0.12143796984476649,0.024941566009172227,C4
296,EN_INDCi2100,POLES ENGAGE,0.011145710943669642,0.009994055900504884,0.009958311414483374,0.008670436852333985,0.00811552328929306,0.006019755233046287,0.005808066896808356,0.0065447388239638455,0.00828207491926293,0.010366026086219301,0.07540326856753962,0.015573932373886571,C7
297,EN_INDCi2100_COV,POLES ENGAGE,0.010343054606007013,0.01060282322550079,0.009768082382674896,0.008437049884933618,0.0073935679997008605,0.006576866999525185,0.006230816375672118,0.005027304227551013,0.008047445712695686,0.0102379867380609,0.07335783779781187,0.012159328899998701,C7
298,EN_INDCi2100_COV_NDCp,POLES ENGAGE,0.011002762960983093,0.011815519929940968,0.009931752505922832,0.00790166544510839,0.007393549305936267,0.006893289310459923,0.006311738791754572,0.0048982108969699385,0.008268561143384498,0.01091667846561563,0.08904204991826427,0.011920988002711323,C6
299,EN_INDCi2100_NDCp,POLES ENGAGE,0.011625613369077782,0.011142277001116042,0.010297984724444605,0.008012943949381963,0.007953654653923259,0.006599312097279744,0.005163131877545506,0.004664218981665147,0.008182392081804256,0.011021958364879477,0.09206135493109323,0.011401113645448126,C6
300,EN_NPi2020_1000,POLES ENGAGE,0.01339447516523239,0.0178219160826381,0.016422190226630464,0.010317828505805567,0.008455456199729637,0.00760483548424967,0.005983105217178032,0.004764247979589124,0.010595506857631623,0.015879527158166984,0.09963494416765872,0.011724348209174121,C4
301,EN_NPi2020_1000_COV,POLES ENGAGE,0.012258930381699049,0.016644885507657605,0.015581841511486767,0.010344990641307636,0.008106692893494367,0.007425107378534043,0.006634216894169576,0.004997334423760392,0.010249249954013679,0.014828552466947807,0.10800061035461204,0.012370729023679538,C4
302,EN_NPi2020_1000f,POLES ENGAGE,0.011485186627551826,0.013766757962479571,0.01826069884019383,0.011234403108352161,0.010492795004533909,0.009416976372038668,0.009300323404782634,0.00757845317975963,0.011441949312461529,0.014504214476741743,0.08224446223525411,0.01746668405909463,C4
303,EN_NPi2020_1000f_COV,POLES ENGAGE,0.010767607058490839,0.013914776548145406,0.01748104903641524,0.01074930409389448,0.009537342451166466,0.008986967374158897,0.00895141672187224,0.00787969021791548,0.011033519187757381,0.01405447754768383,0.09446156362177092,0.018032143210983908,C4
304,EN_NPi2020_1200,POLES ENGAGE,0.012318924186490119,0.013496110206240464,0.015811136025383102,0.010036468437457455,0.008449282025040937,0.007514996441836377,0.0065603737745251,0.00467641928163209,0.009857963797325706,0.01387539013937123,0.08621019676912059,0.011386590031576311,C4
305,EN_NPi2020_1200f,POLES ENGAGE,0.011054065627434745,0.012986571656613512,0.016431367692248715,0.010903158673786386,0.009219069143907827,0.008267489884529541,0.0077991807561138115,0.006941247550103128,0.010450268873092208,0.013490668325432324,0.07139509080119576,0.016255595331184147,C4
306,EN_NPi2020_1400,POLES ENGAGE,0.010820274375628476,0.011911059266747985,0.015499381026523979,0.009575649567521034,0.008546321045242099,0.00809970398967005,0.006715914796774571,0.004482725623445382,0.009456378711444197,0.012743571556300147,0.0676730244784135,0.010889065851864244,C5
307,EN_NPi2020_1400f,POLES ENGAGE,0.010833918664060261,0.011779731491438078,0.014871153562837873,0.009525886516238839,0.008467633167565752,0.00807407540569977,0.007271512390636413,0.005606302559890626,0.009553776719795952,0.012494934572778739,0.06698608484030201,0.01358966311801486,C5
308,EN_NPi2020_1600,POLES ENGAGE,0.010859385870673848,0.010514996884636491,0.013584202723264164,0.009042220035530839,0.00833670744195706,0.008026122180208456,0.006412461683058851,0.00491921974378755,0.008961914570389657,0.0116528618261915,0.06767302447841334,0.011950131905533566,C5
309,EN_NPi2020_1600f,POLES ENGAGE,0.010876814130957585,0.010531872377641256,0.013606002945210421,0.009056735149929378,0.008349961110071302,0.008039119756420412,0.006468492052463896,0.00522284990619816,0.009018980928611552,0.011671563151269755,0.06767302447841328,0.012684705566590253,C5
310,EN_NPi2020_1800,POLES ENGAGE,0.010980678718994876,0.009978564622014786,0.012780643020292061,0.009801477785582536,0.008476958902483055,0.007844728537077142,0.006323391819993978,0.00835065725733167,0.009317137582971261,0.011246628787100574,0.06767302447841356,0.018552679089754495,C5
311,EN_NPi2020_1800f,POLES ENGAGE,0.010980678718994876,0.009978564622014786,0.012780643020292061,0.009801477785582536,0.008476958902483055,0.007844728537077142,0.006323391819993978,0.00835065725733167,0.009317137582971261,0.011246628787100574,0.06767302447841356,0.018552679089754495,C5
312,EN_NPi2020_2000,POLES ENGAGE,0.01087725814350985,0.009516146614614774,0.012248862836642073,0.009697669394987085,0.008346628046513448,0.007304174162735999,0.00684671218325347,0.005067887908152498,0.00873816741130115,0.010880755864922232,0.06779864991861487,0.012278468551061652,C5
313,EN_NPi2020_2000f,POLES ENGAGE,0.01087725814350985,0.009516146614614774,0.012248862836642073,0.009697669394987085,0.008346628046513448,0.007304174162735999,0.00684671218325347,0.005067887908152498,0.00873816741130115,0.010880755864922232,0.06779864991861487,0.012278468551061652,C5
314,EN_NPi2020_2500,POLES ENGAGE,0.010501813821737134,0.00959473593480072,0.009456094123507142,0.011002999883295752,0.0074701774091820725,0.007389676695150389,0.006591776934935056,0.00490596134418478,0.00836415451834913,0.00985088129334833,0.06892545828487959,0.011895826505303703,C6
315,EN_NPi2020_2500f,POLES ENGAGE,0.010501813821737134,0.00959473593480072,0.009456094123507142,0.011002999883295752,0.0074701774091820725,0.007389676695150389,0.006591776934935056,0.00490596134418478,0.00836415451834913,0.00985088129334833,0.06892545828487959,0.011895826505303703,C6
316,EN_NPi2020_3000,POLES ENGAGE,0.010896856391688465,0.009318876699761216,0.008868582941669968,0.008542161220994366,0.007756300973127414,0.007580385640557026,0.00643162457479457,0.004836969335199334,0.008028969722224045,0.009694772011039883,0.06767302447841332,0.011601607172785628,C6
317,EN_NPi2020_3000f,POLES ENGAGE,0.010896856391688465,0.009318876699761216,0.008868582941669968,0.008542161220994366,0.007756300973127414,0.007580385640557026,0.00643162457479457,0.004836969335199334,0.008028969722224045,0.009694772011039883,0.06767302447841332,0.011601607172785628,C6
318,EN_NPi2020_300f,POLES ENGAGE,0.016075946434334094,0.019853269129959404,0.02582263240939369,0.01897699357649403,0.01663481203740047,0.014430886381195445,0.012715623052857783,0.010815924546374478,0.016915760946001175,0.0205839493245624,0.18364228414312522,0.022462710504288892,C2
319,EN_NPi2020_400f,POLES ENGAGE,0.015490243985549792,0.01960765802022509,0.024520039901603966,0.019381281885574028,0.015147683374501933,0.014031976269988457,0.012160765648376544,0.0116922360868474,0.0165039856465834,0.019872647302459617,0.14515710958477943,0.023221196918311475,C2
320,EN_NPi2020_800f,POLES ENGAGE,0.012653725808640513,0.015862613949214094,0.019143528560858263,0.01694800002058016,0.013195996696291176,0.010821904237124284,0.011604479554277543,0.012850654146353533,0.014135112871667445,0.01588662277290429,0.09918212553083827,0.024056684404945166,C4
321,EN_NPi2020_900f,POLES ENGAGE,0.011943010580653295,0.014714556808795798,0.018594678091126488,0.012964820794315404,0.01156016220422887,0.010192252284659146,0.010477437901274325,0.008593510950536275,0.012380053701948699,0.015084081826858525,0.0908518113579467,0.019025802911612627,C4
322,EN_NPi2100,POLES ENGAGE,0.010665093101523753,0.009277585786303721,0.008842535028192888,0.007744013522083028,0.007386598351740237,0.005886396353751367,0.0052982979036602686,0.005302896314694259,0.00755042704524369,0.009595071305340121,0.10151464434156907,0.014034378208585241,C7
323,EN_NPi2100_COV,POLES ENGAGE,0.009927965250219656,0.00958556712778737,0.008674559850358464,0.007537844328051177,0.007144238499765726,0.0068763381087274845,0.005677026846577556,0.004937104009532252,0.007545080502627461,0.009396030742788497,0.09646741267291051,0.013128969559030462,C7
324,CO_BAU,POLES GECO2019,0.010397829396872093,0.008892012390061748,0.008767012251880991,0.007668685074281966,0.0076188300710456625,0.005551809092066395,0.005098421637372094,0.0052275782096214,0.007402772265400294,0.009352284679604944,0.05336785500830142,0.013900094546836663,C7
325,CO_Bridge,POLES GECO2019,0.012707967524802384,0.015459855461082358,0.015936220166417735,0.027880193792006243,0.012913649975646679,0.010139470567579186,0.00949817974611535,0.00808396915727638,0.01407743829886579,0.014701347717434159,0.11817939197212401,0.018864007268076192,C2
326,CO_Bridge_notax,POLES GECO2019,0.012095638630652166,0.013650053962203089,0.02196360916073088,0.01857099213186147,0.016063884511597536,0.015256965620204864,0.013179032322098114,0.01085343641270024,0.015204201594006046,0.01590310058452871,0.2105894460070964,0.02289051917654807,C4
327,CO_CurPol,POLES GECO2019,0.010562442067332945,0.0089485955427834,0.008853238165165882,0.007548271794519239,0.007776893451318645,0.005598988869103284,0.005094120241057561,0.004861843192420822,0.0074055491654627225,0.009454758591760743,0.039533221413243065,0.011920652910002336,C7
328,CO_GPP,POLES GECO2019,0.012707967524802384,0.010809947425210948,0.009658755703833637,0.00850514060994834,0.007343894016285995,0.007232826169935791,0.005341983177897519,0.004704147890485627,0.00828808281480003,0.011058890217948989,0.07676368576752611,0.011441840685626526,C5
329,CO_GPP_notax,POLES GECO2019,0.012104861352334937,0.009139856446907598,0.007637889108186471,0.007370091755829249,0.006953064362072229,0.005524110358105823,0.004809050614644972,0.004300916395420588,0.007229980049187733,0.00962753563580967,0.06378688091614015,0.010320146153454283,C7
330,CO_NDC_2050convergence,POLES GECO2019,0.010271536650088748,0.009437049857617442,0.010268698285289,0.009281025123317911,0.008954728443787604,0.006223484272213056,0.005749519784290425,0.007767031298528319,0.008494134214391564,0.00999242826433173,0.05959005619300725,0.01782402755702172,C6
331,CO_NDCplus,POLES GECO2019,0.010271536650088748,0.00932646724935696,0.009469519768088078,0.008115234835662321,0.007515257263861515,0.0062354101271819866,0.005576971658169624,0.006310967218962412,0.007852670596421456,0.009689174555844596,0.056240228873172635,0.015122067374270593,C7
332,CEMICS-2.0-CDR12,REMIND 1.7,0.027912821660400655,0.030172303538314828,0.026127169324828475,0.02418917233395763,0.022440383251884036,0.026865199261616766,0.024863127603880392,0.025553064716427584,0.026015405211413795,0.028070764841181317,0.13042173188740377,0.01960917953961735,C2
333,CEMICS-2.0-CDR20,REMIND 1.7,0.026019284745190174,0.02801705458881916,0.025272500001261945,0.026394818779617385,0.028769175996484722,0.028957560956903803,0.02876411659098486,0.032244961251052,0.028054934113789256,0.02643627977842376,0.12227672781709989,0.022529453807028792,C2
334,CEMICS-Ref,REMIND 1.7,0.016720057389974355,0.01766623774518512,0.01899353222185281,0.01778584149814536,0.017086597097858463,0.017054044820261113,0.013980025942842218,0.014669843884418743,0.016744522575067276,0.017793275785670762,0.09526059514070213,0.016822249861139626,C7
335,CEMICS_NPI,REMIND 2.1,0.015734349329303357,0.01293507476103631,0.013946356786433503,0.01414306807494466,0.013952436999035292,0.014986184436076778,0.013592268187949253,0.013653277915374887,0.014117877061269254,0.014205260292257722,0.02925903723376328,0.01602051772091985,C7
336,LeastTotalCost_Base_brkLR15_SSP1_P50,REMIND 2.1,0.013400654372694143,0.008281836061670893,0.007966284294628092,0.006313274447297615,0.004770506091991731,0.0046565506262837356,0.003375120118094921,0.003966591118678245,0.006591352141417422,0.009882924909664375,0.05351425511366819,0.0028858218306905942,C6
337,LeastTotalCost_Base_brkLR15_SSP2_P50,REMIND 2.1,0.015353246339343828,0.012516196973984095,0.012829519731399841,0.01291911853081765,0.01241532187839741,0.012186662848129333,0.010448079876822438,0.009614594693165283,0.012285342609007485,0.013566321014909255,0.047182662806358494,0.011762423779168515,C7
338,LeastTotalCost_Base_brkLR15_SSP5_P50,REMIND 2.1,0.01817371970653807,0.011272757599690347,0.011219346926967164,0.009739511171685193,0.00821584461189804,0.0071282335938511136,0.005641561470280714,0.00555264700920466,0.009617952761264413,0.013555274744398526,0.06886922707842065,0.0123173506011184,C8
339,LeastTotalCost_Base_brkSR15_SSP1_P50,REMIND 2.1,0.013293510506561025,0.00834599612760568,0.008031926726888895,0.006424970931559178,0.004875272476636119,0.004619361162577618,0.0033737626023575204,0.003907021554788318,0.006608977761121794,0.009890477787018534,0.05327258338029067,0.002895955043243624,C6
340,LeastTotalCost_Base_brkSR15_SSP2_P50,REMIND 2.1,0.015336994770915815,0.012406638870714507,0.012677775906400053,0.012615869978911487,0.012282918932351535,0.012072179533987993,0.010116896481606312,0.009180665490040709,0.01208624249561605,0.013473803182676792,0.05041060058686598,0.011462672304397193,C7
341,LeastTotalCost_Base_brkSR15_SSP5_P50,REMIND 2.1,0.018123840930567247,0.011299974378952984,0.010807691266739826,0.009186066005882385,0.008001807226456983,0.006885075415748081,0.005474608610569673,0.0054397226929384776,0.009402348315981957,0.013410502192086685,0.06994068303463492,0.012461861220418582,C8
342,LeastTotalCost_LTC_brkSR15_SSP1_P50,REMIND 2.1,0.01701132238205037,0.012801791961880929,0.011177319351117135,0.009483789894690998,0.006912218171249097,0.006447493290005493,0.005254779875143981,0.0054253249467107,0.00931425498410609,0.013663477898349478,0.08731826851802803,0.005168224170995796,C2
343,LeastTotalCost_NDC_brkLR15_SSP2_P50,REMIND 2.1,0.017733923238017577,0.015443218786981582,0.016208893502284927,0.016303183112351162,0.015097733437030138,0.014368410525381112,0.012607649155039882,0.012350260862157946,0.015014159077405541,0.01646201184242803,0.04011939205551347,0.013828991559460142,C5
344,LeastTotalCost_NDC_brkSR15_SSP2_P50,REMIND 2.1,0.01781991770176146,0.015376921025232606,0.016011234228091836,0.01610306274901185,0.015328057779787541,0.014630414737712651,0.012661481181939433,0.01211669034677169,0.015005972468788634,0.016402690985028636,0.041874617992387474,0.013791360272883347,C5
345,LeastTotalCost_NPi_brkLR15_SSP1_P50,REMIND 2.1,0.013185649100239094,0.00830245059393621,0.007708559059287883,0.006809511973391912,0.005174080596301983,0.004911600843906978,0.003709641740788891,0.004083867395533529,0.00673567016292331,0.00973221958448773,0.03853965084855742,0.0010607669954328539,C5
346,LeastTotalCost_NPi_brkLR15_SSP2_P50,REMIND 2.1,0.015693334244889435,0.012603132796425031,0.01318620913147853,0.013173893330984723,0.012393614752418444,0.01261907088790846,0.010784615130107185,0.01025748506303865,0.012588919417156307,0.013827558724264333,0.02809338061876296,0.011349668849996813,C7
347,LeastTotalCost_NPi_brkLR15_SSP5_P50,REMIND 2.1,0.019928368878814905,0.011838424811542953,0.011135934678356668,0.010305767449408804,0.008851760441413361,0.007725912388714471,0.006202519782828586,0.006067187958636624,0.010256984548714546,0.014300909456238175,0.09708234157916552,0.013182356185131125,C8
348,LeastTotalCost_NPi_brkSR15_SSP1_P50,REMIND 2.1,0.013266109613293909,0.008378301912753858,0.007829200627195809,0.007028099538262309,0.005274088358230545,0.004962838852900984,0.003645783154403655,0.0040508756871973,0.006804412218029797,0.009824537384414524,0.04053188831554206,0.001149096346217625,C5
349,LeastTotalCost_NPi_brkSR15_SSP2_P50,REMIND 2.1,0.015713492120218445,0.012493140537576452,0.013052000446333,0.0128891244926434,0.012289259530912106,0.012487058093471672,0.010557860207522727,0.009767481498279145,0.012406177115869619,0.013752877701375966,0.027149518151049084,0.010928423660818021,C7
350,LeastTotalCost_NPi_brkSR15_SSP5_P50,REMIND 2.1,0.01995985614352131,0.011892966169626823,0.0109372611588286,0.0099297304650757,0.008650473942991819,0.007824328374161008,0.006119714798255371,0.006140326348458493,0.01018183217511489,0.014263361157325578,0.09793121071123202,0.01369113063626247,C8
351,R2p1_SSP1-Base,REMIND 2.1,0.014069820991551454,0.009019907650851098,0.008672280542701121,0.007519398386464271,0.0060512360065590005,0.005609979147419178,0.0038590269429751006,0.004619006959684956,0.007427582078525772,0.010587336395034558,0.06327345483525806,0.005726182648661284,C6
352,R2p1_SSP1-NDC,REMIND 2.1,0.01654106662881634,0.011883276235306633,0.010938399156427598,0.00918263194045198,0.007016495467364272,0.006137093725276977,0.004730257956144531,0.005595857410824379,0.009003134815076589,0.01312091400685019,0.060060514610915765,0.006617991164254381,C5
353,R2p1_SSP1-NPi,REMIND 2.1,0.014271328260307891,0.009168042941374853,0.0087099703162547,0.007846622949630731,0.006450365503357895,0.005677326875174772,0.004023078261228385,0.004769751870477561,0.007614560872225848,0.010716447172645813,0.052668293372012,0.004567906568484116,C5
354,R2p1_SSP1-PkBudg1100,REMIND 2.1,0.021700514086639366,0.016703926479314832,0.013991424416557643,0.010978000808414157,0.008356180176981379,0.007213976782878876,0.006161436294403812,0.0059040897851280385,0.011376193603789763,0.017465288327503947,0.08193762901932157,0.007329037980450514,C2
355,R2p1_SSP1-PkBudg1300,REMIND 2.1,0.01875753756338959,0.014400814362099735,0.01268009714352599,0.010262699722871515,0.0078030437058485185,0.006662105298788982,0.00589802969701699,0.005862929447845283,0.010290907117673324,0.015279483023005106,0.07296029689447339,0.007150253890866035,C2
356,R2p1_SSP2-Base,REMIND 2.1,0.01583248690932963,0.013346065226051342,0.014498988326472279,0.014710891463313558,0.014292066898891518,0.014676055892660437,0.012006324594514789,0.012292756056701288,0.013956954420991855,0.014559180153951084,0.050781032254934515,0.016173781933081274,C7
357,R2p1_SSP2-NDC,REMIND 2.1,0.020221093911899902,0.017840840307778903,0.01818034134180534,0.017618655647758715,0.01570840913484116,0.01583282192871409,0.013931978005282715,0.013732465726539298,0.016633325750577514,0.01874742518716138,0.0815493832812574,0.016897657919449326,C5
358,R2p1_SSP2-NPi,REMIND 2.1,0.016428501418932102,0.013608502239359478,0.014602800260083398,0.014773683989165924,0.014315420133333034,0.014664497839796564,0.012226099280486222,0.012813137082517566,0.014179080280459286,0.014879934639458326,0.04794340499796247,0.016025324286546655,C7
359,R2p1_SSP5-Base,REMIND 2.1,0.01844007117643131,0.011864972991981032,0.011741014491089661,0.010814670841416766,0.010377084745043107,0.009652302234775655,0.007984223032921896,0.008457929337752077,0.01116653360642644,0.014015352886500668,0.07330331691531636,0.019336571157297044,C8
360,R2p1_SSP5-NDC,REMIND 2.1,0.023272061777355323,0.015605718256884109,0.015518117889606444,0.015122454080108526,0.01403553180783335,0.012960776522537767,0.010446063887242915,0.010610719722912961,0.014696430493060174,0.01813196597461529,0.14104625459341222,0.022713052524263224,C7
361,R2p1_SSP5-NPi,REMIND 2.1,0.020227281593330204,0.012320754718909694,0.012169813447985534,0.011608189771471253,0.010859704293167082,0.010136323256534763,0.008139448729145769,0.00886010500926435,0.01179020260247608,0.014905949920075143,0.116448508003177,0.0203607314720636,C8
362,R2p1_SSP5-PkBudg1100,REMIND 2.1,0.035292085313361164,0.029862098477517685,0.026400519480742162,0.021383749008829795,0.01815779415638998,0.016178911605633624,0.01344006589405788,0.012774418193806073,0.021686205266292297,0.030518234423873674,0.24213414904917213,0.025389827272566223,C2
363,BEG-Base,REMIND-Buildings 2.0,0.01639684987065566,0.013465277317674757,0.013569532192767129,0.013499263410576862,0.012986494698918293,0.01423239235774511,0.013311003141118253,0.013351313440079747,0.013851515803691976,0.014477219793699182,0.08145464958349345,0.016524201963784724,C7
364,BEG-Budg600,REMIND-Buildings 2.0,0.030769788839872355,0.028163763463194352,0.023431613717273005,0.023722493516150755,0.0222745448996496,0.024184618373999288,0.02513976256350531,0.022721090851624486,0.025050959528158646,0.02745505534011324,0.12351906897076806,0.02325845452750773,C2
365,BEG-Budg600-EG,REMIND-Buildings 2.0,0.026425805530567798,0.024968693123963052,0.02143842903192211,0.02178136219171028,0.02027336655353011,0.022118009893734535,0.022613681592918003,0.020584735337878534,0.022525510407028056,0.024277642562150984,0.11385071581605302,0.021893417042855346,C2
366,BEG-EG,REMIND-Buildings 2.0,0.013136681548021972,0.011280156700902684,0.01199258188001696,0.012165596661487947,0.01148888801118314,0.012541195572377534,0.01130229844079679,0.011795244002756129,0.011962830352192894,0.012136473376313872,0.08939020588420366,0.015099944759373889,C7
367,CD-LINKS_INDC2030i_1000,REMIND-MAgPIE 1.7-3.0,0.018558847532455475,0.03157437554130808,0.02992391608888764,0.024651589334318793,0.02157986153654379,0.025316972663026207,0.020357191648691902,0.02097962097888151,0.024117796915514175,0.026685713054217065,0.11451334999299466,0.02050400802555934,C2
368,CD-LINKS_INDC2030i_1600,REMIND-MAgPIE 1.7-3.0,0.018558847532455475,0.02730864197851389,0.026538311898371244,0.023451321482918855,0.019418145828879175,0.022606363019844405,0.019219305204996706,0.020142664323091388,0.02215545015863389,0.02413526713644687,0.09855091361852024,0.020040277365207575,C4
369,CD-LINKS_INDC2030i_400,REMIND-MAgPIE 1.7-3.0,0.018558847532455475,0.039197620868453284,0.033653484320386534,0.026835217185535692,0.023538941271018632,0.028267559744119927,0.022817337538669713,0.023316955130782427,0.02702324544892771,0.030469984240431763,0.1309523314130254,0.021797800870529925,C2
370,CD-LINKS_INDCi,REMIND-MAgPIE 1.7-3.0,0.018558847532455475,0.019599469776995816,0.020046160094020438,0.019161836126499472,0.017479922339453006,0.018118894282842062,0.015270151244791285,0.01547395420267927,0.0179636544499671,0.01940149246782391,0.0832793020143753,0.01681309620138197,C7
371,CD-LINKS_NPi,REMIND-MAgPIE 1.7-3.0,0.01625482115316425,0.017053038102826195,0.01862882635354908,0.018103813119664098,0.017533660828130272,0.017686605312894666,0.01480900004659925,0.015149275862830288,0.016902380097457263,0.017312228536513177,0.05413183215089223,0.016527646518629202,C7
372,CD-LINKS_NPi2020_1000,REMIND-MAgPIE 1.7-3.0,0.02776808351362233,0.029329501572907188,0.025858499441727235,0.02387964467954393,0.02111537241309957,0.024191983956742137,0.02092973779063015,0.019888889776701273,0.024120214143121727,0.027652028176085586,0.16090010411862693,0.01991128884155244,C2
373,CD-LINKS_NPi2020_1600,REMIND-MAgPIE 1.7-3.0,0.023797849352829917,0.025985125054319987,0.023625818336834536,0.022142202694713252,0.020087109952745107,0.021878573119663996,0.019014635350262744,0.0200069083484147,0.02206727777622303,0.024469597581328148,0.11793995012080118,0.019892472651221786,C4
374,CD-LINKS_NoPolicy,REMIND-MAgPIE 1.7-3.0,0.0169237819245015,0.017997513048671927,0.01973197779842122,0.018737871407938155,0.017849256734931023,0.017577824804620473,0.014552180610921167,0.01526839303149264,0.01732984992018726,0.018217757590531545,0.08257683035465589,0.017030717046159476,C7
375,CO_2Deg2020,REMIND-MAgPIE 1.7-3.0,0.025423629515508257,0.02683757704014767,0.023152103732736445,0.022409412378558792,0.021535475898554375,0.023039793271173805,0.020322850048138726,0.01964046379398205,0.022795163209850013,0.02513777009613079,0.12083305148783063,0.0195301812385547,C2
376,CO_2Deg2030,REMIND-MAgPIE 1.7-3.0,0.01780561892394783,0.029548169535711613,0.028253919794889382,0.023786805813524724,0.021873703987737678,0.024735994367983866,0.02004996347236682,0.02031709204658821,0.023296408492843763,0.02520256941818294,0.10088846674652853,0.020115305874678992,C2
377,CO_BAU,REMIND-MAgPIE 1.7-3.0,0.01686383863321249,0.017779089980916322,0.019012011905611484,0.01776585529273669,0.0171772179309548,0.016949186890776027,0.01403307031876092,0.014648357863815008,0.016778578602097968,0.017884980173246762,0.0894358391086792,0.016630755458531727,C7
378,CO_Bridge,REMIND-MAgPIE 1.7-3.0,0.0189831897575838,0.028309113110083054,0.0257131911044769,0.022810143789453275,0.02097820070242046,0.023201868072664937,0.019260694819842942,0.019813304677463905,0.022383713254248656,0.02433516465738125,0.09238398698116923,0.019810781524236022,C2
379,CO_CurPol,REMIND-MAgPIE 1.7-3.0,0.015999384356779257,0.016670643496985386,0.018014309112481534,0.017543974545800586,0.016790392617836828,0.017208500849695257,0.01419903124131867,0.014693490279301417,0.016389965812524866,0.016894778988748724,0.0633998361553463,0.01619395385533025,C7
380,CO_GPP,REMIND-MAgPIE 1.7-3.0,0.0189831897575838,0.021441411281954467,0.020584790666256486,0.01824412746670778,0.01649499875004809,0.01818519784719398,0.015658975492269977,0.015915796934245732,0.01818856102453254,0.020336463901931584,0.09238398698116923,0.017176319600348176,C5
381,CO_NDCplus,REMIND-MAgPIE 1.7-3.0,0.01780561892394783,0.01910599090527077,0.019472027639942328,0.018344395227452726,0.016749544584581024,0.01735633964799038,0.01481267685374938,0.015116856815065688,0.017345431324750017,0.018794545823053645,0.08435249398233446,0.01653435348321575,C7
382,EMF33_1.5C_cost100,REMIND-MAgPIE 1.7-3.0,0.02956585584604777,0.0371541983127273,0.03321823325712223,0.027043763286394427,0.029685977198411383,0.028045378912732483,0.022653923132492412,0.021978077088505136,0.028668175879304144,0.03331276247196577,0.1285264110099506,0.017941564916697343,C2
383,EMF33_1.5C_full,REMIND-MAgPIE 1.7-3.0,0.02877216733395668,0.034177873710963494,0.027605598657048223,0.025374785562487734,0.025987987566439708,0.02330681368341384,0.019116830062510096,0.0201979180661824,0.02556749683037527,0.030185213233989466,0.12821147730178495,0.016802556646901192,C2
384,EMF33_Baseline,REMIND-MAgPIE 1.7-3.0,0.016774561668978453,0.016652859293250406,0.01772619322789311,0.017390768355528885,0.01758435660931895,0.01794081018641041,0.014963807917221471,0.014805497523410904,0.01672985684775157,0.017051204730040657,0.06736808890064663,0.015881576924812593,C8
385,EMF33_Med2C_cost100,REMIND-MAgPIE 1.7-3.0,0.020595869981131814,0.02332310609135683,0.023830294990875925,0.023497973763443415,0.024872177658347486,0.027811808872929757,0.023350959653530384,0.025344644408662808,0.024078354427534802,0.022583090354454854,0.08093217276408675,0.019870316801749,C4
386,EMF33_Med2C_full,REMIND-MAgPIE 1.7-3.0,0.019523870790487827,0.021690680705877187,0.022407060146290323,0.019787282228309548,0.02185795438614762,0.02170744183490618,0.020792812050132302,0.02157869420535182,0.021168224543437853,0.021207203880885112,0.07441460127600648,0.017785977180026506,C5
387,EMF33_Med2C_nobeccs,REMIND-MAgPIE 1.7-3.0,0.024056858955895877,0.025563475098691682,0.023206947328727377,0.022470977918923166,0.023221439230275646,0.02394639249154321,0.022716391837437958,0.022846380806249095,0.023503607958468002,0.024275760461104978,0.11307508991805897,0.018492551953309972,C4
388,EMF33_Med2C_nofuel,REMIND-MAgPIE 1.7-3.0,0.020396922272577,0.022730972602716518,0.022135484496922132,0.020856440542944804,0.019513045605248074,0.022463369482728656,0.018398290148685534,0.019179096702094375,0.020709202731739637,0.02175445979073855,0.08218639170078,0.016265540260184605,C4
