model,scenario,version,region,variable,unit,year,value,Climate Category|SCI 2025 [Tier III],Climate Category|SCI 2025 [Tier II],Climate Category|SCI 2025 [Tier I],Vetting|SCI 2025
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,GDP|MER,billion USD_2010/yr,2075,273072.975264,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,GDP|MER,billion USD_2010/yr,2070,245890.364952,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,GDP|MER,billion USD_2010/yr,2060,198352.03074304,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,GDP|MER,billion USD_2010/yr,2055,178005.06242304,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,GDP|MER,billion USD_2010/yr,2065,220954.03867392,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,GDP|MER,billion USD_2010/yr,2045,142932.356844,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,GDP|MER,billion USD_2010/yr,2040,126829.24680704,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,GDP|MER,billion USD_2010/yr,2035,111710.926492,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,GDP|MER,billion USD_2010/yr,2030,97533.9813528,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,GDP|MER,billion USD_2010/yr,2025,83644.33966000001,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,GDP|MER,billion USD_2010/yr,2020,70183.415502,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,GDP|MER,billion USD_2010/yr,2050,159830.930544,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Investment|Energy Supply,billion USD_2010/yr,2065,3599.32111516377,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Investment|Energy Supply,billion USD_2010/yr,2070,3758.81427440682,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Investment|Energy Supply,billion USD_2010/yr,2075,4365.413894553333,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Investment|Energy Supply,billion USD_2010/yr,2100,3589.616890085634,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Investment|Energy Supply,billion USD_2010/yr,2085,4348.689362652446,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Investment|Energy Supply,billion USD_2010/yr,2090,4217.704733022024,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Investment|Energy Supply,billion USD_2010/yr,2095,3957.120038685056,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Investment|Energy Supply,billion USD_2010/yr,2080,4584.375992819707,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Investment|Energy Supply,billion USD_2010/yr,2060,4130.633340833065,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Investment|Energy Supply,billion USD_2010/yr,2055,3846.57905543852,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Investment|Energy Supply,billion USD_2010/yr,2045,3044.709043505301,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Investment|Energy Supply,billion USD_2010/yr,2020,1631.196639215002,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Investment|Energy Supply,billion USD_2010/yr,2050,3228.06938375146,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Investment|Energy Supply,billion USD_2010/yr,2030,2748.101717271017,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Investment|Energy Supply,billion USD_2010/yr,2035,3287.852635368274,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Investment|Energy Supply,billion USD_2010/yr,2040,2899.858829423616,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Investment|Energy Supply,billion USD_2010/yr,2025,1768.522287309927,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Land Cover,million ha,2100,12964.2672,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Land Cover,million ha,2095,12964.2672,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Land Cover,million ha,2090,12964.2144,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Land Cover,million ha,2085,12964.2144,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Land Cover,million ha,2080,12964.0152,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Land Cover,million ha,2075,12964.0152,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Land Cover,million ha,2070,12963.9504,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Land Cover,million ha,2060,12964.1056,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Land Cover,million ha,2065,12963.9504,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Land Cover,million ha,2055,12964.1056,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Land Cover,million ha,2045,12964.1296,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Land Cover,million ha,2040,12964.1096,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Land Cover,million ha,2035,12964.1096,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Land Cover,million ha,2030,12964.124,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Land Cover,million ha,2025,12964.124,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Land Cover,million ha,2020,12964.328,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Land Cover,million ha,2050,12964.1296,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Land Cover|Forest,million ha,2100,4690.305600000001,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Land Cover|Forest,million ha,2095,4635.2164,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Land Cover|Forest,million ha,2090,4581.7968,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Land Cover|Forest,million ha,2085,4549.586,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Land Cover|Forest,million ha,2080,4510.4952,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Land Cover|Forest,million ha,2075,4455.7916,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Land Cover|Forest,million ha,2065,4348.8572,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Land Cover|Forest,million ha,2060,4297.5684,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Land Cover|Forest,million ha,2070,4391.43,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Land Cover|Forest,million ha,2055,4232.5672,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Land Cover|Forest,million ha,2045,4108.3608,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Land Cover|Forest,million ha,2040,4042.654,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Land Cover|Forest,million ha,2035,3978.3648,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Land Cover|Forest,million ha,2030,3915.3308,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Land Cover|Forest,million ha,2025,3907.1456,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Land Cover|Forest,million ha,2020,3901.2572,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Land Cover|Forest,million ha,2050,4173.3252,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Population,million,2070,9641.6494140625,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Population,million,2075,9631.0654296875,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Population,million,2080,9590.7734375,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Population,million,2065,9621.3115234375,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Population,million,2090,9435.03125,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Population,million,2100,9210.525390625,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Population,million,2095,9329.603515625,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Population,million,2085,9523.6240234375,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Population,million,2060,9569.134765625,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Population,million,2050,9348.6796875,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Population,million,2020,7756.7080078125,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Population,million,2025,8105.07421875,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Population,million,2055,9480.0478515625,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Population,million,2035,8706.3720703125,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Population,million,2040,8958.1103515625,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Population,million,2045,9173.7060546875,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Population,million,2030,8421.4912109375,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Biomass,EJ/yr,2065,194.50005859375,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Biomass,EJ/yr,2070,200.269484375,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Biomass,EJ/yr,2075,197.000716796875,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Biomass,EJ/yr,2060,184.297423828125,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Biomass,EJ/yr,2085,188.467873046875,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Biomass,EJ/yr,2090,193.387578125,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Biomass,EJ/yr,2095,200.59053515625,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Biomass,EJ/yr,2080,189.533248046875,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Biomass,EJ/yr,2055,191.80119140625,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Biomass,EJ/yr,2100,206.1382763671875,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Biomass,EJ/yr,2045,220.18229296875,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Biomass,EJ/yr,2020,59.1434609375,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Biomass,EJ/yr,2050,203.99302734375,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Biomass,EJ/yr,2030,92.584603515625,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Biomass,EJ/yr,2035,140.37433203125,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Biomass,EJ/yr,2040,200.997390625,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Biomass,EJ/yr,2025,64.29588903808595,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Coal,EJ/yr,2060,22.095779296875,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Coal,EJ/yr,2095,15.630900390625,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Coal,EJ/yr,2090,21.1204296875,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Coal,EJ/yr,2085,21.997560546875,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Coal,EJ/yr,2080,22.68855078125,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Coal,EJ/yr,2075,18.4798203125,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Coal,EJ/yr,2070,18.476279296875,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Coal,EJ/yr,2065,18.66908984375,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Coal,EJ/yr,2100,12.732,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Coal,EJ/yr,2055,22.310609375,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Coal,EJ/yr,2045,24.273609375,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Coal,EJ/yr,2040,35.55862890625,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Coal,EJ/yr,2035,43.8887109375,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Coal,EJ/yr,2030,93.4580703125,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Coal,EJ/yr,2025,151.91759375,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Coal,EJ/yr,2020,183.20909375,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Coal,EJ/yr,2050,21.24275,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Fossil|w/ CCS,EJ/yr,2060,165.9458364257813,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Fossil|w/ CCS,EJ/yr,2095,143.197138671875,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Fossil|w/ CCS,EJ/yr,2090,145.139701171875,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Fossil|w/ CCS,EJ/yr,2085,141.743943359375,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Fossil|w/ CCS,EJ/yr,2080,150.0357490234375,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Fossil|w/ CCS,EJ/yr,2075,140.1679111328125,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Fossil|w/ CCS,EJ/yr,2070,144.2864594726562,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Fossil|w/ CCS,EJ/yr,2065,159.3232094726563,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Fossil|w/ CCS,EJ/yr,2100,136.69659765625,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Fossil|w/ CCS,EJ/yr,2055,151.1070380859375,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Fossil|w/ CCS,EJ/yr,2045,98.329974609375,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Fossil|w/ CCS,EJ/yr,2040,78.49402685546875,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Fossil|w/ CCS,EJ/yr,2035,47.81122705078125,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Fossil|w/ CCS,EJ/yr,2030,51.63697009277344,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Fossil|w/ CCS,EJ/yr,2025,2.452362487792969,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Fossil|w/ CCS,EJ/yr,2020,0.0,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Fossil|w/ CCS,EJ/yr,2050,128.4167294921875,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Fossil|w/o CCS,EJ/yr,2065,96.52277172851562,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Fossil|w/o CCS,EJ/yr,2070,88.50161474609375,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Fossil|w/o CCS,EJ/yr,2075,85.866990234375,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Fossil|w/o CCS,EJ/yr,2100,65.79942504882813,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Fossil|w/o CCS,EJ/yr,2085,76.10406884765625,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Fossil|w/o CCS,EJ/yr,2090,75.07014916992188,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Fossil|w/o CCS,EJ/yr,2095,69.12670080566406,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Fossil|w/o CCS,EJ/yr,2080,83.73988134765625,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Fossil|w/o CCS,EJ/yr,2060,109.4285910644531,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Fossil|w/o CCS,EJ/yr,2055,119.3172895507812,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Fossil|w/o CCS,EJ/yr,2045,126.9519462890625,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Fossil|w/o CCS,EJ/yr,2020,484.3306953125,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Fossil|w/o CCS,EJ/yr,2050,106.9893178710938,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Fossil|w/o CCS,EJ/yr,2030,381.075234375,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Fossil|w/o CCS,EJ/yr,2035,257.20271484375,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Fossil|w/o CCS,EJ/yr,2040,185.601810546875,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Fossil|w/o CCS,EJ/yr,2025,465.3705,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Gas,EJ/yr,2060,203.0685,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Gas,EJ/yr,2095,158.67359375,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Gas,EJ/yr,2090,158.123796875,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Gas,EJ/yr,2085,152.13459375,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Gas,EJ/yr,2080,163.369296875,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Gas,EJ/yr,2075,160.4715,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Gas,EJ/yr,2070,165.500203125,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Gas,EJ/yr,2065,186.9555,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Gas,EJ/yr,2055,197.14409375,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Gas,EJ/yr,2100,154.30909375,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Gas,EJ/yr,2045,125.1145,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Gas,EJ/yr,2020,128.4008984375,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Gas,EJ/yr,2050,157.248796875,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Gas,EJ/yr,2030,154.6155,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Gas,EJ/yr,2035,117.2988984375,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Gas,EJ/yr,2040,120.0983984375,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Gas,EJ/yr,2025,129.540296875,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Non-Biomass Renewables,EJ/yr,2070,235.630435968,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Non-Biomass Renewables,EJ/yr,2075,267.518129984,GW2-I,GW2a,GW2,ok
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1,World,Primary Energy|Non-Biomass Renewables,EJ/yr,2080,289.220603712,GW2-I,GW2a,GW2,ok
