Model,Scenario,Category,Category_name,Category_subset,Subset_Ch4,Category_Vetting_historical,IMP_marker,Literature Reference (if applicable),Policy_category,Policy_category_name,Project_study,CO2 emissions 2030 Gt CO2/yr,CO2 emissions 2050 Gt CO2/yr,CO2 emissions 2100 Gt CO2/yr,COVID,GDP|MER-per-capita-in-2100,GDP|MER-per-capita-in-2100_bin,GHG emissions 2030 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2050 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2100 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions reductions 2019-2030 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2040 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2050 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2050 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2020 % modelled Native,CO2 emissions reductions 2019-2030 % modelled Native,CO2 emissions reductions 2019-2040 % modelled Native,CO2 emissions reductions 2019-2050 % modelled Native,CO2 emissions reductions 2019-2100 % modelled Native,CH4 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2050 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2030 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2040 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2050 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2030 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2040 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2050 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2020 % modelled Native-with-Infilled,GHG emissions reductions 2019-2030 % modelled Native-with-Infilled,GHG emissions reductions 2019-2040 % modelled Native-with-Infilled,GHG emissions reductions 2019-2050 % modelled Native-with-Infilled,GHG emissions reductions 2019-2100 % modelled Native-with-Infilled,Year of 50% CO2 emissions reductions 2019 modelled vs Harmonized-Infilled,Peak Emissions|CO2,Peak Emissions|GHGs,Population-in-2100,Population-in-2100_bin,Time horizon,Vetting_future,Vetting_historical,Climate impacts,Regional_scope,Scenario_scope,Sectoral_scope,Ssp_family,Technology_category_name,Year of peak CO2 Emissions (Harm-Infilled),Year of peak GHG Emissions,Year of netzero CO2 emissions (Harm-Infilled) Table SPM2,Year of netzero GHG emissions (Harm-Infilled) Table SPM2,"Cumulative net-negative CO2 (post net-zero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020 to netzero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020-2100, Gt CO2) (Harm-Infilled)",Median peak warming (MAGICCv7.5.3),P33 peak warming (MAGICCv7.5.3),P67 peak warming (MAGICCv7.5.3),Median warming in 2100 (MAGICCv7.5.3),Median year of peak warming (MAGICCv7.5.3),Median warming at year of netzero Emissions|CO2 (MAGICCv7.5.3),P67 warming at year of netzero (MAGICCv7.5.3) (Harm-Infilled),Exceedance Probability 1.5C (MAGICCv7.5.3),Exceedance Probability 2.0C (MAGICCv7.5.3),Exceedance Probability 3.0C (MAGICCv7.5.3),Category_FaIRv1.6.2,Category_name_FaIRv1.6.2,Median peak warming (FaIRv1.6.2),P33 peak warming (FaIRv1.6.2),P67 peak warming (FaIRv1.6.2),Median warming in 2100 (FaIRv1.6.2),Median year of peak warming (FaIRv1.6.2),Exceedance Probability 1.5C (FaIRv1.6.2),Exceedance Probability 2.0C (FaIRv1.6.2),Exceedance Probability 3.0C (FaIRv1.6.2),IMP_color_rgb,IMP_color_hex,Category_color_rgb,Category_color_hex
AIM/CGE 2.1,CO_Bridge,C3,C3: limit warming to 2°C (>67%),C3y_+veGHGs,NA,C3,non-IMP,https://doi.org/10.1038/s41467-021-26595-z,P3c,P3c: Other policies + Delayed global action,COMMIT,30.6547011,8.6729805,0.3032464,FALSE,23158.62452,Low,40.97677112,15.41998884,7.005358708,27.57058225,51.47872158,72.74405028,21.83308556,50.49226813,78.07868226,-0.990754903,21.49795823,50.05112834,77.7898119,99.22343195,38.24705462,52.28275173,60.16238621,39.58668519,43.95322615,40.981707,79.24795641,88.50921688,89.64823642,-1.058960417,27.19544032,50.98139676,72.30976142,87.22392506,2040,39.4364444,57.13971451,9427.5655,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,,inf,0,938.7004641,938.7004641,1.638093554,1.516186234,1.763466591,1.538103663,2049,1.538103663,1.680507992,0.698333333,0.146666667,0.001666667,C3,C3: limit warming to 2°C (>67%),1.579805081,1.458909939,1.707206869,1.530219325,2050,0.612874385,0.09655789,0.000894055,,,"111, 120, 153",6F7899
AIM/CGE 2.1,CO_CurPol,C7,C7: limit warming to 4°C (>50%),C7,NA,C7,non-IMP,https://doi.org/10.1038/s41467-021-26595-z,P1b,P1b: Current policies,COMMIT,42.6151612,45.7085639,49.914375,FALSE,24046.75289,Low,61.97764782,67.37268306,73.43589012,-9.265398139,-16.13925613,-18.77674125,-8.328972983,-14.23985997,-14.59500607,-1.005209699,-9.065264243,-15.78710828,-16.98223026,-27.74619045,-11.08880457,-19.63480436,-26.99667854,-11.92582399,-21.043375,-28.3546402,-15.7313492,-32.64684469,-52.64553163,-1.097747671,-9.807729213,-17.2851617,-20.54592112,-33.08464415,inf,49.914375,73.43589012,9427.5655,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2100,2100,,inf,0,3781.291963,3781.291963,3.406047899,3.145456869,3.700062347,3.406047899,2100,3.406047899,3.700062347,1,1,0.758333333,C7,C7: limit warming to 4°C (>50%),3.164816232,2.917875806,3.425182368,3.164816232,2100,1,0.996870809,0.610192222,,,"241, 136, 114",F18872
AIM/CGE 2.2,EN_INDCi2030_1000f,C3,C3: limit warming to 2°C (>67%),C3y_+veGHGs,"Limit 2C (>67%) or return to 1.5C (>50%) after high OS, NDCs until 2030",C3,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,41.9435164,17.2954727,-6,FALSE,43617.01312,Low,55.84125029,25.49417409,2.039521551,3.937447116,42.98203474,56.14289735,-1.2877542,40.40460441,57.98561266,-1.815205166,-1.558150204,40.45979229,58.1223425,114.5278449,12.74843081,50.4470659,53.05082801,7.965343729,29.24206491,27.00652795,79.19593802,88.59770435,89.60245175,-1.685350263,3.411089437,42.89129793,56.14681786,96.84286508,2045,42.0496801,59.08507745,8978.2168,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,2067,inf,-176239.1444,1160.102947,984.231655,1.834216548,1.694485963,1.98523261,1.67721821,2059,1.81477195,1.973916139,0.868333333,0.315,0.006666667,C3,C3: limit warming to 2°C (>67%),1.720319562,1.585938835,1.861123277,1.604588755,2060,0.784979884,0.20295038,0.001788109,,,"111, 120, 153",6F7899
AIM/CGE 2.2,EN_INDCi2030_1200,C4,C4: limit warming to 2°C (>50%),C4,NA,C4,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,41.9435164,18.0966118,-0.00001,FALSE,43711.12981,Low,55.85422509,26.37920236,8.380588869,3.915126851,42.27374425,54.62040144,-1.2877542,39.58138187,56.0757162,-1.815205166,-1.558150204,39.62524629,56.1825384,100.0000242,12.74843081,50.0421696,52.5846464,7.965343729,28.84708554,26.46447406,79.19593802,88.59000839,89.59643682,-1.685350263,3.388309453,42.17226304,54.59947346,85.70992619,2046,42.0496801,59.08507745,8978.2168,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T1: Non-standard technology assumptions,2020,2020,2070,inf,0,1194.414937,1194.414937,1.851322625,1.703787603,2.000130026,1.784375989,2060,1.784375989,1.961281269,0.875,0.33,0.013333333,C3,C3: limit warming to 2°C (>67%),1.745773387,1.606413759,1.891924746,1.707771581,2061,0.803308002,0.225301743,0.003129191,,,"167, 198, 130",A7C682
AIM/CGE 2.2,EN_INDCi2030_1200f,C4,C4: limit warming to 2°C (>50%),C4,NA,C4,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,41.9435164,21.698915,-6,FALSE,43603.53606,Low,55.88132168,30.37051464,2.084269542,3.838211856,37.85682117,47.7377609,-1.2877542,34.35128439,47.49199219,-1.815205166,-1.558150204,34.32341244,47.4602547,114.5278449,12.74843081,47.67171845,50.06076605,7.965343729,26.55298259,23.87376706,79.19593802,88.5478601,89.56830586,-1.677711718,3.309640297,37.6888296,47.6011617,96.76324809,2052,42.0496801,59.06210224,8978.2168,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,2073,inf,-143632.2863,1317.275467,1174.261249,1.899893028,1.750134585,2.061703098,1.77772009,2069,1.885239472,2.047734426,0.901666667,0.396666667,0.013333333,C3,C3: limit warming to 2°C (>67%),1.784584618,1.644196993,1.935006225,1.695221268,2070,0.840411265,0.263299061,0.003129191,,,"167, 198, 130",A7C682
AIM/CGE 2.2,EN_INDCi2030_1400,C4,C4: limit warming to 2°C (>50%),C4,NA,C4,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,41.9435164,23.3817486,-0.00001,FALSE,43700.88279,Low,55.8607886,32.16554273,8.443584782,3.875938269,35.4763203,44.65021542,-1.2877542,31.47493751,43.4811621,-1.815205166,-1.558150204,31.40785217,43.3855971,100.0000242,12.74843081,46.4743438,49.38481609,7.965343729,25.38836728,23.10508227,79.19593802,88.5289135,89.56018964,-1.678336884,3.348157397,35.2729155,44.46285418,85.5950452,2054,42.0496801,59.06392895,8978.2168,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T1: Non-standard technology assumptions,2020,2020,2075,inf,0,1398.9582,1398.9582,1.937624684,1.777918309,2.102182512,1.891343065,2070,1.891343065,2.075716465,0.905,0.441666667,0.021666667,C3,C3: limit warming to 2°C (>67%),1.829556256,1.68104969,1.985467166,1.800330805,2071,0.873044256,0.315154224,0.006705409,,,"167, 198, 130",A7C682
AIM/CGE 2.2,EN_INDCi2030_1400f,C4,C4: limit warming to 2°C (>50%),C4,NA,C4,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,41.9435164,25.5567525,-6,FALSE,43590.17038,Low,55.85812145,34.51316865,2.116744395,3.876694441,31.65580268,40.60810193,-1.2877542,26.96377765,38.29761884,-1.815205166,-1.558150204,26.83476868,38.11924388,114.5278449,12.74843081,44.25222771,48.232743,7.965343729,23.32984001,22.06623401,79.19593802,88.49839232,89.54949059,-1.677304177,3.348907666,31.39457017,40.3537399,96.7061495,2058,42.0496801,59.06098449,8978.2168,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,2079,inf,-105082.3458,1506.184297,1401.583983,1.986659983,1.822587649,2.155157189,1.897814301,2070,1.978275542,2.145515383,0.92,0.488333333,0.026666667,C4,C4: limit warming to 2°C (>50%),1.865895434,1.718336657,2.022845062,1.801420554,2072,0.897183728,0.36164506,0.007599464,,,"167, 198, 130",A7C682
AIM/CGE 2.2,EN_INDCi2030_1600,C5,C5: limit warming to 2.5°C (>50%),C5,NA,C5,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,41.9435164,26.7821093,-0.00001,FALSE,43699.99174,Low,55.85767471,35.86523649,8.471227329,3.881296588,28.979464,38.28386078,-1.2877542,23.8976104,35.37697989,-1.815205166,-1.558150204,23.72619025,35.15227829,100.0000242,12.74843081,42.43173422,47.38793316,7.965343729,21.72061271,21.32353617,79.19593802,88.4766265,89.54195223,-1.678336884,3.353626111,28.67688181,37.99104049,85.54649858,2060,42.0496801,59.06392895,8978.2168,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T1: Non-standard technology assumptions,2020,2020,2085,inf,0,1579.610611,1579.610611,2.019101154,1.850707744,2.195308816,1.988799872,2081,1.988799872,2.176055693,0.931666667,0.51,0.043333333,C4,C4: limit warming to 2°C (>50%),1.905900011,1.753012327,2.072397222,1.884742771,2094,0.920429146,0.404559678,0.013410818,,,"140, 167, 208",8CA7D0
AIM/CGE 2.2,EN_INDCi2030_1600f,C5,C5: limit warming to 2.5°C (>50%),C5,NA,C5,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,41.9435164,27.9616711,-3.0183395,FALSE,43637.50717,Low,55.85767471,37.14440863,5.296387591,3.881296588,26.35857828,36.08268845,-1.2877542,20.76565033,32.56580994,-1.815205166,-1.558150204,20.55142127,32.29619647,107.308328,12.74843081,40.99166914,46.71825437,7.965343729,20.47693149,20.74375047,79.19593802,88.46078806,89.53628751,-1.678336884,3.353626111,26.01654949,35.75332804,91.12217501,2062,42.0496801,59.06392895,8978.2168,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,2084,inf,-42399.30632,1646.297927,1604.550578,2.0524046,1.87788998,2.227275756,2.006159619,2082,2.05075938,2.22401899,0.94,0.54,0.046666667,C4,C4: limit warming to 2°C (>50%),1.929864969,1.77596937,2.101395357,1.89849898,2083,0.933392937,0.429146178,0.015198927,,,"140, 167, 208",8CA7D0
AIM/CGE 2.2,EN_INDCi2030_1800,C5,C5: limit warming to 2.5°C (>50%),C5,NA,C5,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,41.9435164,29.8861253,0.6089086,FALSE,43710.68429,Low,55.85767471,39.18064037,9.144409773,3.881296588,22.49025469,32.57878401,-1.2877542,16.13653244,27.97855747,-1.815205166,-1.558150204,15.85898161,27.63650112,98.52564505,12.74843081,38.926424,45.98309285,7.965343729,18.73274944,20.151855,79.19593802,88.44101846,89.53120065,-1.678336884,3.353626111,22.08993983,32.1922057,84.36425158,2065,42.0496801,59.06392895,8978.2168,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T1: Non-standard technology assumptions,2020,2020,,inf,0,1782.942751,1782.942751,2.117000511,1.931897241,2.300695049,2.093473802,2093,2.093473802,2.289656977,0.958333333,0.598333333,0.075,C4,C4: limit warming to 2°C (>50%),1.993917272,1.831663788,2.169538662,1.979922244,2094,0.949485919,0.493965132,0.017881091,,,"140, 167, 208",8CA7D0
AIM/CGE 2.2,EN_INDCi2030_1800f,C5,C5: limit warming to 2.5°C (>50%),C5,NA,C5,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,41.9435164,29.8861253,0.6089086,FALSE,43710.68429,Low,55.85767471,39.18064037,9.144409773,3.881296588,22.49025469,32.57878401,-1.2877542,16.13653244,27.97855747,-1.815205166,-1.558150204,15.85898161,27.63650112,98.52564505,12.74843081,38.926424,45.98309285,7.965343729,18.73274944,20.151855,79.19593802,88.44101846,89.53120065,-1.678336884,3.353626111,22.08993983,32.1922057,84.36425158,2065,42.0496801,59.06392895,8978.2168,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,,inf,0,1782.942751,1782.942751,2.117000511,1.931897241,2.300695049,2.093473802,2093,2.093473802,2.289656977,0.958333333,0.598333333,0.075,C4,C4: limit warming to 2°C (>50%),1.993917272,1.831663788,2.169538662,1.979922244,2094,0.949485919,0.493965132,0.017881091,,,"140, 167, 208",8CA7D0
AIM/CGE 2.2,EN_INDCi2030_800f,C3,C3: limit warming to 2°C (>67%),C3y_+veGHGs,"Limit 2C (>67%) or return to 1.5C (>50%) after high OS, NDCs until 2030",C3,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,41.9435164,9.9724467,-6,FALSE,43593.40042,Low,55.84653952,17.27421798,2.008875682,3.916486426,44.46779298,70.27984954,-1.2877542,42.1605881,75.44607135,-1.815205166,-1.558150204,42.23990486,75.85364016,114.5278449,12.74843081,51.28957127,58.88477036,7.965343729,30.06753942,33.27097084,79.19593802,88.61446211,89.68061959,-1.682291804,3.38963065,44.39942471,70.51307537,96.89625445,2043,42.0496801,59.07603841,8978.2168,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,2060,inf,-215380.595,1022.53166,807.4317403,1.796340799,1.66216337,1.932452168,1.585315349,2049,1.763430716,1.910239923,0.848333333,0.251666667,0.005,C3,C3: limit warming to 2°C (>67%),1.678981905,1.552138255,1.814799814,1.521438738,2049,0.75279392,0.160482789,0.001341082,,,"111, 120, 153",6F7899
AIM/CGE 2.2,EN_INDCi2030_900f,C3,C3: limit warming to 2°C (>67%),C3y_+veGHGs,"Limit 2C (>67%) or return to 1.5C (>50%) after high OS, NDCs until 2030",C3,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P3b,P3b: NDC + Delayed global action,ENGAGE,41.9435164,14.4552697,-6,FALSE,43605.31815,Low,55.84125029,22.29662691,2.023743403,3.937447116,44.43943843,61.64357191,-1.2877542,42.13028333,64.75651493,-1.815205166,-1.558150204,42.2091838,64.99934728,114.5278449,12.74843081,51.27514273,55.38917396,7.965343729,30.0534693,29.47848058,79.19593802,88.61416443,89.63045139,-1.685350263,3.411089437,44.37063511,61.737648,96.87055588,2043,42.0496801,59.08507745,8978.2168,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,2064,inf,-195749.8113,1085.093623,890.0029411,1.806990018,1.672299057,1.950320418,1.626818804,2059,1.775634339,1.924670047,0.856666667,0.28,0.005,C3,C3: limit warming to 2°C (>67%),1.690069634,1.564737543,1.830444254,1.560385673,2059,0.763969602,0.17836388,0.001341082,,,"111, 120, 153",6F7899
AIM/CGE 2.2,EN_INDCi2100,C6,C6: limit warming to 3°C (>50%),C6,NDCs announced prior to COP26,C6,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P1c,P1c: NDC,ENGAGE,41.9435164,34.6053555,11.6229347,FALSE,43880.87398,Low,57.28738,48.03346166,24.84938693,1.649904628,8.008669502,17.53688972,-1.2877542,5.07161155,16.73125305,-1.815205166,-1.558150204,4.635592115,16.20979371,71.85730121,12.74843081,23.40206895,31.15037973,7.965343729,10.32073256,11.64813208,-15.16941293,-31.70918896,-51.58988601,-1.708747214,1.547423869,7.870678765,17.42473249,58.43480161,2077,42.0496801,59.23299184,8978.2168,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,,inf,0,2366.415356,2366.415356,2.520182897,2.295657897,2.754728106,2.520182897,2100,2.520182897,2.754728106,0.996666667,0.858333333,0.2,C5,C5: limit warming to 2.5°C (>50%),2.366181001,2.172045524,2.569700215,2.366181001,2100,0.996423782,0.824765311,0.111756817,,,"250, 193, 130",FAC182
AIM/CGE 2.2,EN_NPi2020_1000,C3,C3: limit warming to 2°C (>67%),C3y_+veGHGs,Limit to 2C (>67%) immediate 2020 action,C3,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,27.1900519,16.826291,-0.00001,FALSE,43695.31375,Low,37.45277835,25.09368306,8.359909631,35.54550317,43.87119287,56.81493373,33.99564819,43.97853619,59.11568097,-1.815205166,34.16452382,44.10000315,59.25837566,100.0000242,38.91648901,43.82196628,52.81410333,25.39495918,22.97216779,26.26660783,79.5032686,88.50187696,89.60303836,-1.675728902,35.4994941,43.7924778,56.82063974,85.74051546,2045,42.0496801,59.05644015,8978.2168,Medium,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T1: Non-standard technology assumptions,2020,2020,2070,inf,0,983.2254339,983.2254339,1.740906922,1.59856662,1.884195152,1.683527963,2059,1.683527963,1.841506869,0.791666667,0.23,0.005,C3,C3: limit warming to 2°C (>67%),1.648589655,1.514839914,1.78200591,1.611152695,2060,0.688869021,0.157353599,0.001788109,,,"111, 120, 153",6F7899
AIM/CGE 2.2,EN_NPi2020_1000f,C3,C3: limit warming to 2°C (>67%),C3x_NZGHGs,Limit to 2C (>67%) immediate 2020 action,C3,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,29.9514344,21.3390178,-10,FALSE,43454.73146,Low,40.7387779,29.9793191,-2.374787821,29.89582902,36.74807643,48.41093866,27.38882809,34.84967022,48.36080441,-1.815205166,27.4783677,34.84048096,48.33167648,124.2130748,35.56588871,41.70135921,50.29501143,22.49096907,21.03284665,23.81959227,79.40934988,88.47365844,89.57554654,-1.677711718,29.77124484,36.56159423,48.27742874,104.5944201,2052,42.0496801,59.06210224,8978.2168,Medium,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,2074,2086,-188968.5241,1187.548466,998.8583254,1.831066503,1.680159428,1.984401697,1.68722174,2069,1.81777874,1.970446628,0.841666667,0.31,0.008333333,C3,C3: limit warming to 2°C (>67%),1.72379363,1.588277366,1.867439055,1.608324182,2070,0.785426911,0.207420653,0.001788109,,,"111, 120, 153",6F7899
AIM/CGE 2.2,EN_NPi2020_1200,C3,C3: limit warming to 2°C (>67%),C3y_+veGHGs,Limit to 2C (>67%) immediate 2020 action,C3,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,29.5739402,20.8292345,-0.00001,FALSE,43693.64304,Low,40.25821487,29.40775134,8.392519,30.72451664,37.59205909,49.39576444,28.29197088,35.88555344,49.57589435,-1.815205166,28.39239723,35.89102405,49.5660186,100.0000242,36.04470487,42.03469481,50.71753789,22.89733876,21.31086024,24.16475156,79.42165115,88.47751955,89.57906619,-1.678336884,30.61189066,37.41846963,49.27863179,85.68472298,2051,42.0496801,59.06392895,8978.2168,Medium,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T1: Non-standard technology assumptions,2020,2020,2075,inf,0,1166.465816,1166.465816,1.824535196,1.667403198,1.974713894,1.7741108,2069,1.7741108,1.946185629,0.836666667,0.305,0.011666667,C3,C3: limit warming to 2°C (>67%),1.723833122,1.584924832,1.870910088,1.695954958,2070,0.781850693,0.20786768,0.002682164,,,"111, 120, 153",6F7899
AIM/CGE 2.2,EN_NPi2020_1200f,C4,C4: limit warming to 2°C (>50%),C4,NA,C4,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,31.7368935,23.6685831,-7.297025,FALSE,43564.1073,Low,42.85501783,32.52428906,0.701345126,26.25305209,33.02278708,44.03066028,23.11829597,30.10543396,42.80895373,-1.815205166,23.15522222,30.0270517,42.69108258,117.6683413,33.11043174,40.48679156,48.84204351,20.43767247,20.03803681,22.53594758,79.35222116,88.46035029,89.56088131,-1.677304177,26.07660431,32.77876387,43.82435223,99.19198259,2055,42.0496801,59.06098449,8978.2168,Medium,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,2078,inf,-122496.638,1326.71684,1204.404463,1.895405552,1.739893882,2.056837181,1.8039644,2070,1.878520561,2.043468813,0.888333333,0.391666667,0.013333333,C3,C3: limit warming to 2°C (>67%),1.785617204,1.643864275,1.934804185,1.712028308,2071,0.840858292,0.265534198,0.003576218,,,"167, 198, 130",A7C682
AIM/CGE 2.2,EN_NPi2020_1400,C4,C4: limit warming to 2°C (>50%),C4,NA,C4,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,32.3035057,24.390125,-0.00001,FALSE,43694.64547,Low,43.45360787,33.30665475,8.433422719,25.22595205,31.89608241,42.68661404,21.76195067,28.63181474,41.08831345,-1.815205166,21.78327986,28.53354348,40.94400778,100.0000242,32.96414024,40.26791428,48.44608447,20.31962696,19.8611416,22.19156031,79.34812365,88.45779373,89.55682758,-1.678336884,25.03694862,31.63606366,42.4588078,85.61288976,2057,42.0496801,59.06392895,8978.2168,Medium,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T1: Non-standard technology assumptions,2020,2020,2080,inf,0,1378.918351,1378.918351,1.919635076,1.758708998,2.084241064,1.886104789,2071,1.886104789,2.066699623,0.898333333,0.423333333,0.021666667,C3,C3: limit warming to 2°C (>67%),1.817647209,1.669923332,1.974993913,1.792849532,2094,0.861421547,0.300849352,0.006258382,,,"167, 198, 130",A7C682
AIM/CGE 2.2,EN_NPi2020_1400f,C4,C4: limit warming to 2°C (>50%),C4,NA,C4,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,33.1710899,25.4562028,-4.3808154,FALSE,43612.11237,Low,44.44512836,34.45356064,3.825130881,23.51671443,30.24210932,40.71067822,19.68591092,26.45574042,38.54676313,-1.815205166,19.68259174,26.32679967,38.36270562,110.6073011,32.11704303,39.95674285,47.90367649,19.61694112,19.60738732,21.72212285,79.33067423,88.45451047,89.55164441,-1.677304177,23.30463397,29.95769098,40.45075723,93.70574986,2058,42.0496801,59.06098449,8978.2168,Medium,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,2082,inf,-66371.65226,1443.752414,1377.97007,1.950992898,1.783191797,2.11781974,1.887648677,2082,1.949419865,2.11781974,0.906666667,0.45,0.021666667,C3,C3: limit warming to 2°C (>67%),1.840102398,1.690132147,1.997434147,1.793790632,2083,0.87885561,0.328118015,0.007152436,,,"167, 198, 130",A7C682
