model,scenario,version,region,variable,unit,year,value,Climate Category|SCI 2025 [Tier III],Climate Category|SCI 2025 [Tier II],Climate Category|SCI 2025 [Tier I],Vetting|SCI 2025
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Fossil|w/o CCS,EJ/yr,2025,65.93488570000001,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Fossil|w/o CCS,EJ/yr,2020,74.34547069999999,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Gas,EJ/yr,2090,0.7627034,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Gas,EJ/yr,2080,0.8255972,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Gas,EJ/yr,2070,1.8935494,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Gas,EJ/yr,2060,3.852242999999999,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Gas,EJ/yr,2055,5.054699,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Gas,EJ/yr,2050,6.281710400000001,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Gas,EJ/yr,2045,8.3019676,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Gas,EJ/yr,2100,0.7513040999999999,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Gas,EJ/yr,2035,18.8942832,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Gas,EJ/yr,2030,25.6273428,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Gas,EJ/yr,2025,27.9842589,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Gas,EJ/yr,2020,28.5484926,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Gas,EJ/yr,2040,12.9222335,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Non-Biomass Renewables,EJ/yr,2100,47.06530090000001,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Non-Biomass Renewables,EJ/yr,2090,48.402289,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Non-Biomass Renewables,EJ/yr,2080,46.9841113,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Non-Biomass Renewables,EJ/yr,2070,42.8939898,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Non-Biomass Renewables,EJ/yr,2060,37.76231950000001,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Non-Biomass Renewables,EJ/yr,2055,32.71074,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Non-Biomass Renewables,EJ/yr,2050,29.8828675,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Non-Biomass Renewables,EJ/yr,2045,26.3494821,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Non-Biomass Renewables,EJ/yr,2035,16.5702196,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Non-Biomass Renewables,EJ/yr,2030,10.53952,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Non-Biomass Renewables,EJ/yr,2025,5.8899912,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Non-Biomass Renewables,EJ/yr,2020,3.1791475,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Non-Biomass Renewables,EJ/yr,2040,21.9685994,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Nuclear,EJ/yr,2055,0.1708367,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Nuclear,EJ/yr,2100,0.0,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Nuclear,EJ/yr,2090,3.470000000000002e-05,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Nuclear,EJ/yr,2080,0.0070098,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Nuclear,EJ/yr,2070,0.0327616,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Nuclear,EJ/yr,2060,0.0793117,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Nuclear,EJ/yr,2050,0.3207619,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Nuclear,EJ/yr,2045,0.5803724999999998,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Nuclear,EJ/yr,2040,0.9667744,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Nuclear,EJ/yr,2035,1.4147891,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Nuclear,EJ/yr,2030,1.8656478,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Nuclear,EJ/yr,2025,2.2622312,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Nuclear,EJ/yr,2020,2.5858357,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Oil,EJ/yr,2100,1.700000000000001e-06,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Oil,EJ/yr,2090,6.400000000000004e-06,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Oil,EJ/yr,2080,9.700000000000005e-06,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Oil,EJ/yr,2070,2.0785313,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Oil,EJ/yr,2060,5.7104968,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Oil,EJ/yr,2055,9.084684000000001,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Oil,EJ/yr,2050,11.5816422,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Oil,EJ/yr,2045,14.8620206,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Oil,EJ/yr,2040,18.8699805,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Oil,EJ/yr,2035,23.3793451,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Oil,EJ/yr,2030,28.4093019,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Oil,EJ/yr,2025,32.7948117,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,North America (R10),Primary Energy|Oil,EJ/yr,2020,34.47819980000001,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Capacity|Electricity|Solar|PV,GW,2100,352.9469248,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Capacity|Electricity|Solar|PV,GW,2090,338.8830641,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Capacity|Electricity|Solar|PV,GW,2080,329.6099676000001,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Capacity|Electricity|Solar|PV,GW,2070,307.941295,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Capacity|Electricity|Solar|PV,GW,2060,322.696967,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Capacity|Electricity|Solar|PV,GW,2055,312.9564999999999,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Capacity|Electricity|Solar|PV,GW,2050,312.1728307,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Capacity|Electricity|Solar|PV,GW,2045,291.2028654,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Capacity|Electricity|Solar|PV,GW,2035,200.9092959,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Capacity|Electricity|Solar|PV,GW,2030,143.4899861,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Capacity|Electricity|Solar|PV,GW,2025,95.37577479999997,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Capacity|Electricity|Solar|PV,GW,2020,66.27579999999999,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Capacity|Electricity|Solar|PV,GW,2040,252.4836378,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Capacity|Electricity|Wind,GW,2050,129.6753955,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Capacity|Electricity|Wind,GW,2090,185.070628,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Capacity|Electricity|Wind,GW,2080,184.414048,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Capacity|Electricity|Wind,GW,2070,183.8614192,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Capacity|Electricity|Wind,GW,2060,177.3137578,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Capacity|Electricity|Wind,GW,2055,150.799,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Capacity|Electricity|Wind,GW,2045,100.9512748,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Capacity|Electricity|Wind,GW,2100,185.7247312,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Capacity|Electricity|Wind,GW,2035,42.39187759999999,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Capacity|Electricity|Wind,GW,2030,21.9725251,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Capacity|Electricity|Wind,GW,2025,9.778266699999998,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Capacity|Electricity|Wind,GW,2020,4.14865,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Capacity|Electricity|Wind,GW,2040,69.2322733,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Carbon Capture|Geological Storage|Biomass,Mt CO2/yr,2090,130.1308602,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Carbon Capture|Geological Storage|Biomass,Mt CO2/yr,2080,120.5903917,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Carbon Capture|Geological Storage|Biomass,Mt CO2/yr,2070,102.6450961,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Carbon Capture|Geological Storage|Biomass,Mt CO2/yr,2060,79.3024699,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Carbon Capture|Geological Storage|Biomass,Mt CO2/yr,2055,57.531437,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Carbon Capture|Geological Storage|Biomass,Mt CO2/yr,2050,45.7640991,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Carbon Capture|Geological Storage|Biomass,Mt CO2/yr,2045,33.6868652,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Carbon Capture|Geological Storage|Biomass,Mt CO2/yr,2100,117.240856,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Carbon Capture|Geological Storage|Biomass,Mt CO2/yr,2035,11.9225157,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Carbon Capture|Geological Storage|Biomass,Mt CO2/yr,2030,3.448734200000001,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Carbon Capture|Geological Storage|Biomass,Mt CO2/yr,2025,0.0,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Carbon Capture|Geological Storage|Biomass,Mt CO2/yr,2020,0.0,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Carbon Capture|Geological Storage|Biomass,Mt CO2/yr,2040,22.6365054,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Carbon Removal|Land Use,Mt CO2/yr,2090,22.5031,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Carbon Removal|Land Use,Mt CO2/yr,2080,25.5278,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Carbon Removal|Land Use,Mt CO2/yr,2070,28.123,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Carbon Removal|Land Use,Mt CO2/yr,2060,30.0963,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Carbon Removal|Land Use,Mt CO2/yr,2055,31.4048,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Carbon Removal|Land Use,Mt CO2/yr,2050,32.1641,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Carbon Removal|Land Use,Mt CO2/yr,2045,32.471,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Carbon Removal|Land Use,Mt CO2/yr,2100,19.1021,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Carbon Removal|Land Use,Mt CO2/yr,2035,31.6936,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Carbon Removal|Land Use,Mt CO2/yr,2030,30.7658,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Carbon Removal|Land Use,Mt CO2/yr,2025,27.4769,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Carbon Removal|Land Use,Mt CO2/yr,2020,26.3939,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Carbon Removal|Land Use,Mt CO2/yr,2040,32.3205,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Emissions|CO2,Mt CO2/yr,2090,-115.7381243,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Emissions|CO2,Mt CO2/yr,2080,-85.46601890000001,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Emissions|CO2,Mt CO2/yr,2070,-29.0252745,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Emissions|CO2,Mt CO2/yr,2060,22.5334526,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Emissions|CO2,Mt CO2/yr,2055,84.28722000000002,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Emissions|CO2,Mt CO2/yr,2050,153.2142484,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Emissions|CO2,Mt CO2/yr,2045,252.681157,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Emissions|CO2,Mt CO2/yr,2100,-108.6600484,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Emissions|CO2,Mt CO2/yr,2035,573.1107004,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Emissions|CO2,Mt CO2/yr,2030,808.0725846,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Emissions|CO2,Mt CO2/yr,2025,1012.1473927,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Emissions|CO2,Mt CO2/yr,2020,1169.5795238,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Emissions|CO2,Mt CO2/yr,2040,376.9103924999999,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Final Energy,EJ/yr,2100,5.0278984,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Final Energy,EJ/yr,2090,5.322697499999999,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Final Energy,EJ/yr,2080,5.560144299999999,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Final Energy,EJ/yr,2070,6.064349,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Final Energy,EJ/yr,2060,6.616577199999999,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Final Energy,EJ/yr,2055,6.884584999999999,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Final Energy,EJ/yr,2050,7.3848936,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Final Energy,EJ/yr,2045,8.0615089,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Final Energy,EJ/yr,2040,9.002486900000003,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Final Energy,EJ/yr,2035,10.2934534,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Final Energy,EJ/yr,2030,11.7059103,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Final Energy,EJ/yr,2025,12.967815,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Final Energy,EJ/yr,2020,13.5821782,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Final Energy|Electricity,EJ/yr,2090,2.7464974,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Final Energy|Electricity,EJ/yr,2080,2.869882899999999,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Final Energy|Electricity,EJ/yr,2070,3.0032417,GW3-IIb,GW3b,GW3,ok
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,1,Pacific OECD (R10),Final Energy|Electricity,EJ/yr,2060,3.2377062,GW3-IIb,GW3b,GW3,ok
