Model,Scenario,Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10INDIA+,Land Cover|Forest|Natural Forest,million ha,72.41507580991441,70.77795525,70.68740600000001,86.6934561002409,90.91432446671872,92.52038524533808,96.8230998561772,104.744710459932,112.211759713795,113.760236690139,115.705044741236,116.743433402928,117.78182206462,118.816258231559,119.850694398498,120.868400885608,121.886107372719
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10INDIA+,Population,million,1390.23409791655,1464.02996316921,1530.95723033952,1592.89580006917,1648.42848567303,1697.19072463988,1736.47433831493,1765.36491578403,1782.04465221786,1787.58119497072,1784.00467648837,1771.53844138617,1750.49797645271,1721.59538043928,1687.03705777509,1647.46600058158,1605.41311398474
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10INDIA+,Primary Energy|Biomass,EJ/yr,9.23479888986665,8.43764210358082,8.00019996618052,5.89112969636911,5.361355157927231,5.4127837728626,6.4898566548911,8.968413187016381,10.2124874109667,9.97156442707058,9.87495268685547,10.1180152850351,10.3610778832148,10.4890500261894,10.6170221691641,10.7199962172401,10.8229702653161
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10INDIA+,Primary Energy|Coal,EJ/yr,18.38681495423931,17.1851355714044,16.9756028892258,4.91974761518866,4.59329901558209,4.29923278573291,4.02516164980419,3.64611335412435,3.4252344884117,3.14245135254661,3.01976368732881,2.83356921873352,2.65745161235359,2.45187538580344,2.29985346606985,2.15528213303642,2.01779623382077
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10INDIA+,Primary Energy|Fossil|w/ CCS,EJ/yr,4.425648198897061e-05,0.0002240363725117,0.0002575939064326,1.61697515446765,2.10539467334752,2.21719218578451,2.30565986074221,2.26281116501496,2.3529490607428,2.35722306569407,2.49063255111822,2.54870856625697,2.59527746258421,2.46032355484551,2.305428055904009,2.15835716659597,2.01935966704213
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10INDIA+,Primary Energy|Fossil|w/o CCS,EJ/yr,29.77719802221129,35.572058389739,39.5076091859798,22.84559870448511,20.8171823916496,19.4884025795807,18.6056175691125,15.8913825344847,14.6346593774602,14.37748855602,13.1445177029658,12.4498536232583,11.4703711553538,10.8970514655991,10.2066169802035,9.56397890421578,8.809175454097641
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10INDIA+,Primary Energy|Gas,EJ/yr,1.98927418230818,4.09750587305113,4.86079052055807,3.14111342063749,2.34293719472482,2.4011815557132,2.72692346149039,2.977818417748689,3.31478149816609,3.41362850243249,3.42621507847193,3.4329122448529,3.33002449918628,3.33659810056088,3.30032705299971,3.2609420383588,3.188123968451221
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10INDIA+,Primary Energy|Non-Biomass Renewables,EJ/yr,1.19469123715899,1.76189336628593,2.74131441516663,4.3153328551025,7.09690288977312,10.797446727523,13.4352000743644,17.1402893493454,19.7264288985488,22.4193689198874,24.173548689569,25.655976365229,27.9269365364567,30.1667526439928,32.0458279722472,34.0453357755711,35.61305511151021
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10INDIA+,Primary Energy|Nuclear,EJ/yr,0.139634118,0.187706901376743,0.246827108199763,0.367654898674847,0.55384733548932,0.473734250927359,0.4052098983911011,0.346597913642446,0.3089525605664,0.303142983815331,0.335134322111114,0.389993521723671,0.436371605534517,0.4814945581289891,0.5296613832949341,0.584199104032014,0.6391943331507011
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10INDIA+,Primary Energy|Oil,EJ/yr,9.40115314214589,14.289640981656,17.6714733701024,16.4017128231266,15.9863408546902,15.0051804239191,14.1591923185602,11.5302619276266,10.2475924516252,10.178631766735,9.18917148828326,8.73208072592883,8.07817250639811,7.568901534080251,6.91186451703799,6.30611189941653,5.62261491886778
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10LATIN_AM,Capacity|Electricity|Solar|PV,GW,9.747,26.07616813006304,66.5786267351597,138.0669257299618,291.5251280369411,429.4012489702445,493.1776790656326,456.0491659389094,441.3675681511381,467.801948731104,491.180023157537,523.780189918904,551.827743703023,565.314282321203,590.279047995976,609.5337659093291,624.1870802177036
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10LATIN_AM,Capacity|Electricity|Wind,GW,26.59,53.00158485799111,101.5058779665618,179.6104218044994,283.9178494506833,445.6211338057249,653.554137315381,806.177904225364,859.44510486781,929.405038352555,997.497790756452,1033.419240010859,1101.640028593156,1145.683442855866,1159.102796004071,1207.580732280436,1256.697736327877
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10LATIN_AM,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,3.2821501236043,7.98310535305218,35.69002346128289,29.92705503758341,55.35888839697854,91.45424091526972,140.1536688392752,205.7925912651825,503.7579393685578,682.380396549893,909.871905760151,1198.867690635686,1565.454644443579,2030.075617979192,2557.91986859666,3196.208569096716,4004.751241454988
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10LATIN_AM,Carbon Sequestration|Direct Air Capture,Mt CO2/yr,0.001643766447095,0.001872477398749,0.002060741687633,0.001566939967016,0.001193625128667,0.0009110002449183,0.000697068763347,0.0005351688908145,0.0005263813370736,0.0005263813370736,0.0005263813370736,18.45266323613978,18.45266323613978,18.45266323613978,18.45266323613978,18.45266323613978,18.45266323613978
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10LATIN_AM,Carbon Sequestration|Land Use,Mt CO2/yr,28.79419204910333,43.25871146446963,59.18897767955292,156.3727133570881,223.8834284317727,330.791819480508,446.3623585865333,554.325082059067,661.206471042267,764.5526898582209,868.0957356314395,949.711592661142,1029.229326197388,1080.92049347383,1129.764706779083,1143.969258399719,1146.934775268283
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10LATIN_AM,Emissions|CO2,Mt CO2/yr,2816.510055305266,2767.738819058934,2511.893988159858,1081.870673658852,711.5660186358989,220.807331941764,-358.5639660178198,-790.9305468350499,-1261.777192336068,-1499.609046351004,-1794.297486527197,-2153.883278600411,-2573.842046990171,-3076.598859792552,-3634.22454417673,-4217.089961732992,-4938.701141219176
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10LATIN_AM,Final Energy,EJ/yr,26.01839243313806,24.71980513205797,24.42478803386897,24.96428188310689,24.49153436430587,24.53883447588311,25.81849948631587,26.46831454322471,28.30292400193658,30.0631482677305,31.67414718906302,33.39823270911967,35.97561924155694,38.35384026636356,40.77692239408363,43.45733143339866,47.44537158439104
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10LATIN_AM,Final Energy|Electricity,EJ/yr,5.561962049169569,6.33791172607682,7.61835167443327,8.632024633252591,10.52066732245417,13.08435563366963,15.81602988351126,17.52325906433503,19.24882538586472,20.97566330246501,22.83117814825613,24.63894569751969,26.98553722496673,29.31203444517743,31.61918665970225,34.65156952507599,38.25249472995239
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10LATIN_AM,GDP|MER,billion USD_2010/yr,6603.77396080532,7762.79969147272,8856.67995723204,9956.32894365294,11077.94132259551,12390.01566879055,13771.09915008258,15268.30107834872,16902.28019764384,18611.11758816985,20349.85518225684,22128.02410660999,23953.0302298072,25807.3095710401,27713.26209165205,29656.55597300513,31598.21830426816
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10LATIN_AM,Investment|Energy Supply,billion USD_2010/yr,148.9269050843248,216.3867141556763,125.9499101402718,146.3302099309127,159.5622197831687,157.7897492704147,124.1124393056674,124.3657432974181,149.4620096101121,158.1576462092295,161.1927335279093,186.0723248042878,195.5577481825892,209.9397055446652,253.1563142830018,280.6073571269469,303.7799834392917
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10LATIN_AM,Land Cover,million ha,2011.234650100906,2011.234650100906,2011.234650100906,2011.234650100906,2011.234650100906,2011.234650100906,2011.234650100906,2011.234650100906,2011.234650100906,2011.234650100906,2011.234650100906,2011.234650100906,2011.234650100906,2011.234650100906,2011.234650100906,2011.234650100906,2011.234650100906
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10LATIN_AM,Land Cover|Forest|Natural Forest,million ha,914.283028142618,958.1424146737896,984.7231957726136,991.231881983681,1006.768932922122,1022.75537893658,1047.264827675918,1069.21208636765,1089.410198886778,1102.890323140594,1116.310857145153,1129.668341008435,1144.947659268001,1160.187880134511,1176.599474146303,1191.459124698913,1206.40693747179
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10LATIN_AM,Population,million,650.7170881433269,676.329738804297,698.412147738618,716.655742178928,731.156978304216,741.816501499066,748.4504881684371,751.0898923503252,750.173665816777,746.730116598365,741.141507012999,733.484011141135,724.0311779885039,713.043957404609,701.005650042339,688.3809057198599,675.399944529456
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10LATIN_AM,Primary Energy|Biomass,EJ/yr,3.461033047632035,3.620467607442942,5.809104716464409,2.420710369765387,2.219671041640086,4.016056041891304,8.58381546345678,13.32537246916728,17.84780168953117,19.92590472943811,22.08723621925103,25.30255773696287,29.61656579089833,34.62766571633588,40.5131235676496,47.59160475912348,57.26077786889038
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10LATIN_AM,Primary Energy|Coal,EJ/yr,1.975593362177151,1.33463250251974,1.00511681120033,0.7652717362856261,0.7150861806090321,0.67167026560953,0.6318282228777721,0.593834208197737,0.5591562245956601,0.52786439191164,0.4981061703857411,0.469806397811632,0.442893595678965,0.417299788635617,0.392960332798082,0.369813752476357,0.347801584900941
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10LATIN_AM,Primary Energy|Fossil|w/ CCS,EJ/yr,0.000285849847986,0.0002729218945214,0.187336778026159,0.063579764353201,0.240664128026184,0.234520898136551,0.225593262219262,0.209673330730974,0.383565625812951,0.389755474741349,0.403708637497999,0.409395922314861,0.411619808369538,0.422229557753853,0.400188631436553,0.377424203036325,0.355689815195907
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10LATIN_AM,Primary Energy|Fossil|w/o CCS,EJ/yr,29.12645405095642,26.37577678045534,20.6891459779458,23.14992417477527,18.95037326752876,14.33036760826336,8.923003672275513,5.370199786167147,4.602436987533641,4.551491151923929,4.487253156382107,4.593415345404202,4.491815472502566,4.335015696989996,4.284204487325898,4.111591945306616,3.986278337475949
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10LATIN_AM,Primary Energy|Gas,EJ/yr,9.33833709342252,8.703181372718033,7.198546637976623,7.01643425532702,5.530401679110327,4.699627775308986,4.463188973131122,4.398635712945265,4.415874095445487,4.405778824821005,4.387809357864293,4.528982684975112,4.458328661635081,4.336562394989139,4.196442472599667,4.041768311304316,3.931010725676314
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10LATIN_AM,Primary Energy|Non-Biomass Renewables,EJ/yr,3.582118910173097,4.610597845695164,6.096430349204729,7.968057149830943,10.6806102149647,13.93745376030191,17.07576509964993,18.86797149589919,19.68342544986755,20.91536608657907,22.06190868906677,22.93547159371653,24.07566151784611,24.80231915241859,25.20776533340447,26.01190523650261,26.72060094350782
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10LATIN_AM,Primary Energy|Nuclear,EJ/yr,0.119975518799999,0.177785010271378,0.231537094870656,0.318875875757218,0.361696291917838,0.3431979619502,0.29376459059692,0.261807303483695,0.240527888519721,0.236906040544012,0.242494166307445,0.253766501018505,0.267558096459832,0.280356277748872,0.300852717860385,0.32113320743806,0.341075653507455
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10LATIN_AM,Primary Energy|Oil,EJ/yr,17.81280944520474,16.33823582711207,12.67281930679498,15.43179794751583,12.94554953583556,9.19359046548139,4.053579738485888,0.587403195755119,0.010972293305447,0.007603409932631,0.005046265630073,0.004022184932321,0.002213023558059,0.003383071119097,0.094990313364694,0.077434084562277,0.063155842094605
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10MIDDLE_EAST,Capacity|Electricity|Solar|PV,GW,4.444,13.0776132587108,35.145105614325,90.623362427137,229.020957152879,573.6776939713591,1196.39582632433,1371.54635199775,1426.98655315285,1414.00214040873,1261.78410270543,1345.13023142209,1426.97754918422,1492.66645214814,1575.08412330123,1669.0421978717,1751.43339781253
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10MIDDLE_EAST,Capacity|Electricity|Wind,GW,4.609643077081981,10.9636708070158,24.4297933071352,51.5225579572935,101.270360480323,195.018397240905,382.013977866099,492.162264133663,705.891791370517,1111.94016102362,1768.42523741471,1937.77662519744,2091.58840041791,2263.64406851554,2423.76994613689,2633.67798568293,2854.4027402855
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10MIDDLE_EAST,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.001403736450581,0.00166876112602,0.001872786461813,5.095823901757349,15.512126952268,31.7797597162556,33.3887629224096,33.9120752845791,34.9484744736821,35.91230820870879,36.8761419437348,38.0514887953857,38.8939117434152,39.5998559952036,40.3058002469913,41.0469311673152,41.8990574029719
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10MIDDLE_EAST,Carbon Sequestration|Direct Air Capture,Mt CO2/yr,0.0005479221490318,0.0006241591329164,0.0006869138958779,0.0005223133223388,12.5676713655294,51.46296805262421,121.561587118673,226.336204634448,372.168697208427,372.168697208427,372.168697208427,372.168697208427,372.168697208427,372.168697208427,372.168697208427,372.168697208427,372.168697208427
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10MIDDLE_EAST,Carbon Sequestration|Land Use,Mt CO2/yr,2.20011467455584,2.82870659999307,3.53207892355836,4.34753049815743,5.32811915864587,6.22879171842517,7.20745016964438,7.79804563903158,8.372688626062711,8.823171626324589,9.27365462658646,9.43548628520029,9.63180941479464,9.512795033367722,9.3937806519408,9.181495254097712,8.90216913167385
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10MIDDLE_EAST,Emissions|CO2,Mt CO2/yr,2946.889471649361,2759.59356722533,3120.24257594442,2621.15931641484,2196.27103482549,1802.99209223726,1423.86204849438,1267.6015181147,1097.12495767408,1048.43747404565,993.562886794496,969.566085897326,952.034326990632,924.6062240117708,885.621281364812,850.759964150011,819.8091341059641
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10MIDDLE_EAST,Final Energy,EJ/yr,27.5701841937925,26.4004775746966,30.0156361976624,26.6224869861615,25.5952380052666,26.6703391424719,32.0920666829627,35.1945158329114,38.8292644026388,42.85247266592921,47.1672846743641,49.9687955888982,52.76848552163671,55.4968229068829,58.0030164446535,58.385274723982,58.7951361156574
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10MIDDLE_EAST,Final Energy|Electricity,EJ/yr,6.527236262852781,7.37516912866132,8.593431907965309,7.995564306156731,8.45606282212066,10.2711828861528,16.3003429156647,18.8183898591317,20.8415600468831,23.846510537093,27.3771737481197,29.2479881646805,31.142828314156,33.0991629579161,34.9434157952572,37.2704216788634,39.5903308206881
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10MIDDLE_EAST,GDP|MER,billion USD_2010/yr,3747.21855783717,4538.48721964396,5421.63729639818,6065.578101787341,6780.85489940134,7592.44056793631,8454.5922911174,9384.76954161857,10444.0257429439,11654.6916786295,12953.654495921,14362.2405962508,15870.2099952395,17343.1394003574,18796.5116814716,20272.1393235695,21633.1803614843
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10MIDDLE_EAST,Investment|Energy Supply,billion USD_2010/yr,223.60519232419,241.119758193123,149.201795025257,179.048437152112,258.461230661424,401.031475671024,230.705404901438,229.83607016339,281.885147557216,328.170408370697,282.121684629673,290.070248216231,281.797688235363,266.152234299502,261.76029275554,271.282482623429,244.218348597464
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10MIDDLE_EAST,Land Cover,million ha,1019.24077571859,1019.24077571859,1019.24077571859,1019.24077571859,1019.24077571859,1019.24077571859,1019.24077571859,1019.24077571859,1019.24077571859,1019.24077571859,1019.24077571859,1019.24077571859,1019.24077571859,1019.24077571859,1019.24077571859,1019.24077571859,1019.24077571859
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10MIDDLE_EAST,Land Cover|Forest|Natural Forest,million ha,21.3106368815501,22.6094865984526,21.8143048709597,22.32076553001989,23.2056018692488,23.41266050648811,23.4933531525355,23.4815819099528,23.5122843507884,23.5432614201919,23.5742384895955,23.6413024220332,23.6769453732151,23.6979564587903,23.7189675443655,23.8017910155515,23.8685386230592
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10MIDDLE_EAST,Population,million,459.420784223001,492.35949375577,522.969111203985,551.6654369441529,578.4891360497741,602.634023438765,623.368127788173,640.54098832606,654.0631418907319,664.197894833083,671.089608164029,674.885692774997,676.083279189491,675.124600081793,672.497636333871,668.4738273113189,663.114170624382
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10MIDDLE_EAST,Primary Energy|Biomass,EJ/yr,0.032621441897207,0.418624362708762,0.330312927198801,0.345905779742002,0.465284321997425,0.531872407073954,0.5588010041360031,0.567559263711615,0.584904646276156,0.601035558996254,0.6171664717163521,0.636837309943971,0.6509362676315511,0.6627510907663371,0.6745659139011221,0.686969628105479,0.701230981941047
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10MIDDLE_EAST,Primary Energy|Coal,EJ/yr,1.92357519171808,1.99357657944716,2.0679003284464,1.84648512273676,0.9327961850831792,0.4970896004954171,0.4322943034429491,0.239486698320051,0.212190793794637,0.188446339733648,0.077641728735754,0.073031737409497,0.068647681528015,0.064478488006436,0.060513626451224,0.056743082562902,0.053157332842316
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10MIDDLE_EAST,Primary Energy|Fossil|w/ CCS,EJ/yr,9.923917292552031e-05,0.0001206726575769,0.0001579088169597,0.238364669862519,0.6649483478683711,0.769315007885304,0.953750147521798,0.650690236703636,0.5374980008544561,0.446984542878367,0.25728903900948,0.144191581666132,0.10017834401204,0.07726265019269,0.065070256178618,0.058261024671187,0.053729813514555
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10MIDDLE_EAST,Primary Energy|Fossil|w/o CCS,EJ/yr,59.3064653887708,55.0834033067295,62.6467649852156,52.5349114003012,44.9578230277797,38.5002795991818,33.196932033163,34.1663436167674,36.6074124212973,37.3001692893145,37.605655345457,38.4185740454611,39.2426939909108,39.771577201632,40.0177402914261,37.8315114042229,35.6987623634377
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10MIDDLE_EAST,Primary Energy|Gas,EJ/yr,24.7317057597935,23.5324294920994,26.8471254481649,21.102030378779,17.9961119302704,13.9863696968701,12.0313303901018,13.6194640883532,16.4252306730384,17.8745751445921,18.9196284009584,19.9992523549002,21.045506904562,21.9225562643468,22.6712644343282,20.9909940305689,19.2889537090174
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10MIDDLE_EAST,Primary Energy|Non-Biomass Renewables,EJ/yr,0.392494895607534,0.702662427020589,1.17643589409007,2.15264651112874,4.24350127853069,8.93745019365527,18.1413996142231,21.2629400681355,23.6867490917111,27.2235550172148,31.3952258191134,33.6173921463342,35.8304929335359,38.1019175228549,40.236249968172,42.9266088447691,45.6070508862271
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10MIDDLE_EAST,Primary Energy|Nuclear,EJ/yr,0.0001236200589362,0.047203493815904,0.0001498920064285,0.0002532117454725,0.022902770104276,0.028639801778226,9.3224415792913e-05,7.512957978745999e-05,6.76886811338928e-05,5.76309554089885e-05,4.85576269831122e-05,5.11769821861954e-05,5.623231606957141e-05,6.140094806497951e-05,6.78264655293766e-05,7.54660321096366e-05,8.758819992849141e-05
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10MIDDLE_EAST,Primary Energy|Oil,EJ/yr,32.6512836764322,29.5575179078405,33.7318971174213,29.8247605686479,26.6938632602945,24.7861353097016,21.68705748714,20.9580830667978,20.5074889553186,19.68413234786711,18.8656742547723,18.4904815348176,18.2287177488329,17.8618050994715,17.3510324868253,16.8420353157622,16.4103811350925
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10NORTH_AM,Capacity|Electricity|Solar|PV,GW,66.3062530399005,149.4291204106925,363.8126689632546,835.846681733949,1336.070941031503,1191.724955762526,1167.430646251399,1317.229873214842,1472.085102206509,1601.891439670526,1700.498776278943,1802.364630635435,1881.332773588697,1930.036095317001,1984.667270089869,2020.951874216737,2053.273386280918
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10NORTH_AM,Capacity|Electricity|Wind,GW,117.9522,195.8338197304629,341.9952457795291,606.9026986826589,1053.426327906498,1845.276800135052,2399.756645959491,2672.456915501332,2860.421719319437,2999.915413583196,3289.016916114692,3526.939095654514,3553.980146894465,3721.023256210427,3818.94269434853,3859.933075804345,3904.141862551035
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10NORTH_AM,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.001830221606101,0.004928411837639,0.005533262546964,45.70818167121332,139.1634074467596,285.1171973694658,491.2726314342647,768.7183316290631,972.1145061840576,1063.188849451531,1158.028462629548,1537.200418625071,1958.532724885075,1860.342727395101,1908.279145248091,2104.568678071054,2372.712149406574
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10NORTH_AM,Carbon Sequestration|Direct Air Capture,Mt CO2/yr,0.001095844298063,0.001248318265832,0.001373827791755,50.0015511392696,165.3990056851,365.350480855841,648.284464100966,1032.296701620996,1542.718559181652,2210.85843464355,3078.49799829996,4203.53978231042,4492.1832883293,4492.1832883293,4492.1832883293,4492.1832883293,4492.1832883293
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10NORTH_AM,Carbon Sequestration|Land Use,Mt CO2/yr,39.39959941427615,58.07595943257763,79.8665012149489,105.2443160284817,133.8794715783289,161.6617150688077,192.0687419039589,207.4827783399774,225.3695365603984,234.9454951067631,244.5159122069328,249.9485844206567,255.3527099510196,262.4737312995484,269.561180921862,266.7079597027951,263.8988137687301
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10NORTH_AM,Emissions|CO2,Mt CO2/yr,5483.234872937676,4486.983689641655,2869.400106146918,2502.902813911875,1770.921061551522,1164.177450281092,506.0592921566,-359.2956022770256,-981.4205164275512,-1699.003561233481,-2592.95458669009,-3815.91161117068,-4488.8533470423,-4712.90544247125,-4946.9055972378,-5084.465396002461,-5296.35251111556
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10NORTH_AM,Final Energy,EJ/yr,68.16906662952452,62.09516490998944,55.84572135499696,62.14879525953445,64.08887467399725,68.4639845323125,72.85132108998975,77.68714222525767,84.74067539304039,91.6396889073364,100.9178507850799,112.7364811457893,116.2809861543133,116.9147654463214,117.6537505871616,118.9106519155849,120.1493515126624
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10NORTH_AM,Final Energy|Electricity,EJ/yr,17.90911387426316,18.12210368143515,17.19186082092428,22.85347735643336,30.03485594884472,37.05637270665074,42.46155727022451,46.85185392696215,50.6106205345539,53.37279449303275,56.98719444322643,61.30917177468423,63.87718365394508,65.5289519752786,67.16746490537724,68.79063554467973,70.72775938944794
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10NORTH_AM,GDP|MER,billion USD_2010/yr,21055.17325664325,23486.45324736844,25638.65712104054,27670.24061867151,29556.60136886161,31327.66772954625,32900.36395330633,34435.41503883487,36116.90399625803,37854.74724218429,39458.99878072579,40846.39258121845,42315.60606329852,43911.52662192736,45475.42599666929,47059.34408672391,48572.05255539582
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10NORTH_AM,Investment|Energy Supply,billion USD_2010/yr,208.5380171325263,297.2857746558084,357.2339017919561,357.0856252620096,340.149320931684,316.6815658540193,301.8823554973876,307.7425918150542,302.7832283739832,353.3594242195707,369.0599741167867,339.758400610685,340.2246056716324,355.4870382227531,371.3894914889459,391.2238751650736,377.0199927181969
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10NORTH_AM,Land Cover,million ha,1794.827773166674,1794.827773166674,1794.827773166674,1794.827773166674,1794.827773166674,1794.827773166674,1794.827773166674,1794.827773166674,1794.827773166674,1794.827773166674,1794.827773166674,1794.827773166674,1794.827773166674,1794.827773166674,1794.827773166674,1794.827773166674,1794.827773166674
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10NORTH_AM,Land Cover|Forest|Natural Forest,million ha,645.553243541282,650.906585352189,654.1475924947,656.883799229355,659.876586574925,667.4666547518179,680.841231311558,703.292779734285,709.933032201443,715.909315214805,722.435037315867,734.769068000213,755.082495347183,762.394810709977,769.4899082684619,780.124642523321,793.626950551813
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10NORTH_AM,Population,million,371.0736038134376,385.7935521145409,399.7860028109979,412.8344797708202,424.9830272204618,436.2328262790216,446.9592688174857,457.6179576976567,468.3270255930351,478.3242814543379,487.2095698479901,494.6998703224428,500.5894791112486,504.9040728095688,507.8312932652637,509.4354260316874,509.6430323111121
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10NORTH_AM,Primary Energy|Biomass,EJ/yr,2.220552300226951,2.301768670160449,2.249478826476541,2.361955356276886,3.123130919978532,5.200350064245621,8.64499912586561,14.43795360341101,15.79115906445921,16.99596652670341,18.3415329738272,23.56002327111322,30.25120003034491,31.65869790691671,33.23268575099763,35.8204612052854,39.0486511717256
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10NORTH_AM,Primary Energy|Coal,EJ/yr,16.73446919792608,14.23049549802396,3.195858148067204,1.567754449960311,0.949845891605824,0.8855554342106491,0.8324804237839281,0.783185438617999,0.736306398215062,0.691724897242838,0.6493283334084781,0.609009623051886,0.570666930677802,0.534203411743508,0.499526968052493,0.466550015136261,0.435189261036746
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10NORTH_AM,Primary Energy|Fossil|w/ CCS,EJ/yr,0.0002146746151605,0.0003011784015586,0.273619393870302,0.6519375681277281,1.208327842310897,1.072913543149382,0.969662031608994,0.8911810540692241,0.8316218814201991,0.7864655114743481,0.752057933087519,0.7257515988276371,0.6961668028140741,0.6345467317401541,0.562469292283685,0.505400223930779,0.458878854374984
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10NORTH_AM,Primary Energy|Fossil|w/o CCS,EJ/yr,79.23418912563304,66.91649515854228,46.80239528550509,44.38355858182038,37.77363930282771,35.16012366091017,34.31012333614334,34.00941619181608,40.4833980639081,46.56805421010949,54.62391124287529,64.963387916252,65.52521922640311,61.0559617963337,58.4470637302891,57.9918072408296,57.488753561782
WITCH 5.0,ENGAGE-INDCi2030-700f-NDCp,R10NORTH_AM,Primary Energy|Gas,EJ/yr,30.06030922040572,26.12514000770361,20.44503045974316,20.27701466411285,18.71298784014264,19.23003470859757,21.16787571886639,24.63424386436113,29.9447129011738,36.6078879462188,45.1672388820167,56.35638592602859,58.9643567774735,58.51714098514919,58.0099143044261,57.6136136245968,57.1816346891527
